YEAR,MONTH,DAY,DATE,CITY,RAINFALL,WIND_DIRECTION,WIND_SPEED
2025,8,31,2025-08-31,Virac Synop,2.89,-48.0,3.0
2025,9,1,2025-09-01,Virac Synop,27.72,-48.0,3.0
2025,9,2,2025-09-02,Virac Synop,15.31,15.0,2.9
2025,9,3,2025-09-03,Virac Synop,0.29,203.0,2.2
2025,9,4,2025-09-04,Virac Synop,0.0,208.0,2.1
2025,9,5,2025-09-05,Virac Synop,1.05,321.0,1.7
2025,9,6,2025-09-06,Virac Synop,7.44,324.0,1.6
2025,9,7,2025-09-07,Virac Synop,0.0,270.0,1.5
2025,9,8,2025-09-08,Virac Synop,5.19,296.0,1.0
2025,9,9,2025-09-09,Virac Synop,2.02,98.0,1.6
2025,9,10,2025-09-10,Virac Synop,2.54,241.0,1.4
2025,9,11,2025-09-11,Virac Synop,5.47,61.0,2.1
2025,9,12,2025-09-12,Virac Synop,0.0,127.0,2.0
2025,9,13,2025-09-13,Virac Synop,2.98,162.0,1.6
2025,9,14,2025-09-14,Virac Synop,5.53,180.0,1.2
2025,9,15,2025-09-15,Virac Synop,0.0,130.0,2.1
2025,9,16,2025-09-16,Virac Synop,10.14,174.0,1.6
2025,9,17,2025-09-17,Virac Synop,13.87,160.0,1.3
2025,9,18,2025-09-18,Virac Synop,12.81,76.0,2.2
2025,9,19,2025-09-19,Virac Synop,8.18,99.0,2.7
2025,9,20,2025-09-20,Virac Synop,4.64,127.0,2.6
2025,9,21,2025-09-21,Virac Synop,1.84,16.0,2.5
2025,9,22,2025-09-22,Virac Synop,4.42,115.0,2.1
2025,9,23,2025-09-23,Virac Synop,3.12,-1.0,3.0
2025,9,24,2025-09-24,Virac Synop,14.05,179.0,2.8
2025,9,25,2025-09-25,Virac Synop,18.36,191.0,2.0
2025,9,26,2025-09-26,Virac Synop,13.82,71.0,2.2
2025,9,27,2025-09-27,Virac Synop,11.68,89.0,2.5
2025,9,28,2025-09-28,Virac Synop,12.26,69.0,3.4
2025,9,29,2025-09-29,Virac Synop,22.05,89.0,3.5
2025,9,30,2025-09-30,Virac Synop,13.31,-9.0,3.4
2025,10,1,2025-10-01,Virac Synop,28.76,-26.0,3.3
2025,10,2,2025-10-02,Virac Synop,30.39,331.0,2.1
2025,10,3,2025-10-03,Virac Synop,0.0,347.0,2.0
2025,10,4,2025-10-04,Virac Synop,9.71,197.0,2.8
2025,10,5,2025-10-05,Virac Synop,0.0,175.0,2.9
2025,10,6,2025-10-06,Virac Synop,4.68,108.0,2.9
2025,10,7,2025-10-07,Virac Synop,0.6,-12.0,3.2
2025,10,8,2025-10-08,Virac Synop,8.11,-16.0,3.2
2025,10,9,2025-10-09,Virac Synop,5.86,-48.0,3.4
2025,10,10,2025-10-10,Virac Synop,13.42,-48.0,3.8
2025,10,11,2025-10-11,Virac Synop,7.3,-48.0,3.8
2025,10,12,2025-10-12,Virac Synop,13.51,1.0,3.3
2025,10,13,2025-10-13,Virac Synop,10.85,-48.0,3.2
2025,10,14,2025-10-14,Virac Synop,14.18,-48.0,3.5
2025,10,15,2025-10-15,Virac Synop,12.27,-44.0,3.5
2025,10,16,2025-10-16,Virac Synop,14.46,-48.0,3.6
2025,10,17,2025-10-17,Virac Synop,10.01,-48.0,3.7
2025,10,18,2025-10-18,Virac Synop,6.88,-48.0,3.6
2025,10,19,2025-10-19,Virac Synop,3.12,-48.0,3.8
2025,10,20,2025-10-20,Virac Synop,4.36,-48.0,3.8
2025,10,21,2025-10-21,Virac Synop,6.02,-48.0,3.5
2025,10,22,2025-10-22,Virac Synop,0.0,-48.0,3.5
2025,10,23,2025-10-23,Virac Synop,5.18,-48.0,3.5
2025,10,24,2025-10-24,Virac Synop,4.23,-48.0,3.6
2025,10,25,2025-10-25,Virac Synop,0.0,-48.0,3.5
2025,10,26,2025-10-26,Virac Synop,0.91,-48.0,3.1
2025,10,27,2025-10-27,Virac Synop,2.76,-47.0,3.3
2025,10,28,2025-10-28,Virac Synop,0.0,-48.0,3.6
2025,10,29,2025-10-29,Virac Synop,9.05,-34.0,3.2
2025,10,30,2025-10-30,Virac Synop,3.97,-48.0,3.1
2025,10,31,2025-10-31,Virac Synop,0.0,87.0,1.0
2025,11,1,2025-11-01,Virac Synop,3.07,-26.0,3.0
2025,11,2,2025-11-02,Virac Synop,9.64,-44.0,2.9
2025,11,3,2025-11-03,Virac Synop,16.11,16.0,2.7
2025,11,4,2025-11-04,Virac Synop,11.12,9.0,2.2
2025,11,5,2025-11-05,Virac Synop,11.7,-5.0,1.8
2025,11,6,2025-11-06,Virac Synop,11.66,-42.0,2.6
2025,11,7,2025-11-07,Virac Synop,5.38,3.0,2.1
2025,11,8,2025-11-08,Virac Synop,1.29,4.0,2.6
2025,11,9,2025-11-09,Virac Synop,0.0,-27.0,2.7
2025,11,10,2025-11-10,Virac Synop,3.11,43.0,2.5
2025,11,11,2025-11-11,Virac Synop,5.28,-7.0,2.6
2025,11,12,2025-11-12,Virac Synop,4.61,-48.0,3.3
2025,11,13,2025-11-13,Virac Synop,7.91,8.0,3.5
2025,11,14,2025-11-14,Virac Synop,3.82,-48.0,3.5
2025,11,15,2025-11-15,Virac Synop,7.07,-42.0,3.3
2025,11,16,2025-11-16,Virac Synop,3.19,-48.0,3.6
2025,11,17,2025-11-17,Virac Synop,18.13,86.0,3.3
2025,11,18,2025-11-18,Virac Synop,10.9,-48.0,3.5
2025,11,19,2025-11-19,Virac Synop,0.0,-48.0,3.7
2025,11,20,2025-11-20,Virac Synop,13.9,93.0,3.0
2025,11,21,2025-11-21,Virac Synop,7.68,-48.0,3.3
2025,11,22,2025-11-22,Virac Synop,9.57,-26.0,3.1
2025,11,23,2025-11-23,Virac Synop,16.68,31.0,3.1
2025,11,24,2025-11-24,Virac Synop,17.04,-48.0,3.2
2025,11,25,2025-11-25,Virac Synop,9.54,-48.0,3.7
2025,11,26,2025-11-26,Virac Synop,11.15,-45.0,3.5
2025,11,27,2025-11-27,Virac Synop,16.07,6.0,3.1
2025,11,28,2025-11-28,Virac Synop,10.8,-48.0,3.5
2025,11,29,2025-11-29,Virac Synop,11.33,-48.0,3.2
2025,11,30,2025-11-30,Virac Synop,28.78,-13.0,1.5
2025,12,1,2025-12-01,Virac Synop,21.13,2.0,1.2
2025,12,2,2025-12-02,Virac Synop,6.73,19.0,1.8
2025,12,3,2025-12-03,Virac Synop,10.92,-48.0,2.5
2025,12,4,2025-12-04,Virac Synop,12.15,-48.0,2.3
2025,12,5,2025-12-05,Virac Synop,20.79,-48.0,2.1
2025,12,6,2025-12-06,Virac Synop,13.17,56.0,2.4
2025,12,7,2025-12-07,Virac Synop,9.2,99.0,3.0
2025,12,8,2025-12-08,Virac Synop,8.69,110.0,2.1
2025,12,9,2025-12-09,Virac Synop,5.74,133.0,2.8
2025,12,10,2025-12-10,Virac Synop,14.51,46.0,2.8
2025,12,11,2025-12-11,Virac Synop,17.22,39.0,2.7
2025,12,12,2025-12-12,Virac Synop,6.12,100.0,3.1
2025,12,13,2025-12-13,Virac Synop,12.17,-9.0,3.0
2025,12,14,2025-12-14,Virac Synop,7.5,8.0,2.8
2025,12,15,2025-12-15,Virac Synop,9.76,41.0,2.8
2025,12,16,2025-12-16,Virac Synop,5.79,-12.0,3.1
2025,12,17,2025-12-17,Virac Synop,3.99,-24.0,2.9
2025,12,18,2025-12-18,Virac Synop,1.77,26.0,3.2
2025,12,19,2025-12-19,Virac Synop,7.75,-9.0,3.2
2025,12,20,2025-12-20,Virac Synop,4.25,-48.0,3.7
2025,12,21,2025-12-21,Virac Synop,0.0,8.0,3.6
2025,12,22,2025-12-22,Virac Synop,5.12,-33.0,3.4
2025,12,23,2025-12-23,Virac Synop,9.08,-42.0,3.2
2025,12,24,2025-12-24,Virac Synop,8.25,16.0,2.9
2025,12,25,2025-12-25,Virac Synop,4.76,-18.0,3.1
2025,12,26,2025-12-26,Virac Synop,4.31,-6.0,2.9
2025,12,27,2025-12-27,Virac Synop,5.17,143.0,2.6
2025,12,28,2025-12-28,Virac Synop,0.0,-12.0,3.5
2025,12,29,2025-12-29,Virac Synop,3.3,-34.0,3.1
2025,12,30,2025-12-30,Virac Synop,14.78,179.0,3.0
2025,12,31,2025-12-31,Virac Synop,16.34,149.0,2.2
2026,1,1,2026-01-01,Virac Synop,12.77,125.0,2.6
2026,1,2,2026-01-02,Virac Synop,18.83,222.0,2.4
2026,1,3,2026-01-03,Virac Synop,15.14,124.0,2.4
2026,1,4,2026-01-04,Virac Synop,10.01,17.0,2.8
2026,1,5,2026-01-05,Virac Synop,10.68,-31.0,2.9
2026,1,6,2026-01-06,Virac Synop,13.8,77.0,2.2
2026,1,7,2026-01-07,Virac Synop,20.7,139.0,2.5
2026,1,8,2026-01-08,Virac Synop,5.35,30.0,3.4
2026,1,9,2026-01-09,Virac Synop,20.66,-48.0,3.2
2026,1,10,2026-01-10,Virac Synop,11.85,77.0,2.9
2026,1,11,2026-01-11,Virac Synop,5.76,-48.0,3.3
2026,1,12,2026-01-12,Virac Synop,14.61,51.0,3.3
2026,1,13,2026-01-13,Virac Synop,9.49,32.0,2.7
2026,1,14,2026-01-14,Virac Synop,1.57,-16.0,3.1
2026,1,15,2026-01-15,Virac Synop,2.65,5.0,3.1
2026,1,16,2026-01-16,Virac Synop,10.51,-7.0,3.3
2026,1,17,2026-01-17,Virac Synop,14.29,48.0,2.6
2026,1,18,2026-01-18,Virac Synop,5.36,17.0,3.0
2026,1,19,2026-01-19,Virac Synop,17.79,-48.0,3.2
2026,1,20,2026-01-20,Virac Synop,9.39,-48.0,3.6
2026,1,21,2026-01-21,Virac Synop,6.69,8.0,3.2
2026,1,22,2026-01-22,Virac Synop,20.63,45.0,2.6
2026,1,23,2026-01-23,Virac Synop,21.8,-4.0,2.8
2026,1,24,2026-01-24,Virac Synop,17.04,-48.0,3.2
2026,1,25,2026-01-25,Virac Synop,14.07,-48.0,3.5
2026,1,26,2026-01-26,Virac Synop,18.04,-23.0,3.0
2026,1,27,2026-01-27,Virac Synop,5.9,-31.0,3.0
2026,1,28,2026-01-28,Virac Synop,4.77,-47.0,3.0
2026,1,29,2026-01-29,Virac Synop,0.48,-48.0,3.5
2026,1,30,2026-01-30,Virac Synop,9.47,184.0,2.9
2026,1,31,2026-01-31,Virac Synop,0.0,199.0,2.7
2026,2,1,2026-02-01,Virac Synop,8.51,67.0,3.0
2026,2,2,2026-02-02,Virac Synop,1.83,108.0,2.2
2026,2,3,2026-02-03,Virac Synop,11.31,74.0,2.6
2026,2,4,2026-02-04,Virac Synop,7.63,57.0,3.0
2026,2,5,2026-02-05,Virac Synop,16.68,51.0,2.6
2026,2,6,2026-02-06,Virac Synop,0.0,55.0,3.2
2026,2,7,2026-02-07,Virac Synop,3.36,118.0,3.2
2026,2,8,2026-02-08,Virac Synop,3.87,43.0,3.1
2026,2,9,2026-02-09,Virac Synop,5.69,54.0,3.0
2026,2,10,2026-02-10,Virac Synop,13.84,96.0,2.8
2026,2,11,2026-02-11,Virac Synop,22.16,225.0,2.3
2026,2,12,2026-02-12,Virac Synop,13.2,63.0,2.8
2026,2,13,2026-02-13,Virac Synop,11.36,119.0,2.7
2026,2,14,2026-02-14,Virac Synop,12.22,283.0,2.2
2026,2,15,2026-02-15,Virac Synop,0.94,172.0,2.9
2026,2,16,2026-02-16,Virac Synop,8.9,137.0,2.6
2026,2,17,2026-02-17,Virac Synop,7.9,103.0,2.4
2026,2,18,2026-02-18,Virac Synop,10.18,179.0,2.8
2026,2,19,2026-02-19,Virac Synop,0.95,91.0,3.0
2026,2,20,2026-02-20,Virac Synop,14.32,159.0,2.3
2026,2,21,2026-02-21,Virac Synop,6.58,140.0,2.6
2026,2,22,2026-02-22,Virac Synop,0.0,161.0,2.2
2026,2,23,2026-02-23,Virac Synop,5.1,79.0,2.8
2026,2,24,2026-02-24,Virac Synop,10.23,278.0,1.7
2026,2,25,2026-02-25,Virac Synop,1.08,143.0,2.3
2026,2,26,2026-02-26,Virac Synop,3.93,96.0,2.3
2026,2,27,2026-02-27,Virac Synop,16.24,112.0,1.9
2026,2,28,2026-02-28,Virac Synop,14.78,14.0,2.5
2026,3,1,2026-03-01,Virac Synop,5.33,-48.0,2.3
2026,3,2,2026-03-02,Virac Synop,10.64,155.0,2.5
2026,3,3,2026-03-03,Virac Synop,8.11,-10.0,3.0
2026,3,4,2026-03-04,Virac Synop,16.01,76.0,3.5
2026,3,5,2026-03-05,Virac Synop,3.5,1.0,3.6
2026,3,6,2026-03-06,Virac Synop,14.98,28.0,2.6
2026,3,7,2026-03-07,Virac Synop,4.91,164.0,2.5
2026,3,8,2026-03-08,Virac Synop,21.63,42.0,2.1
2026,3,9,2026-03-09,Virac Synop,19.7,99.0,1.5
2026,3,10,2026-03-10,Virac Synop,18.6,203.0,1.3
2026,3,11,2026-03-11,Virac Synop,18.64,28.0,2.0
2026,3,12,2026-03-12,Virac Synop,19.55,13.0,2.9
2026,3,13,2026-03-13,Virac Synop,17.99,186.0,2.1
2026,3,14,2026-03-14,Virac Synop,10.25,64.0,2.0
2026,3,15,2026-03-15,Virac Synop,8.49,15.0,2.5
2026,3,16,2026-03-16,Virac Synop,12.51,66.0,3.0
2026,3,17,2026-03-17,Virac Synop,14.41,35.0,3.3
2026,3,18,2026-03-18,Virac Synop,10.96,-16.0,3.2
2026,3,19,2026-03-19,Virac Synop,8.19,-3.0,2.7
2026,3,20,2026-03-20,Virac Synop,12.13,24.0,2.8
2026,3,21,2026-03-21,Virac Synop,2.81,-21.0,3.6
2026,3,22,2026-03-22,Virac Synop,5.22,24.0,3.2
2026,3,23,2026-03-23,Virac Synop,10.99,-40.0,3.1
2026,3,24,2026-03-24,Virac Synop,8.64,-1.0,3.0
2026,3,25,2026-03-25,Virac Synop,15.44,-18.0,3.0
2026,3,26,2026-03-26,Virac Synop,7.36,-5.0,3.1
2026,3,27,2026-03-27,Virac Synop,11.52,-48.0,3.1
2026,3,28,2026-03-28,Virac Synop,16.94,-13.0,3.2
2026,3,29,2026-03-29,Virac Synop,15.84,-24.0,3.0
2026,3,30,2026-03-30,Virac Synop,28.13,133.0,2.4
2026,3,31,2026-03-31,Virac Synop,29.47,91.0,2.6
2026,4,1,2026-04-01,Virac Synop,4.59,-48.0,3.7
2026,4,2,2026-04-02,Virac Synop,0.37,-48.0,3.0
2026,4,3,2026-04-03,Virac Synop,0.0,-48.0,3.2
2026,4,4,2026-04-04,Virac Synop,0.0,36.0,2.5
2026,4,5,2026-04-05,Virac Synop,0.0,16.0,3.5
2026,4,6,2026-04-06,Virac Synop,0.0,47.0,2.7
2026,4,7,2026-04-07,Virac Synop,1.36,4.0,2.5
2026,4,8,2026-04-08,Virac Synop,0.0,63.0,2.5
2026,4,9,2026-04-09,Virac Synop,0.0,24.0,2.5
2026,4,10,2026-04-10,Virac Synop,0.0,-24.0,2.8
2026,4,11,2026-04-11,Virac Synop,0.0,31.0,2.1
2026,4,12,2026-04-12,Virac Synop,0.0,58.0,2.9
2026,4,13,2026-04-13,Virac Synop,0.0,193.0,1.0
2026,4,14,2026-04-14,Virac Synop,0.0,200.0,1.4
2026,4,15,2026-04-15,Virac Synop,0.0,214.0,1.6
2026,4,16,2026-04-16,Virac Synop,0.0,294.0,1.0
2026,4,17,2026-04-17,Virac Synop,0.0,102.0,1.6
2026,4,18,2026-04-18,Virac Synop,6.91,71.0,1.6
2026,4,19,2026-04-19,Virac Synop,0.0,94.0,1.5
2026,4,20,2026-04-20,Virac Synop,0.0,222.0,1.0
2026,4,21,2026-04-21,Virac Synop,0.18,252.0,1.0
2026,4,22,2026-04-22,Virac Synop,0.0,192.0,1.9
2026,4,23,2026-04-23,Virac Synop,0.68,163.0,1.0
2026,4,24,2026-04-24,Virac Synop,0.0,145.0,1.3
2026,4,25,2026-04-25,Virac Synop,0.0,143.0,1.4
2026,4,26,2026-04-26,Virac Synop,0.0,100.0,2.0
2026,4,27,2026-04-27,Virac Synop,1.48,243.0,1.0
2026,4,28,2026-04-28,Virac Synop,0.0,240.0,1.5
2026,4,29,2026-04-29,Virac Synop,21.06,42.0,1.8
2026,4,30,2026-04-30,Virac Synop,23.72,92.0,1.3
2026,5,1,2026-05-01,Virac Synop,16.12,252.0,1.2
2026,5,2,2026-05-02,Virac Synop,4.16,102.0,1.9
2026,5,3,2026-05-03,Virac Synop,3.99,24.0,2.3
2026,5,4,2026-05-04,Virac Synop,1.92,212.0,2.1
2026,5,5,2026-05-05,Virac Synop,9.17,60.0,2.5
2026,5,6,2026-05-06,Virac Synop,5.0,209.0,2.3
2026,5,7,2026-05-07,Virac Synop,0.0,35.0,2.9
2026,5,8,2026-05-08,Virac Synop,2.82,118.0,2.4
2026,5,9,2026-05-09,Virac Synop,0.81,32.0,3.0
2026,5,10,2026-05-10,Virac Synop,0.0,144.0,2.9
2026,5,11,2026-05-11,Virac Synop,5.47,25.0,2.8
2026,5,12,2026-05-12,Virac Synop,5.74,212.0,2.6
2026,5,13,2026-05-13,Virac Synop,5.28,121.0,1.9
2026,5,14,2026-05-14,Virac Synop,6.98,139.0,2.1
2026,5,15,2026-05-15,Virac Synop,6.79,45.0,2.0
2026,5,16,2026-05-16,Virac Synop,3.32,220.0,1.6
2026,5,17,2026-05-17,Virac Synop,5.15,187.0,2.2
2026,5,18,2026-05-18,Virac Synop,7.1,85.0,2.3
2026,5,19,2026-05-19,Virac Synop,0.0,81.0,2.7
2026,5,20,2026-05-20,Virac Synop,0.45,19.0,3.0
2026,5,21,2026-05-21,Virac Synop,5.58,129.0,2.7
2026,5,22,2026-05-22,Virac Synop,4.78,42.0,3.1
2026,5,23,2026-05-23,Virac Synop,11.04,28.0,3.0
2026,5,24,2026-05-24,Virac Synop,11.51,46.0,2.9
2026,5,25,2026-05-25,Virac Synop,12.37,44.0,3.3
2026,5,26,2026-05-26,Virac Synop,8.83,1.0,3.5
2026,5,27,2026-05-27,Virac Synop,10.65,-13.0,3.0
2026,5,28,2026-05-28,Virac Synop,5.38,-11.0,3.1
2026,5,29,2026-05-29,Virac Synop,19.5,-48.0,3.2
2026,5,30,2026-05-30,Virac Synop,16.49,194.0,2.7
2026,5,31,2026-05-31,Virac Synop,12.41,212.0,2.0
2026,6,1,2026-06-01,Virac Synop,11.45,136.0,2.2
2026,6,2,2026-06-02,Virac Synop,0.35,120.0,2.9
2026,6,3,2026-06-03,Virac Synop,7.28,-12.0,3.1
2026,6,4,2026-06-04,Virac Synop,15.53,-10.0,3.0
2026,6,5,2026-06-05,Virac Synop,17.42,60.0,3.2
2026,6,6,2026-06-06,Virac Synop,16.32,96.0,2.7
2026,6,7,2026-06-07,Virac Synop,4.09,3.0,3.1
2026,6,8,2026-06-08,Virac Synop,8.66,6.0,2.8
2026,6,9,2026-06-09,Virac Synop,11.87,15.0,2.8
2026,6,10,2026-06-10,Virac Synop,2.29,-2.0,3.2
2026,6,11,2026-06-11,Virac Synop,15.59,66.0,2.5
2026,6,12,2026-06-12,Virac Synop,4.54,32.0,3.0
2026,6,13,2026-06-13,Virac Synop,14.71,19.0,2.7
2026,6,14,2026-06-14,Virac Synop,9.56,-24.0,3.5
2026,6,15,2026-06-15,Virac Synop,10.73,73.0,3.4
2026,6,16,2026-06-16,Virac Synop,16.18,-35.0,3.3
2026,6,17,2026-06-17,Virac Synop,19.1,-32.0,3.4
2026,6,18,2026-06-18,Virac Synop,4.95,34.0,3.7
2026,6,19,2026-06-19,Virac Synop,8.69,-22.0,3.6
2026,6,20,2026-06-20,Virac Synop,4.96,-35.0,3.7
2026,6,21,2026-06-21,Virac Synop,4.35,-20.0,3.7
2026,6,22,2026-06-22,Virac Synop,0.0,-5.0,3.7
2026,6,23,2026-06-23,Virac Synop,0.0,-48.0,3.7
2026,6,24,2026-06-24,Virac Synop,4.51,-48.0,3.4
2026,6,25,2026-06-25,Virac Synop,4.86,-48.0,3.1
2026,6,26,2026-06-26,Virac Synop,0.0,-48.0,3.1
2026,6,27,2026-06-27,Virac Synop,7.02,-34.0,3.1
2026,6,28,2026-06-28,Virac Synop,7.0,271.0,2.9
2026,6,29,2026-06-29,Virac Synop,0.0,19.0,2.9
2026,6,30,2026-06-30,Virac Synop,3.44,31.0,2.2
2026,7,1,2026-07-01,Virac Synop,12.76,208.0,2.0
2026,7,2,2026-07-02,Virac Synop,10.52,-18.0,2.3
2026,7,3,2026-07-03,Virac Synop,11.04,18.0,2.9
2026,7,4,2026-07-04,Virac Synop,3.59,-31.0,3.2
2026,7,5,2026-07-05,Virac Synop,0.0,2.0,3.0
2026,7,6,2026-07-06,Virac Synop,0.35,-47.0,3.5
2026,7,7,2026-07-07,Virac Synop,0.11,-48.0,3.2
2026,7,8,2026-07-08,Virac Synop,0.0,-48.0,3.3
2026,7,9,2026-07-09,Virac Synop,0.0,77.0,3.2
2026,7,10,2026-07-10,Virac Synop,12.56,58.0,3.4
2026,7,11,2026-07-11,Virac Synop,10.48,-48.0,3.1
2026,7,12,2026-07-12,Virac Synop,1.24,-48.0,3.3
2026,7,13,2026-07-13,Virac Synop,6.81,-48.0,3.4
2026,7,14,2026-07-14,Virac Synop,3.68,-48.0,3.5
2026,7,15,2026-07-15,Virac Synop,8.95,3.0,3.4
2026,7,16,2026-07-16,Virac Synop,0.0,15.0,3.2
2026,7,17,2026-07-17,Virac Synop,11.21,0.0,2.9
2026,7,18,2026-07-18,Virac Synop,5.16,-18.0,3.2
2026,7,19,2026-07-19,Virac Synop,6.58,-42.0,3.3
2026,7,20,2026-07-20,Virac Synop,4.11,-48.0,3.0
2026,7,21,2026-07-21,Virac Synop,3.85,-48.0,3.2
2026,7,22,2026-07-22,Virac Synop,2.08,-48.0,3.1
2026,7,23,2026-07-23,Virac Synop,4.91,-48.0,3.6
2026,7,24,2026-07-24,Virac Synop,14.67,-29.0,2.9
2026,7,25,2026-07-25,Virac Synop,8.82,25.0,3.3
2026,7,26,2026-07-26,Virac Synop,8.75,-48.0,2.8
2026,7,27,2026-07-27,Virac Synop,14.26,51.0,2.3
2026,7,28,2026-07-28,Virac Synop,5.18,176.0,1.0
2026,7,29,2026-07-29,Virac Synop,0.0,70.0,1.2
2026,7,30,2026-07-30,Virac Synop,8.14,290.0,1.8
2026,7,31,2026-07-31,Virac Synop,0.75,159.0,1.5
2026,8,1,2026-08-01,Virac Synop,0.0,133.0,1.1
2026,8,2,2026-08-02,Virac Synop,0.0,35.0,2.3
2026,8,3,2026-08-03,Virac Synop,9.72,78.0,2.1
2026,8,4,2026-08-04,Virac Synop,0.0,-15.0,2.9
2026,8,5,2026-08-05,Virac Synop,5.94,238.0,1.8
2026,8,6,2026-08-06,Virac Synop,3.56,150.0,1.6
2026,8,7,2026-08-07,Virac Synop,5.33,0.0,2.8
2026,8,8,2026-08-08,Virac Synop,1.95,61.0,3.5
2026,8,9,2026-08-09,Virac Synop,11.97,150.0,2.5
2026,8,10,2026-08-10,Virac Synop,11.5,-15.0,3.3
2026,8,11,2026-08-11,Virac Synop,16.05,109.0,3.0
2026,8,12,2026-08-12,Virac Synop,7.1,52.0,3.1
2026,8,13,2026-08-13,Virac Synop,8.12,152.0,3.2
2026,8,14,2026-08-14,Virac Synop,14.8,71.0,3.1
2026,8,15,2026-08-15,Virac Synop,14.05,-48.0,3.2
2026,8,16,2026-08-16,Virac Synop,19.68,42.0,2.7
2026,8,17,2026-08-17,Virac Synop,2.69,2.0,3.4
2026,8,18,2026-08-18,Virac Synop,0.0,-1.0,3.4
2026,8,19,2026-08-19,Virac Synop,6.72,56.0,3.0
2026,8,20,2026-08-20,Virac Synop,1.41,55.0,3.2
2026,8,21,2026-08-21,Virac Synop,4.15,3.0,3.0
2026,8,22,2026-08-22,Virac Synop,11.99,9.0,3.1
2026,8,23,2026-08-23,Virac Synop,11.42,74.0,2.7
2026,8,24,2026-08-24,Virac Synop,1.22,-23.0,3.1
2026,8,25,2026-08-25,Virac Synop,14.19,17.0,3.3
2026,8,26,2026-08-26,Virac Synop,5.28,-48.0,3.5
2026,8,27,2026-08-27,Virac Synop,4.54,-48.0,2.0
2026,8,28,2026-08-28,Virac Synop,1.96,-48.0,2.4
2026,8,29,2026-08-29,Virac Synop,0.39,163.0,1.6
2026,8,30,2026-08-30,Virac Synop,2.47,55.0,1.8
2026,8,31,2026-08-31,Virac Synop,4.43,60.0,1.1
2026,9,1,2026-09-01,Virac Synop,4.44,59.0,1.5
2026,9,2,2026-09-02,Virac Synop,1.71,46.0,1.5
2026,9,3,2026-09-03,Virac Synop,0.0,219.0,2.1
2026,9,4,2026-09-04,Virac Synop,8.31,101.0,1.9
2026,9,5,2026-09-05,Virac Synop,13.24,48.0,2.6
2026,9,6,2026-09-06,Virac Synop,7.31,8.0,2.6
2026,9,7,2026-09-07,Virac Synop,20.36,172.0,1.9
2026,9,8,2026-09-08,Virac Synop,7.46,112.0,2.6
2026,9,9,2026-09-09,Virac Synop,6.45,44.0,2.5
2026,9,10,2026-09-10,Virac Synop,21.64,158.0,2.1
2026,9,11,2026-09-11,Virac Synop,1.86,155.0,2.7
2026,9,12,2026-09-12,Virac Synop,11.81,333.0,2.1
2026,9,13,2026-09-13,Virac Synop,8.98,235.0,2.1
2026,9,14,2026-09-14,Virac Synop,4.62,248.0,1.9
2026,9,15,2026-09-15,Virac Synop,16.12,136.0,2.1
2026,9,16,2026-09-16,Virac Synop,0.0,109.0,2.4
2026,9,17,2026-09-17,Virac Synop,0.0,118.0,2.8
2026,9,18,2026-09-18,Virac Synop,2.6,60.0,2.5
2026,9,19,2026-09-19,Virac Synop,0.0,172.0,2.6
2026,9,20,2026-09-20,Virac Synop,0.0,117.0,2.3
2026,9,21,2026-09-21,Virac Synop,0.0,71.0,2.4
2026,9,22,2026-09-22,Virac Synop,3.34,103.0,1.7
2026,9,23,2026-09-23,Virac Synop,0.0,146.0,1.8
2026,9,24,2026-09-24,Virac Synop,0.0,134.0,1.7
2026,9,25,2026-09-25,Virac Synop,0.0,99.0,2.5
2026,9,26,2026-09-26,Virac Synop,19.09,353.0,2.7
2026,9,27,2026-09-27,Virac Synop,14.83,266.0,2.0
2026,9,28,2026-09-28,Virac Synop,16.91,144.0,2.5
2026,9,29,2026-09-29,Virac Synop,14.1,213.0,1.4
2026,9,30,2026-09-30,Virac Synop,7.54,140.0,2.6
2026,10,1,2026-10-01,Virac Synop,3.98,228.0,2.6
2026,10,2,2026-10-02,Virac Synop,11.94,62.0,2.9
2026,10,3,2026-10-03,Virac Synop,20.98,42.0,3.6
2026,10,4,2026-10-04,Virac Synop,17.44,113.0,3.5
2026,10,5,2026-10-05,Virac Synop,20.48,36.0,2.8
2026,10,6,2026-10-06,Virac Synop,7.53,58.0,3.2
2026,10,7,2026-10-07,Virac Synop,15.74,9.0,3.0
2026,10,8,2026-10-08,Virac Synop,10.94,101.0,2.8
2026,10,9,2026-10-09,Virac Synop,15.02,27.0,2.8
2026,10,10,2026-10-10,Virac Synop,8.72,-48.0,3.4
2026,10,11,2026-10-11,Virac Synop,14.4,-48.0,3.1
2026,10,12,2026-10-12,Virac Synop,9.38,-48.0,3.2
2026,10,13,2026-10-13,Virac Synop,10.36,-48.0,3.2
2026,10,14,2026-10-14,Virac Synop,13.34,-48.0,3.1
2026,10,15,2026-10-15,Virac Synop,1.39,-29.0,3.6
2026,10,16,2026-10-16,Virac Synop,4.28,-1.0,3.1
2026,10,17,2026-10-17,Virac Synop,1.93,-47.0,3.4
2026,10,18,2026-10-18,Virac Synop,3.77,-45.0,3.3
2026,10,19,2026-10-19,Virac Synop,8.24,-48.0,3.5
2026,10,20,2026-10-20,Virac Synop,0.0,-48.0,3.7
2026,10,21,2026-10-21,Virac Synop,12.39,-48.0,3.7
2026,10,22,2026-10-22,Virac Synop,14.91,-48.0,3.3
