YEAR,MONTH,DAY,DATE,CITY,RAINFALL,WIND_DIRECTION,WIND_SPEED
2067,6,8,2067-06-08,Daet,7.57,189.0,2.2
2067,6,9,2067-06-09,Daet,0.0,167.0,2.4
2067,6,10,2067-06-10,Daet,1.54,142.0,2.4
2067,6,11,2067-06-11,Daet,1.64,139.0,2.4
2067,6,12,2067-06-12,Daet,0.0,173.0,2.7
2067,6,13,2067-06-13,Daet,0.0,171.0,2.7
2067,6,14,2067-06-14,Daet,11.44,262.0,2.8
2067,6,15,2067-06-15,Daet,11.34,248.0,2.3
2067,6,16,2067-06-16,Daet,8.31,185.0,2.4
2067,6,17,2067-06-17,Daet,13.41,207.0,1.9
2067,6,18,2067-06-18,Daet,15.08,218.0,2.1
2067,6,19,2067-06-19,Daet,15.65,103.0,2.0
2067,6,20,2067-06-20,Daet,18.88,242.0,1.5
2067,6,21,2067-06-21,Daet,11.83,198.0,2.1
2067,6,22,2067-06-22,Daet,0.0,82.0,2.6
2067,6,23,2067-06-23,Daet,0.0,82.0,2.5
2067,6,24,2067-06-24,Daet,0.0,137.0,2.3
2067,6,25,2067-06-25,Daet,0.0,79.0,2.6
2067,6,26,2067-06-26,Daet,0.0,348.0,3.4
2067,6,27,2067-06-27,Daet,4.4,127.0,2.7
2067,6,28,2067-06-28,Daet,2.61,46.0,2.7
2067,6,29,2067-06-29,Daet,0.0,74.0,2.8
2067,6,30,2067-06-30,Daet,1.91,172.0,2.8
2067,7,1,2067-07-01,Daet,0.0,69.0,2.6
2067,7,2,2067-07-02,Daet,8.17,106.0,2.3
2067,7,3,2067-07-03,Daet,0.0,99.0,2.8
2067,7,4,2067-07-04,Daet,0.0,63.0,2.6
2067,7,5,2067-07-05,Daet,5.12,63.0,1.6
2067,7,6,2067-07-06,Daet,11.45,13.0,1.9
2067,7,7,2067-07-07,Daet,7.75,81.0,2.1
2067,7,8,2067-07-08,Daet,2.74,23.0,2.4
2067,7,9,2067-07-09,Daet,10.44,99.0,2.2
2067,7,10,2067-07-10,Daet,14.84,214.0,2.3
2067,7,11,2067-07-11,Daet,13.03,165.0,2.1
2067,7,12,2067-07-12,Daet,8.02,178.0,2.1
2067,7,13,2067-07-13,Daet,16.68,190.0,1.5
2067,7,14,2067-07-14,Daet,5.3,169.0,2.3
2067,7,15,2067-07-15,Daet,7.76,128.0,2.3
2067,7,16,2067-07-16,Daet,14.56,132.0,2.1
2067,7,17,2067-07-17,Daet,7.62,258.0,2.1
2067,7,18,2067-07-18,Daet,9.72,319.0,2.6
2067,7,19,2067-07-19,Daet,15.21,236.0,1.9
2067,7,20,2067-07-20,Daet,4.12,120.0,2.1
2067,7,21,2067-07-21,Daet,9.82,301.0,2.5
2067,7,22,2067-07-22,Daet,9.78,218.0,2.4
2067,7,23,2067-07-23,Daet,0.0,10.0,1.5
2067,7,24,2067-07-24,Daet,0.0,10.0,2.0
2067,7,25,2067-07-25,Daet,0.22,10.0,1.4
2067,7,26,2067-07-26,Daet,1.87,10.0,1.3
2067,7,27,2067-07-27,Daet,5.68,10.0,1.7
2067,7,28,2067-07-28,Daet,8.54,10.0,1.6
2067,7,29,2067-07-29,Daet,8.21,10.0,1.8
2067,7,30,2067-07-30,Daet,7.16,10.0,2.1
2067,7,31,2067-07-31,Daet,8.5,10.0,1.8
2067,8,1,2067-08-01,Daet,1.62,69.0,1.8
2067,8,2,2067-08-02,Daet,0.62,195.0,2.4
2067,8,3,2067-08-03,Daet,0.0,211.0,2.6
2067,8,4,2067-08-04,Daet,10.57,227.0,2.2
2067,8,5,2067-08-05,Daet,3.3,282.0,2.5
2067,8,6,2067-08-06,Daet,3.85,179.0,2.0
2067,8,7,2067-08-07,Daet,16.07,192.0,2.0
2067,8,8,2067-08-08,Daet,8.55,149.0,2.2
2067,8,9,2067-08-09,Daet,20.38,195.0,1.5
2067,8,10,2067-08-10,Daet,0.0,146.0,2.6
2067,8,11,2067-08-11,Daet,11.95,126.0,2.0
2067,8,12,2067-08-12,Daet,21.33,211.0,1.9
2067,8,13,2067-08-13,Daet,12.61,172.0,1.9
2067,8,14,2067-08-14,Daet,13.79,129.0,1.8
2067,8,15,2067-08-15,Daet,11.93,136.0,2.1
2067,8,16,2067-08-16,Daet,10.0,68.0,2.1
2067,8,17,2067-08-17,Daet,15.8,143.0,1.8
2067,8,18,2067-08-18,Daet,16.0,71.0,1.8
2067,8,19,2067-08-19,Daet,20.71,117.0,1.4
2067,8,20,2067-08-20,Daet,19.81,178.0,1.7
2067,8,21,2067-08-21,Daet,20.85,205.0,1.5
2067,8,22,2067-08-22,Daet,13.01,167.0,1.8
2067,8,23,2067-08-23,Daet,10.12,175.0,1.8
2067,8,24,2067-08-24,Daet,15.09,291.0,1.5
2067,8,25,2067-08-25,Daet,12.81,180.0,1.4
2067,8,26,2067-08-26,Daet,13.38,145.0,1.1
2067,8,27,2067-08-27,Daet,16.53,173.0,1.1
2067,8,28,2067-08-28,Daet,8.55,121.0,1.1
2067,8,29,2067-08-29,Daet,4.12,80.0,1.1
2067,8,30,2067-08-30,Daet,0.0,245.0,1.3
2067,8,31,2067-08-31,Daet,0.0,235.0,1.4
2067,9,1,2067-09-01,Daet,1.43,267.0,2.5
2067,9,2,2067-09-02,Daet,9.58,255.0,2.4
2067,9,3,2067-09-03,Daet,12.62,350.0,2.4
2067,9,4,2067-09-04,Daet,11.9,266.0,1.9
2067,9,5,2067-09-05,Daet,10.99,157.0,2.1
2067,9,6,2067-09-06,Daet,10.53,207.0,2.5
2067,9,7,2067-09-07,Daet,11.19,191.0,2.2
2067,9,8,2067-09-08,Daet,8.12,240.0,2.4
2067,9,9,2067-09-09,Daet,6.37,190.0,2.3
2067,9,10,2067-09-10,Daet,7.31,90.0,2.1
2067,9,11,2067-09-11,Daet,7.68,131.0,2.4
2067,9,12,2067-09-12,Daet,6.14,80.0,2.3
2067,9,13,2067-09-13,Daet,5.27,184.0,2.7
2067,9,14,2067-09-14,Daet,13.95,265.0,1.9
2067,9,15,2067-09-15,Daet,6.32,161.0,2.3
2067,9,16,2067-09-16,Daet,5.46,204.0,1.9
2067,9,17,2067-09-17,Daet,5.94,217.0,2.4
2067,9,18,2067-09-18,Daet,15.81,268.0,2.2
2067,9,19,2067-09-19,Daet,9.66,298.0,2.6
2067,9,20,2067-09-20,Daet,6.45,163.0,1.9
2067,9,21,2067-09-21,Daet,11.1,328.0,2.5
2067,9,22,2067-09-22,Daet,0.0,200.0,2.5
2067,9,23,2067-09-23,Daet,0.0,154.0,2.4
2067,9,24,2067-09-24,Daet,7.36,335.0,2.2
2067,9,25,2067-09-25,Daet,7.38,219.0,2.2
2067,9,26,2067-09-26,Daet,10.69,212.0,1.7
2067,9,27,2067-09-27,Daet,0.77,217.0,2.3
2067,9,28,2067-09-28,Daet,0.0,155.0,2.5
2067,9,29,2067-09-29,Daet,0.4,135.0,2.4
2067,9,30,2067-09-30,Daet,9.19,137.0,1.7
2067,10,1,2067-10-01,Daet,0.61,193.0,2.4
2067,10,2,2067-10-02,Daet,8.52,262.0,1.8
2067,10,3,2067-10-03,Daet,6.24,107.0,2.0
2067,10,4,2067-10-04,Daet,2.66,135.0,2.5
2067,10,5,2067-10-05,Daet,12.67,176.0,2.2
2067,10,6,2067-10-06,Daet,8.29,125.0,2.1
2067,10,7,2067-10-07,Daet,4.73,143.0,2.1
2067,10,8,2067-10-08,Daet,16.07,172.0,1.9
2067,10,9,2067-10-09,Daet,14.0,148.0,2.0
2067,10,10,2067-10-10,Daet,1.74,180.0,2.4
2067,10,11,2067-10-11,Daet,5.48,184.0,2.5
2067,10,12,2067-10-12,Daet,2.98,92.0,2.5
2067,10,13,2067-10-13,Daet,9.27,41.0,2.2
2067,10,14,2067-10-14,Daet,7.81,197.0,2.1
2067,10,15,2067-10-15,Daet,10.34,108.0,2.1
2067,10,16,2067-10-16,Daet,7.92,177.0,2.4
2067,10,17,2067-10-17,Daet,10.56,145.0,1.9
2067,10,18,2067-10-18,Daet,15.52,155.0,1.9
2067,10,19,2067-10-19,Daet,12.37,213.0,2.0
2067,10,20,2067-10-20,Daet,17.41,161.0,1.6
2067,10,21,2067-10-21,Daet,10.67,141.0,1.9
2067,10,22,2067-10-22,Daet,10.79,162.0,2.5
2067,10,23,2067-10-23,Daet,16.12,282.0,2.3
2067,10,24,2067-10-24,Daet,0.0,219.0,2.3
2067,10,25,2067-10-25,Daet,3.07,74.0,2.2
2067,10,26,2067-10-26,Daet,11.7,212.0,2.2
2067,10,27,2067-10-27,Daet,16.35,97.0,1.9
2067,10,28,2067-10-28,Daet,5.21,53.0,2.0
2067,10,29,2067-10-29,Daet,17.07,144.0,1.8
2067,10,30,2067-10-30,Daet,18.41,240.0,1.8
2067,10,31,2067-10-31,Daet,17.33,195.0,1.5
2067,11,1,2067-11-01,Daet,19.02,276.0,1.3
2067,11,2,2067-11-02,Daet,11.64,240.0,1.4
2067,11,3,2067-11-03,Daet,12.77,337.0,2.5
2067,11,4,2067-11-04,Daet,9.9,198.0,2.2
2067,11,5,2067-11-05,Daet,12.09,290.0,2.4
2067,11,6,2067-11-06,Daet,7.22,270.0,2.2
2067,11,7,2067-11-07,Daet,16.66,277.0,1.6
2067,11,8,2067-11-08,Daet,14.18,316.0,2.1
2067,11,9,2067-11-09,Daet,9.76,204.0,2.0
2067,11,10,2067-11-10,Daet,11.59,235.0,2.2
2067,11,11,2067-11-11,Daet,4.24,254.0,2.2
2067,11,12,2067-11-12,Daet,5.28,183.0,2.7
2067,11,13,2067-11-13,Daet,9.47,144.0,2.1
2067,11,14,2067-11-14,Daet,14.06,346.0,2.7
2067,11,15,2067-11-15,Daet,13.98,196.0,1.8
2067,11,16,2067-11-16,Daet,14.46,290.0,2.1
2067,11,17,2067-11-17,Daet,8.03,247.0,2.2
2067,11,18,2067-11-18,Daet,15.22,265.0,2.1
2067,11,19,2067-11-19,Daet,6.76,203.0,2.0
2067,11,20,2067-11-20,Daet,0.0,309.0,2.4
2067,11,21,2067-11-21,Daet,19.44,337.0,1.9
2067,11,22,2067-11-22,Daet,16.27,259.0,2.0
2067,11,23,2067-11-23,Daet,17.3,195.0,2.1
2067,11,24,2067-11-24,Daet,9.43,325.0,3.1
2067,11,25,2067-11-25,Daet,0.76,290.0,2.9
2067,11,26,2067-11-26,Daet,5.88,203.0,1.9
2067,11,27,2067-11-27,Daet,0.0,136.0,2.6
2067,11,28,2067-11-28,Daet,0.0,92.0,2.8
2067,11,29,2067-11-29,Daet,0.0,135.0,2.0
2067,11,30,2067-11-30,Daet,0.0,137.0,2.3
2067,12,1,2067-12-01,Daet,8.92,81.0,2.2
2067,12,2,2067-12-02,Daet,8.3,82.0,2.0
2067,12,3,2067-12-03,Daet,0.0,95.0,2.0
2067,12,4,2067-12-04,Daet,4.69,197.0,1.8
2067,12,5,2067-12-05,Daet,0.23,144.0,1.9
2067,12,6,2067-12-06,Daet,2.01,143.0,1.6
2067,12,7,2067-12-07,Daet,6.41,161.0,1.7
2067,12,8,2067-12-08,Daet,7.21,204.0,1.7
2067,12,9,2067-12-09,Daet,4.14,161.0,1.9
2067,12,10,2067-12-10,Daet,4.93,120.0,2.1
2067,12,11,2067-12-11,Daet,9.31,87.0,1.6
2067,12,12,2067-12-12,Daet,11.99,117.0,2.0
2067,12,13,2067-12-13,Daet,0.0,159.0,2.0
2067,12,14,2067-12-14,Daet,11.79,175.0,1.8
2067,12,15,2067-12-15,Daet,15.89,169.0,2.0
2067,12,16,2067-12-16,Daet,4.09,144.0,2.3
2067,12,17,2067-12-17,Daet,14.83,268.0,2.0
2067,12,18,2067-12-18,Daet,13.61,190.0,2.1
2067,12,19,2067-12-19,Daet,14.6,206.0,2.1
2067,12,20,2067-12-20,Daet,0.0,10.0,3.0
2067,12,21,2067-12-21,Daet,0.0,10.0,2.3
2067,12,22,2067-12-22,Daet,8.79,35.0,1.6
2067,12,23,2067-12-23,Daet,11.77,173.0,1.7
2067,12,24,2067-12-24,Daet,9.57,110.0,1.6
2067,12,25,2067-12-25,Daet,2.89,166.0,2.2
2067,12,26,2067-12-26,Daet,14.89,174.0,1.6
2067,12,27,2067-12-27,Daet,12.32,107.0,1.9
2067,12,28,2067-12-28,Daet,7.02,235.0,1.6
2067,12,29,2067-12-29,Daet,13.59,185.0,1.8
2067,12,30,2067-12-30,Daet,1.63,100.0,1.8
2067,12,31,2067-12-31,Daet,12.44,99.0,1.9
2068,1,1,2068-01-01,Daet,1.61,173.0,2.1
2068,1,2,2068-01-02,Daet,12.45,163.0,1.5
2068,1,3,2068-01-03,Daet,4.89,214.0,1.9
2068,1,4,2068-01-04,Daet,9.24,225.0,2.0
2068,1,5,2068-01-05,Daet,5.11,106.0,2.1
2068,1,6,2068-01-06,Daet,7.75,141.0,1.8
2068,1,7,2068-01-07,Daet,10.89,271.0,2.1
2068,1,8,2068-01-08,Daet,13.53,270.0,1.8
2068,1,9,2068-01-09,Daet,4.66,207.0,2.1
2068,1,10,2068-01-10,Daet,15.23,144.0,1.8
2068,1,11,2068-01-11,Daet,13.93,208.0,1.7
2068,1,12,2068-01-12,Daet,10.95,282.0,2.3
2068,1,13,2068-01-13,Daet,0.0,185.0,2.3
2068,1,14,2068-01-14,Daet,9.55,273.0,2.2
2068,1,15,2068-01-15,Daet,0.0,204.0,2.6
2068,1,16,2068-01-16,Daet,2.04,131.0,2.0
2068,1,17,2068-01-17,Daet,0.91,231.0,2.6
2068,1,18,2068-01-18,Daet,0.0,245.0,2.6
2068,1,19,2068-01-19,Daet,0.1,314.0,2.5
2068,1,20,2068-01-20,Daet,0.0,67.0,2.6
2068,1,21,2068-01-21,Daet,3.32,149.0,2.6
2068,1,22,2068-01-22,Daet,1.36,172.0,2.5
2068,1,23,2068-01-23,Daet,0.0,191.0,2.5
2068,1,24,2068-01-24,Daet,0.52,130.0,2.6
2068,1,25,2068-01-25,Daet,0.0,159.0,2.9
2068,1,26,2068-01-26,Daet,0.0,149.0,2.7
2068,1,27,2068-01-27,Daet,0.0,201.0,2.9
2068,1,28,2068-01-28,Daet,9.57,216.0,2.5
2068,1,29,2068-01-29,Daet,0.0,160.0,3.0
2068,1,30,2068-01-30,Daet,3.21,196.0,2.4
2068,1,31,2068-01-31,Daet,2.87,100.0,2.5
2068,2,1,2068-02-01,Daet,0.0,135.0,2.7
2068,2,2,2068-02-02,Daet,9.66,150.0,2.7
2068,2,3,2068-02-03,Daet,2.6,85.0,2.7
2068,2,4,2068-02-04,Daet,8.66,143.0,2.5
2068,2,5,2068-02-05,Daet,9.37,210.0,2.7
2068,2,6,2068-02-06,Daet,3.63,129.0,2.4
2068,2,7,2068-02-07,Daet,11.1,178.0,2.0
2068,2,8,2068-02-08,Daet,11.12,187.0,2.3
2068,2,9,2068-02-09,Daet,5.28,130.0,2.2
2068,2,10,2068-02-10,Daet,3.36,124.0,2.5
2068,2,11,2068-02-11,Daet,11.57,236.0,2.2
2068,2,12,2068-02-12,Daet,12.79,229.0,2.4
2068,2,13,2068-02-13,Daet,7.42,272.0,2.3
2068,2,14,2068-02-14,Daet,5.96,267.0,2.2
2068,2,15,2068-02-15,Daet,13.6,231.0,2.0
2068,2,16,2068-02-16,Daet,9.02,236.0,1.9
2068,2,17,2068-02-17,Daet,11.01,213.0,1.6
2068,2,18,2068-02-18,Daet,11.76,80.0,1.6
2068,2,19,2068-02-19,Daet,3.39,26.0,2.6
2068,2,20,2068-02-20,Daet,17.67,145.0,2.3
2068,2,21,2068-02-21,Daet,11.31,10.0,2.3
2068,2,22,2068-02-22,Daet,7.74,34.0,2.4
2068,2,23,2068-02-23,Daet,15.84,28.0,2.1
2068,2,24,2068-02-24,Daet,12.32,10.0,2.1
2068,2,25,2068-02-25,Daet,15.3,20.0,2.0
2068,2,26,2068-02-26,Daet,15.63,37.0,1.9
2068,2,27,2068-02-27,Daet,14.48,10.0,2.0
2068,2,28,2068-02-28,Daet,11.45,44.0,1.9
2068,2,29,2068-02-29,Daet,21.47,177.0,1.5
2068,3,1,2068-03-01,Daet,20.26,124.0,1.4
2068,3,2,2068-03-02,Daet,17.82,248.0,1.7
2068,3,3,2068-03-03,Daet,17.28,118.0,1.7
2068,3,4,2068-03-04,Daet,22.4,137.0,1.3
2068,3,5,2068-03-05,Daet,18.23,162.0,1.5
2068,3,6,2068-03-06,Daet,18.66,99.0,1.4
2068,3,7,2068-03-07,Daet,12.55,123.0,1.8
2068,3,8,2068-03-08,Daet,22.21,262.0,1.9
2068,3,9,2068-03-09,Daet,8.47,65.0,1.9
2068,3,10,2068-03-10,Daet,10.57,59.0,2.1
2068,3,11,2068-03-11,Daet,22.74,88.0,1.4
2068,3,12,2068-03-12,Daet,17.17,160.0,1.9
2068,3,13,2068-03-13,Daet,20.29,99.0,1.4
2068,3,14,2068-03-14,Daet,16.02,160.0,1.7
2068,3,15,2068-03-15,Daet,7.7,93.0,2.1
2068,3,16,2068-03-16,Daet,9.43,94.0,2.2
2068,3,17,2068-03-17,Daet,18.88,74.0,1.5
2068,3,18,2068-03-18,Daet,22.7,100.0,1.5
2068,3,19,2068-03-19,Daet,0.0,147.0,3.1
2068,3,20,2068-03-20,Daet,3.49,312.0,2.4
2068,3,21,2068-03-21,Daet,6.53,175.0,1.7
2068,3,22,2068-03-22,Daet,13.88,221.0,1.5
2068,3,23,2068-03-23,Daet,6.23,165.0,2.1
2068,3,24,2068-03-24,Daet,0.11,184.0,1.8
2068,3,25,2068-03-25,Daet,0.0,91.0,1.9
2068,3,26,2068-03-26,Daet,1.0,159.0,2.5
2068,3,27,2068-03-27,Daet,9.0,235.0,2.5
2068,3,28,2068-03-28,Daet,3.26,119.0,2.4
2068,3,29,2068-03-29,Daet,0.81,260.0,3.0
2068,3,30,2068-03-30,Daet,0.0,178.0,3.0
2068,3,31,2068-03-31,Daet,4.39,187.0,2.5
2068,4,1,2068-04-01,Daet,1.94,170.0,2.6
2068,4,2,2068-04-02,Daet,6.07,221.0,2.4
2068,4,3,2068-04-03,Daet,3.69,128.0,2.4
2068,4,4,2068-04-04,Daet,0.25,285.0,3.0
2068,4,5,2068-04-05,Daet,8.63,227.0,2.2
2068,4,6,2068-04-06,Daet,3.25,163.0,2.5
2068,4,7,2068-04-07,Daet,7.27,187.0,2.3
2068,4,8,2068-04-08,Daet,7.26,162.0,2.3
2068,4,9,2068-04-09,Daet,0.0,164.0,2.4
2068,4,10,2068-04-10,Daet,7.08,214.0,2.4
2068,4,11,2068-04-11,Daet,7.32,126.0,2.5
2068,4,12,2068-04-12,Daet,10.63,209.0,2.5
2068,4,13,2068-04-13,Daet,17.42,324.0,2.2
2068,4,14,2068-04-14,Daet,9.32,247.0,2.5
2068,4,15,2068-04-15,Daet,11.54,218.0,2.0
2068,4,16,2068-04-16,Daet,17.86,267.0,2.0
2068,4,17,2068-04-17,Daet,8.28,232.0,2.4
2068,4,18,2068-04-18,Daet,5.74,191.0,1.7
2068,4,19,2068-04-19,Daet,0.0,10.0,1.8
2068,4,20,2068-04-20,Daet,0.29,116.0,2.5
2068,4,21,2068-04-21,Daet,4.78,96.0,2.1
2068,4,22,2068-04-22,Daet,9.84,122.0,1.3
2068,4,23,2068-04-23,Daet,11.64,127.0,1.9
2068,4,24,2068-04-24,Daet,2.78,158.0,2.1
2068,4,25,2068-04-25,Daet,3.98,172.0,2.2
2068,4,26,2068-04-26,Daet,0.0,161.0,2.4
2068,4,27,2068-04-27,Daet,5.19,162.0,2.3
2068,4,28,2068-04-28,Daet,0.0,138.0,2.1
2068,4,29,2068-04-29,Daet,0.69,177.0,2.6
2068,4,30,2068-04-30,Daet,0.0,202.0,2.7
2068,5,1,2068-05-01,Daet,1.97,127.0,2.5
2068,5,2,2068-05-02,Daet,8.56,172.0,2.1
2068,5,3,2068-05-03,Daet,13.8,195.0,2.5
2068,5,4,2068-05-04,Daet,6.22,173.0,2.7
2068,5,5,2068-05-05,Daet,6.86,213.0,2.6
2068,5,6,2068-05-06,Daet,0.0,181.0,2.8
2068,5,7,2068-05-07,Daet,13.3,247.0,2.0
2068,5,8,2068-05-08,Daet,1.83,224.0,2.4
2068,5,9,2068-05-09,Daet,8.1,214.0,2.0
2068,5,10,2068-05-10,Daet,8.52,98.0,2.3
2068,5,11,2068-05-11,Daet,8.35,104.0,1.9
2068,5,12,2068-05-12,Daet,9.78,138.0,2.3
2068,5,13,2068-05-13,Daet,13.99,124.0,1.6
2068,5,14,2068-05-14,Daet,14.55,119.0,1.7
2068,5,15,2068-05-15,Daet,5.15,182.0,2.0
2068,5,16,2068-05-16,Daet,7.88,119.0,2.1
2068,5,17,2068-05-17,Daet,7.72,177.0,1.9
2068,5,18,2068-05-18,Daet,10.06,44.0,1.9
2068,5,19,2068-05-19,Daet,22.82,64.0,2.5
2068,5,20,2068-05-20,Daet,20.06,295.0,2.0
2068,5,21,2068-05-21,Daet,21.19,138.0,2.0
2068,5,22,2068-05-22,Daet,19.75,131.0,2.3
2068,5,23,2068-05-23,Daet,9.62,100.0,2.3
2068,5,24,2068-05-24,Daet,16.06,118.0,2.0
2068,5,25,2068-05-25,Daet,0.49,76.0,2.5
2068,5,26,2068-05-26,Daet,9.39,10.0,2.3
2068,5,27,2068-05-27,Daet,0.0,10.0,2.8
2068,5,28,2068-05-28,Daet,10.91,53.0,2.5
2068,5,29,2068-05-29,Daet,0.9,26.0,2.4
2068,5,30,2068-05-30,Daet,17.69,108.0,1.9
2068,5,31,2068-05-31,Daet,3.55,81.0,2.1
2068,6,1,2068-06-01,Daet,11.36,178.0,2.2
2068,6,2,2068-06-02,Daet,5.17,72.0,2.3
2068,6,3,2068-06-03,Daet,11.35,99.0,2.0
2068,6,4,2068-06-04,Daet,6.15,74.0,2.3
2068,6,5,2068-06-05,Daet,10.41,166.0,2.3
2068,6,6,2068-06-06,Daet,13.33,219.0,2.1
2068,6,7,2068-06-07,Daet,10.72,172.0,1.9
2068,6,8,2068-06-08,Daet,1.07,164.0,2.4
2068,6,9,2068-06-09,Daet,10.01,220.0,2.0
2068,6,10,2068-06-10,Daet,0.0,104.0,2.4
2068,6,11,2068-06-11,Daet,7.3,184.0,2.5
2068,6,12,2068-06-12,Daet,13.66,194.0,2.1
2068,6,13,2068-06-13,Daet,11.47,193.0,2.1
2068,6,14,2068-06-14,Daet,6.01,109.0,2.4
2068,6,15,2068-06-15,Daet,8.45,174.0,1.9
2068,6,16,2068-06-16,Daet,9.6,230.0,2.2
2068,6,17,2068-06-17,Daet,0.0,10.0,2.1
2068,6,18,2068-06-18,Daet,0.0,10.0,3.3
2068,6,19,2068-06-19,Daet,0.0,10.0,2.6
2068,6,20,2068-06-20,Daet,2.44,10.0,1.6
2068,6,21,2068-06-21,Daet,0.69,53.0,3.0
2068,6,22,2068-06-22,Daet,0.0,108.0,2.2
2068,6,23,2068-06-23,Daet,0.0,49.0,2.6
2068,6,24,2068-06-24,Daet,2.81,75.0,2.1
2068,6,25,2068-06-25,Daet,2.34,14.0,2.6
2068,6,26,2068-06-26,Daet,0.0,176.0,2.5
2068,6,27,2068-06-27,Daet,5.64,198.0,2.7
2068,6,28,2068-06-28,Daet,9.55,171.0,1.9
2068,6,29,2068-06-29,Daet,11.99,110.0,2.0
2068,6,30,2068-06-30,Daet,17.72,237.0,2.1
2068,7,1,2068-07-01,Daet,6.82,214.0,2.6
2068,7,2,2068-07-02,Daet,13.01,118.0,2.0
2068,7,3,2068-07-03,Daet,14.11,156.0,2.6
2068,7,4,2068-07-04,Daet,6.36,103.0,2.3
2068,7,5,2068-07-05,Daet,0.0,57.0,2.7
2068,7,6,2068-07-06,Daet,9.54,155.0,2.4
2068,7,7,2068-07-07,Daet,13.11,126.0,2.4
2068,7,8,2068-07-08,Daet,18.35,172.0,2.0
2068,7,9,2068-07-09,Daet,6.45,193.0,2.2
2068,7,10,2068-07-10,Daet,8.82,105.0,1.9
2068,7,11,2068-07-11,Daet,0.0,92.0,2.4
2068,7,12,2068-07-12,Daet,6.27,138.0,2.1
2068,7,13,2068-07-13,Daet,7.77,171.0,2.1
2068,7,14,2068-07-14,Daet,9.94,137.0,2.6
2068,7,15,2068-07-15,Daet,8.62,165.0,2.1
2068,7,16,2068-07-16,Daet,12.49,251.0,2.3
2068,7,17,2068-07-17,Daet,0.0,112.0,2.7
2068,7,18,2068-07-18,Daet,0.0,178.0,2.6
2068,7,19,2068-07-19,Daet,3.3,130.0,3.0
2068,7,20,2068-07-20,Daet,16.12,200.0,2.3
2068,7,21,2068-07-21,Daet,2.88,265.0,2.7
2068,7,22,2068-07-22,Daet,5.87,230.0,1.9
2068,7,23,2068-07-23,Daet,3.75,125.0,2.2
2068,7,24,2068-07-24,Daet,3.39,203.0,2.0
2068,7,25,2068-07-25,Daet,9.96,120.0,1.9
2068,7,26,2068-07-26,Daet,5.95,226.0,2.3
2068,7,27,2068-07-27,Daet,4.8,204.0,2.2
2068,7,28,2068-07-28,Daet,0.0,184.0,2.1
2068,7,29,2068-07-29,Daet,0.0,207.0,2.3
2068,7,30,2068-07-30,Daet,5.05,211.0,2.3
2068,7,31,2068-07-31,Daet,16.87,228.0,1.9
2068,8,1,2068-08-01,Daet,6.83,148.0,2.1
2068,8,2,2068-08-02,Daet,2.9,129.0,2.5
2068,8,3,2068-08-03,Daet,10.67,130.0,2.1
2068,8,4,2068-08-04,Daet,14.46,224.0,2.1
2068,8,5,2068-08-05,Daet,9.8,146.0,2.0
2068,8,6,2068-08-06,Daet,2.09,158.0,2.6
2068,8,7,2068-08-07,Daet,3.73,197.0,2.1
2068,8,8,2068-08-08,Daet,12.86,173.0,1.9
2068,8,9,2068-08-09,Daet,10.48,251.0,2.3
2068,8,10,2068-08-10,Daet,15.57,192.0,1.8
2068,8,11,2068-08-11,Daet,9.45,182.0,1.9
2068,8,12,2068-08-12,Daet,18.06,216.0,1.6
2068,8,13,2068-08-13,Daet,15.2,283.0,2.2
2068,8,14,2068-08-14,Daet,14.43,240.0,1.7
2068,8,15,2068-08-15,Daet,1.05,213.0,2.6
2068,8,16,2068-08-16,Daet,8.43,10.0,1.1
2068,8,17,2068-08-17,Daet,4.87,54.0,1.5
2068,8,18,2068-08-18,Daet,0.0,266.0,1.7
2068,8,19,2068-08-19,Daet,0.0,269.0,2.0
2068,8,20,2068-08-20,Daet,0.0,250.0,3.0
2068,8,21,2068-08-21,Daet,4.71,105.0,2.3
2068,8,22,2068-08-22,Daet,8.63,198.0,2.0
2068,8,23,2068-08-23,Daet,5.06,210.0,2.4
2068,8,24,2068-08-24,Daet,3.19,207.0,2.4
2068,8,25,2068-08-25,Daet,9.08,149.0,2.1
2068,8,26,2068-08-26,Daet,2.66,157.0,2.2
2068,8,27,2068-08-27,Daet,9.35,233.0,2.0
2068,8,28,2068-08-28,Daet,5.25,205.0,2.3
2068,8,29,2068-08-29,Daet,13.2,288.0,2.0
2068,8,30,2068-08-30,Daet,12.25,306.0,2.2
2068,8,31,2068-08-31,Daet,14.03,201.0,1.7
2068,9,1,2068-09-01,Daet,15.95,283.0,1.6
2068,9,2,2068-09-02,Daet,9.74,179.0,1.6
2068,9,3,2068-09-03,Daet,9.99,201.0,2.2
2068,9,4,2068-09-04,Daet,12.5,234.0,1.9
2068,9,5,2068-09-05,Daet,16.93,306.0,1.3
2068,9,6,2068-09-06,Daet,0.0,358.0,2.5
2068,9,7,2068-09-07,Daet,6.16,328.0,2.2
2068,9,8,2068-09-08,Daet,0.22,238.0,2.3
2068,9,9,2068-09-09,Daet,2.49,273.0,2.4
2068,9,10,2068-09-10,Daet,6.3,222.0,2.1
2068,9,11,2068-09-11,Daet,11.15,217.0,1.7
2068,9,12,2068-09-12,Daet,9.48,237.0,1.9
2068,9,13,2068-09-13,Daet,19.16,254.0,1.7
2068,9,14,2068-09-14,Daet,8.73,239.0,2.1
