DAY,MONTH,RAINFALL,WIND_DIRECTION,WIND_SPEED,YEAR
16,12,1.83,-48.0,3.0,2158
1,11,0.0,92.0,1.1,2114
24,9,7.99,62.0,2.6,2049
22,3,5.83,18.0,2.4,2103
26,8,8.83,-48.0,3.4,2076
14,2,10.98,52.0,2.1,2135
13,9,13.11,-25.0,3.1,2180
2,8,5.55,-7.0,2.9,2076
21,1,0.0,93.0,1.8,2196
7,8,8.41,267.0,1.1,2065
13,4,0.0,292.0,1.0,2074
5,10,0.0,195.0,3.1,2061
10,6,4.38,-48.0,2.9,2073
8,1,18.88,-37.0,2.3,2145
13,10,1.82,120.0,2.8,2115
24,2,0.0,-41.0,2.8,2124
3,5,11.69,14.0,3.1,2081
4,4,3.1,94.0,1.6,2163
3,1,0.0,185.0,1.5,2190
6,9,0.0,237.0,3.6,2064
20,8,6.05,55.0,3.4,2090
26,9,0.0,159.0,1.6,2165
30,9,9.28,-21.0,3.3,2167
12,8,2.43,230.0,1.4,2094
21,11,6.21,-48.0,3.4,2141
12,10,4.49,-48.0,3.4,2179
30,3,0.0,186.0,2.1,2162
9,2,13.72,119.0,2.0,2186
15,7,2.38,9.0,3.0,2115
2,4,0.0,103.0,2.4,2120
5,7,11.06,234.0,2.8,2020
24,8,6.74,-48.0,2.2,2161
29,4,1.02,292.0,2.0,2193
27,6,11.48,60.0,2.0,2157
12,7,10.74,-48.0,3.2,2200
27,9,0.16,11.0,2.0,2084
11,12,0.0,-48.0,2.4,2138
31,10,8.05,157.0,1.1,2020
19,10,17.75,137.0,1.0,2121
13,9,1.6,140.0,4.0,2017
6,6,7.58,-48.0,3.8,2127
28,4,16.53,-28.0,2.6,2037
12,3,7.29,226.0,2.3,2203
10,8,0.0,86.0,1.6,2069
17,7,11.12,101.0,2.9,2085
22,11,10.6,290.0,1.0,2019
9,9,0.0,280.0,2.4,2084
13,7,4.46,223.0,2.6,2157
19,8,0.0,-48.0,3.6,2162
13,11,2.15,-19.0,2.9,2205
14,5,1.72,28.0,2.2,2140
10,10,18.44,-48.0,3.2,2123
10,2,0.0,20.0,1.7,2180
29,7,6.53,43.0,2.8,2102
6,5,0.0,124.0,2.5,2172
20,1,0.0,-48.0,3.6,2044
9,3,4.15,146.0,2.1,2204
10,8,0.0,211.0,3.2,2098
14,11,6.08,88.0,2.5,2181
17,9,21.96,216.0,3.2,2125
15,12,11.7,105.0,2.9,2166
28,1,3.24,111.0,2.0,2071
1,10,12.28,-42.0,3.2,2170
9,8,0.36,-48.0,3.2,2175
21,3,11.16,58.0,2.9,2157
8,4,0.0,90.0,3.0,2024
9,1,0.0,100.0,2.4,2186
14,10,0.0,29.0,3.7,2139
31,10,6.89,69.0,3.1,2086
2,5,5.57,77.0,2.9,2046
26,1,0.0,-17.0,1.2,2182
15,3,2.36,-41.0,3.2,2034
14,4,11.27,-48.0,3.6,2053
26,8,0.0,23.0,2.8,2165
9,6,17.92,-48.0,3.0,2132
3,3,3.21,-48.0,3.0,2029
12,2,12.2,299.0,1.8,2135
3,3,3.34,16.0,3.2,2137
28,11,0.0,28.0,2.0,2110
14,6,8.54,-48.0,3.3,2203
22,11,12.97,-40.0,2.4,2150
15,3,19.97,-48.0,3.0,2051
27,8,8.28,45.0,3.4,2195
23,3,17.24,140.0,1.0,2150
15,9,9.7,35.0,2.3,2151
4,10,14.21,92.0,2.3,2094
19,6,0.0,315.0,3.2,2091
5,9,6.8,13.0,3.7,2201
31,5,16.23,23.0,2.2,2123
13,1,7.96,-48.0,3.3,2125
25,6,15.98,-16.0,2.6,2032
6,11,7.62,175.0,1.4,2051
18,2,0.0,70.0,2.9,2042
14,2,9.17,176.0,1.0,2167
24,12,2.18,84.0,2.0,2023
19,2,8.6,215.0,1.4,2079
7,7,0.0,18.0,3.1,2197
22,7,4.45,76.0,2.6,2083
17,12,0.0,177.0,2.0,2094
11,5,0.0,8.0,3.2,2147
6,4,0.0,134.0,1.2,2087
20,11,13.93,222.0,2.3,2075
1,10,1.91,-24.0,3.0,2044
8,4,19.2,22.0,2.9,2115
18,10,0.0,-48.0,3.6,2127
27,6,14.69,-11.0,2.8,2078
23,9,0.0,320.0,3.0,2017
29,9,11.92,35.0,2.8,2147
21,11,0.0,1.0,3.1,2180
10,8,0.0,22.0,3.2,2076
14,3,9.18,78.0,1.5,2164
25,9,0.0,297.0,2.9,2198
13,10,12.05,321.0,1.8,2182
13,3,13.28,-48.0,3.4,2130
1,12,13.83,-2.0,2.5,2163
16,10,7.22,18.0,2.6,2070
4,5,4.28,-7.0,3.1,2040
21,2,2.25,89.0,1.4,2061
27,3,0.0,9.0,1.8,2069
15,12,15.96,161.0,2.5,2103
14,7,4.0,38.0,2.3,2160
13,11,0.0,89.0,2.1,2140
14,9,9.09,-48.0,2.2,2118
3,8,0.75,21.0,2.8,2089
29,11,18.63,-48.0,3.5,2103
8,11,0.56,74.0,2.6,2079
16,1,1.39,212.0,1.0,2157
4,10,0.24,12.0,3.6,2052
18,9,14.93,-36.0,3.5,2141
30,12,16.78,-35.0,1.7,2164
11,12,11.26,-31.0,3.4,2031
31,5,3.99,126.0,2.7,2039
14,10,0.0,-28.0,2.8,2132
11,4,6.7,51.0,2.6,2192
28,7,0.0,46.0,2.5,2022
17,2,8.85,5.0,2.5,2056
19,7,9.67,86.0,2.5,2178
30,1,4.32,-8.0,3.0,2131
5,12,1.41,35.0,2.6,2084
4,4,0.0,-48.0,3.5,2085
25,12,0.0,310.0,2.3,2044
4,5,0.0,37.0,2.3,2131
19,11,0.33,-48.0,3.7,2076
16,5,7.11,-3.0,1.5,2175
10,8,2.27,156.0,2.5,2028
25,11,15.13,1.0,3.1,2024
11,10,0.0,180.0,1.3,2096
10,2,12.28,-48.0,3.8,2176
31,5,12.79,-42.0,3.0,2135
1,8,7.18,38.0,1.9,2206
27,3,5.01,22.0,3.3,2174
9,1,0.0,22.0,3.1,2184
13,7,14.0,94.0,1.9,2174
7,11,5.02,-30.0,2.0,2114
2,3,0.0,52.0,3.3,2075
28,11,0.41,192.0,1.5,2073
15,10,12.35,34.0,3.3,2049
6,1,1.53,159.0,2.0,2183
8,5,1.28,84.0,2.0,2066
9,11,1.91,260.0,2.2,2139
14,2,4.83,-16.0,2.8,2171
5,5,4.29,153.0,2.7,2049
19,2,6.88,156.0,2.8,2081
15,7,0.0,-48.0,3.5,2103
1,3,4.45,260.0,1.9,2025
19,12,5.74,167.0,1.2,2058
19,1,1.42,84.0,3.0,2148
29,9,5.02,-5.0,2.9,2196
4,9,0.0,-41.0,3.4,2115
25,1,32.6,40.0,3.0,2022
9,8,0.0,106.0,2.4,2195
25,1,6.67,-48.0,3.5,2110
22,5,7.95,41.0,2.0,2057
15,2,0.0,124.0,2.1,2145
10,6,7.98,98.0,2.9,2125
31,5,0.0,140.0,3.0,2017
10,10,0.0,207.0,2.8,2121
12,3,0.0,-35.0,3.3,2028
22,5,0.0,90.0,2.0,2024
10,7,6.2,140.0,2.0,2017
25,7,0.0,-48.0,3.3,2114
30,1,10.47,-48.0,2.2,2079
24,11,0.0,107.0,1.6,2140
6,1,11.97,57.0,2.1,2135
19,2,11.75,-48.0,3.1,2047
20,8,7.33,181.0,1.6,2172
2,1,17.34,351.0,1.4,2117
7,2,12.56,-21.0,2.5,2175
8,5,0.0,25.0,3.4,2043
23,7,4.46,150.0,2.3,2085
31,5,13.2,39.0,3.2,2088
31,10,14.83,139.0,2.0,2186
19,6,7.87,56.0,2.6,2172
24,1,10.13,-21.0,2.8,2162
10,11,5.03,157.0,1.9,2123
19,10,3.27,21.0,2.2,2106
28,1,1.6,20.0,3.0,2024
22,5,0.0,44.0,3.0,2174
11,7,0.0,110.0,2.6,2205
21,9,7.02,89.0,3.5,2181
21,7,1.71,-48.0,2.5,2062
7,3,0.0,273.0,1.6,2059
16,10,12.99,242.0,2.4,2067
22,3,4.54,194.0,2.6,2096
10,3,7.05,-48.0,3.5,2201
19,7,13.14,-48.0,3.6,2198
14,11,4.2,288.0,1.0,2043
2,7,0.0,108.0,1.7,2046
3,3,5.32,245.0,3.0,2094
16,11,0.0,90.0,2.0,2018
5,1,0.7,36.0,2.3,2193
31,12,0.0,64.0,2.8,2155
31,10,6.89,-48.0,3.6,2110
16,3,6.62,213.0,1.8,2086
1,2,12.69,-11.0,2.9,2044
4,4,0.0,180.0,1.8,2056
23,5,12.85,12.0,2.2,2050
19,9,20.28,144.0,2.2,2080
16,7,0.0,169.0,1.2,2022
15,1,3.96,161.0,1.7,2189
20,4,2.13,-48.0,3.4,2088
1,3,12.06,146.0,3.1,2199
15,2,0.0,-21.0,2.9,2040
7,7,0.0,-21.0,3.1,2125
20,12,10.71,-48.0,3.8,2112
28,9,0.0,101.0,2.7,2023
29,3,7.39,141.0,1.4,2092
29,5,0.0,128.0,1.6,2100
2,2,1.07,-48.0,3.6,2184
24,6,0.0,90.0,2.2,2183
30,10,27.46,10.0,1.9,2134
7,2,10.44,6.0,2.0,2093
30,7,4.35,-48.0,3.1,2110
4,1,8.69,55.0,3.2,2182
27,2,0.6,360.0,4.0,2023
24,8,6.24,80.0,2.4,2039
4,6,13.16,117.0,1.8,2113
22,6,11.84,109.0,3.0,2204
18,7,5.69,-40.0,3.4,2167
5,5,14.66,-48.0,3.6,2035
12,1,15.25,-32.0,3.2,2097
19,12,0.0,256.0,1.1,2205
14,6,0.0,181.0,2.1,2031
5,10,8.11,37.0,3.1,2044
6,8,6.26,7.0,2.8,2170
23,4,6.88,226.0,1.9,2119
28,12,1.71,193.0,1.2,2053
9,1,0.0,103.0,1.8,2110
2,3,0.0,194.0,1.7,2134
23,9,6.99,-48.0,2.8,2086
13,12,0.0,217.0,2.2,2089
4,10,1.42,-48.0,3.4,2186
2,10,1.81,94.0,2.4,2135
28,5,3.6,90.0,2.0,2018
19,10,0.0,92.0,1.9,2195
15,11,13.39,155.0,1.4,2134
8,2,0.0,46.0,2.4,2076
5,2,9.61,216.0,2.7,2141
13,12,10.55,27.0,2.3,2165
9,6,16.45,127.0,2.4,2120
10,6,19.83,-48.0,2.7,2132
29,4,2.17,-48.0,3.6,2112
8,4,10.46,232.0,1.7,2065
8,8,8.91,-15.0,3.3,2086
20,4,4.22,-43.0,3.3,2128
7,9,0.23,238.0,1.7,2037
18,7,4.23,-48.0,2.9,2074
14,6,5.7,69.0,2.6,2157
9,11,0.0,153.0,1.6,2063
27,10,20.7,253.0,1.4,2101
22,7,0.0,236.0,1.8,2055
28,9,2.89,46.0,2.9,2079
1,7,7.16,229.0,1.1,2135
5,2,14.51,74.0,2.7,2104
16,11,0.0,88.0,1.9,2138
3,11,0.0,22.0,1.6,2066
18,9,5.46,25.0,3.2,2078
28,6,13.65,85.0,2.9,2027
2,7,5.51,-7.0,2.9,2162
20,7,8.95,154.0,2.7,2021
7,7,6.33,41.0,2.9,2178
17,8,15.92,8.0,2.5,2090
13,2,6.48,132.0,2.6,2113
28,5,22.74,23.0,2.7,2032
5,9,0.0,320.0,2.0,2023
17,8,0.0,163.0,2.6,2068
5,1,8.38,72.0,2.9,2116
14,4,5.84,-48.0,3.2,2045
14,2,4.72,129.0,1.0,2061
27,10,10.37,102.0,2.4,2121
22,8,12.78,-48.0,3.4,2069
14,5,2.13,171.0,1.3,2053
2,11,2.96,259.0,1.0,2192
12,2,13.63,4.0,2.3,2166
8,10,0.0,74.0,2.3,2040
18,10,0.0,-48.0,3.4,2118
15,9,5.86,-48.0,3.7,2021
13,6,4.82,-30.0,3.2,2183
21,8,15.24,217.0,3.1,2176
25,4,15.82,-34.0,2.9,2138
6,3,1.89,127.0,2.0,2069
14,12,2.4,40.0,4.0,2020
10,10,0.0,137.0,1.8,2020
10,12,0.0,-48.0,2.9,2154
22,5,20.09,76.0,3.0,2020
10,11,0.8,68.0,2.2,2076
1,6,7.58,261.0,1.4,2120
22,10,2.77,-48.0,3.7,2059
28,7,13.98,-25.0,3.1,2196
16,1,10.25,103.0,2.5,2093
30,11,14.21,114.0,1.6,2091
7,7,0.0,-48.0,3.8,2058
15,3,9.83,-48.0,3.8,2022
31,10,3.85,-48.0,2.9,2024
12,2,0.0,48.0,2.1,2071
22,1,4.44,256.0,1.3,2127
4,10,7.69,41.0,3.0,2046
1,6,10.58,228.0,2.2,2179
8,9,0.0,204.0,1.7,2035
19,11,0.0,129.0,2.4,2189
9,9,0.46,249.0,1.1,2072
1,12,7.56,92.0,1.7,2151
26,10,3.78,-48.0,2.8,2028
16,4,5.83,38.0,2.2,2136
9,3,4.81,-23.0,3.2,2081
16,8,0.0,2.0,2.6,2196
5,7,0.0,6.0,2.3,2101
24,3,4.51,132.0,2.6,2138
8,8,8.05,71.0,2.9,2191
20,5,5.14,113.0,2.0,2084
6,1,12.92,71.0,2.6,2124
16,1,9.19,-48.0,3.6,2047
19,9,5.04,39.0,2.7,2206
16,7,0.21,-48.0,3.5,2186
2,4,17.36,156.0,2.8,2039
14,2,9.3,-40.0,3.6,2152
14,5,10.22,-29.0,3.6,2062
21,10,1.38,-5.0,2.4,2060
4,1,0.0,-29.0,2.0,2054
24,5,4.04,258.0,1.5,2040
28,8,0.0,309.0,1.0,2128
4,10,3.19,201.0,1.4,2057
9,7,6.55,80.0,2.5,2040
25,1,8.0,-41.0,3.2,2172
15,8,2.72,56.0,3.3,2089
26,7,5.33,-28.0,3.7,2168
2,5,2.2,90.0,4.0,2017
11,4,54.2,90.0,5.0,2022
16,3,60.0,310.0,1.0,2018
15,4,0.0,205.0,2.9,2046
2,5,0.0,181.0,2.1,2032
19,11,14.3,347.0,1.2,2194
21,6,0.0,-48.0,3.2,2148
6,7,12.24,-34.0,3.4,2039
4,11,0.0,-21.0,3.2,2194
5,4,7.88,25.0,2.7,2174
6,10,0.0,-48.0,3.9,2030
16,1,0.0,133.0,1.8,2163
31,1,11.27,66.0,2.4,2194
25,9,0.86,187.0,1.8,2103
3,11,16.11,16.0,2.7,2025
25,12,8.96,-48.0,3.4,2128
20,10,0.0,55.0,2.7,2168
16,1,2.88,200.0,2.1,2176
21,6,15.83,24.0,2.0,2097
26,5,8.01,219.0,1.8,2121
18,2,0.0,40.0,3.0,2019
14,7,0.0,-48.0,3.3,2164
8,9,0.35,-48.0,3.4,2089
12,10,0.52,-48.0,3.5,2113
12,3,11.42,-1.0,2.7,2090
19,4,6.76,77.0,3.0,2138
15,9,0.71,-48.0,2.3,2122
27,8,11.48,-36.0,3.3,2173
5,2,2.6,40.0,2.0,2024
27,2,1.58,16.0,3.5,2040
17,2,0.0,69.0,2.9,2074
4,8,1.5,-48.0,1.6,2177
22,11,0.0,82.0,2.1,2110
30,9,3.86,-48.0,3.6,2159
7,10,15.54,133.0,2.2,2091
4,7,0.0,182.0,1.3,2163
28,12,0.0,90.0,3.0,2019
2,8,3.65,103.0,1.5,2057
14,5,0.0,53.0,2.2,2038
25,12,5.29,108.0,2.5,2034
18,1,9.76,4.0,1.8,2079
11,12,4.1,127.0,1.6,2130
17,11,1.17,-48.0,3.6,2070
1,10,8.74,-48.0,3.6,2142
1,12,0.0,331.0,2.2,2042
24,10,4.43,114.0,2.5,2028
26,7,1.36,95.0,1.2,2195
2,1,3.75,234.0,1.8,2082
5,3,1.58,107.0,2.0,2175
31,1,3.13,71.0,3.2,2106
18,2,0.0,-48.0,2.8,2189
21,2,11.46,-42.0,3.2,2181
27,9,10.22,173.0,2.8,2081
9,6,4.95,-48.0,2.9,2124
5,11,0.3,256.0,1.2,2148
5,9,14.35,222.0,1.7,2189
28,1,7.12,-48.0,3.0,2187
13,5,12.5,133.0,2.8,2152
1,3,1.99,-43.0,3.1,2165
19,12,0.0,189.0,1.6,2035
12,12,17.26,100.0,2.5,2159
1,1,4.66,74.0,3.0,2092
4,8,0.93,85.0,2.6,2101
19,6,0.01,273.0,1.1,2080
17,10,9.45,-48.0,3.4,2176
8,11,2.33,36.0,2.8,2084
6,4,13.29,-48.0,3.4,2086
10,9,14.69,165.0,2.9,2181
16,7,5.07,-48.0,2.7,2200
4,4,0.0,21.0,2.0,2120
27,10,16.51,166.0,1.4,2182
25,6,0.0,26.0,2.8,2138
31,5,0.83,51.0,2.9,2119
16,4,14.66,210.0,1.2,2152
6,9,3.62,4.0,3.0,2044
6,8,2.96,201.0,1.5,2193
26,8,3.48,-44.0,3.3,2115
11,5,15.49,273.0,1.2,2027
25,10,8.24,-42.0,3.4,2031
18,9,0.17,-48.0,2.2,2065
24,8,5.2,168.0,2.2,2086
14,2,0.0,24.0,3.1,2147
6,5,7.82,39.0,2.7,2143
27,3,4.64,92.0,1.6,2206
1,5,14.69,63.0,2.6,2200
30,11,6.8,42.0,2.7,2124
29,4,11.08,110.0,2.3,2029
23,7,6.57,5.0,3.0,2075
17,1,0.0,6.0,2.7,2130
21,11,3.79,103.0,2.9,2083
1,7,2.73,-48.0,3.1,2160
6,1,0.0,-2.0,2.6,2063
10,4,0.0,20.0,3.0,2023
31,12,9.63,140.0,1.9,2131
24,6,18.06,-10.0,2.7,2073
27,1,5.3,-3.0,2.9,2076
12,12,29.03,305.0,1.2,2063
5,12,2.19,92.0,2.3,2125
30,8,7.1,250.0,2.2,2146
23,12,2.53,213.0,1.2,2110
26,8,16.83,-36.0,3.1,2036
21,5,12.92,62.0,2.9,2175
2,12,0.0,269.0,1.7,2107
23,9,7.42,115.0,2.5,2054
15,5,0.0,219.0,1.5,2032
24,9,11.36,8.0,3.5,2045
4,12,0.0,-48.0,3.6,2057
8,7,3.02,125.0,1.8,2051
26,12,4.31,-6.0,2.9,2025
17,4,2.98,-48.0,3.5,2116
6,6,9.14,266.0,1.0,2028
26,7,9.61,168.0,2.2,2044
6,10,9.12,-48.0,3.3,2022
12,6,8.42,-27.0,3.0,2039
7,4,8.01,-48.0,3.6,2155
2,3,7.27,-13.0,3.3,2201
18,11,0.0,236.0,2.3,2051
26,11,11.37,251.0,1.2,2109
16,12,8.75,153.0,2.3,2100
20,5,8.3,18.0,3.3,2043
27,1,0.0,93.0,1.0,2024
7,4,1.44,22.0,2.1,2204
31,1,0.96,151.0,2.6,2132
22,11,0.0,-48.0,3.6,2082
28,9,21.83,21.0,1.6,2100
5,6,2.53,245.0,1.9,2181
20,5,8.79,-48.0,2.9,2077
10,8,9.38,26.0,3.1,2049
1,9,13.48,-20.0,3.2,2039
1,11,0.0,1.0,2.9,2105
28,9,10.6,325.0,1.8,2077
12,3,9.79,71.0,2.6,2140
20,7,10.58,-48.0,3.4,2179
14,7,13.81,5.0,2.8,2161
20,7,0.0,139.0,2.3,2174
18,6,10.65,213.0,1.5,2132
8,11,0.85,21.0,2.5,2194
29,10,0.0,-9.0,2.8,2128
21,9,0.0,166.0,1.6,2027
29,11,8.47,-47.0,3.3,2039
1,10,0.0,23.0,3.5,2061
12,5,0.0,-17.0,2.1,2075
6,3,0.0,360.0,3.0,2023
6,4,7.65,88.0,2.8,2051
27,2,0.0,102.0,1.3,2112
10,1,9.44,43.0,1.8,2042
16,11,0.0,15.0,1.6,2148
17,8,1.56,60.0,2.4,2083
18,12,15.45,340.0,2.1,2062
31,12,6.55,87.0,1.3,2141
31,1,10.31,118.0,1.7,2190
4,2,14.24,18.0,2.9,2037
15,10,12.87,-48.0,3.7,2130
25,3,0.34,118.0,1.7,2201
26,12,12.67,187.0,1.0,2138
21,8,3.06,-48.0,3.3,2194
30,7,16.51,-33.0,3.3,2052
25,4,0.0,-42.0,3.0,2050
22,1,9.49,-21.0,2.6,2180
27,9,3.12,-12.0,2.8,2206
18,8,4.97,-48.0,3.3,2074
21,6,8.34,-38.0,3.2,2076
5,1,1.8,181.0,2.1,2206
17,11,5.43,-25.0,3.0,2188
27,5,4.93,-40.0,3.3,2051
23,5,15.36,13.0,3.1,2088
6,5,5.11,-48.0,3.2,2101
14,5,0.14,75.0,2.1,2072
20,5,8.25,-48.0,3.4,2056
25,2,11.14,-48.0,3.9,2158
21,6,3.53,-48.0,2.8,2052
19,6,2.0,90.0,3.0,2022
18,7,11.69,87.0,2.6,2108
14,12,0.0,167.0,2.0,2127
4,3,0.0,76.0,2.6,2152
16,1,11.39,23.0,3.4,2048
7,10,3.96,-48.0,3.8,2111
28,9,8.09,24.0,2.5,2129
21,9,4.68,96.0,2.4,2206
24,7,4.29,179.0,3.0,2174
12,2,3.85,-28.0,3.3,2198
28,3,13.49,-21.0,2.8,2183
19,7,3.04,138.0,2.2,2083
13,4,11.36,-7.0,3.3,2192
23,11,3.47,176.0,2.3,2121
5,4,8.35,83.0,3.3,2038
6,12,10.54,-33.0,3.1,2115
15,10,0.0,85.0,1.8,2106
14,6,0.0,67.0,3.2,2140
27,9,6.12,23.0,2.9,2062
8,6,12.2,-20.0,3.0,2039
9,11,4.91,-13.0,2.8,2124
21,10,0.0,132.0,2.7,2153
20,1,3.4,40.0,2.0,2024
23,8,18.21,-48.0,3.7,2139
24,5,1.07,27.0,2.3,2166
23,11,0.0,-10.0,2.9,2106
27,6,0.0,105.0,1.9,2051
1,7,0.0,18.0,2.7,2183
19,3,14.62,232.0,2.0,2084
25,12,3.35,8.0,3.0,2179
10,8,0.0,-14.0,1.1,2121
4,12,3.67,17.0,2.8,2186
12,5,0.0,14.0,2.8,2061
11,7,0.0,-48.0,3.4,2160
27,12,9.19,109.0,2.7,2060
14,4,11.6,-48.0,3.7,2099
29,7,11.75,62.0,2.5,2044
11,9,1.86,155.0,2.7,2026
23,4,17.07,31.0,3.0,2169
16,11,7.43,159.0,2.4,2172
1,5,16.19,109.0,3.0,2143
29,3,14.4,119.0,2.2,2202
17,5,0.0,17.0,2.2,2167
28,7,0.99,-48.0,3.7,2048
2,2,4.78,191.0,2.6,2185
28,2,0.4,40.0,2.0,2023
7,10,20.35,51.0,2.6,2165
28,5,12.19,252.0,2.4,2097
16,12,0.8,-22.0,2.9,2039
29,10,7.94,62.0,2.7,2057
14,4,0.0,79.0,3.0,2145
21,3,10.86,-48.0,3.0,2132
20,3,3.68,154.0,2.0,2164
8,8,13.75,-48.0,3.3,2107
13,5,5.82,161.0,2.9,2144
21,8,0.0,4.0,2.3,2169
16,10,3.0,320.0,2.0,2023
9,10,6.22,81.0,2.5,2171
30,1,0.0,-2.0,2.7,2058
11,7,0.0,33.0,1.7,2184
4,11,7.11,3.0,2.8,2068
13,4,0.93,47.0,1.9,2152
1,8,9.12,-48.0,3.5,2190
16,7,3.95,-48.0,3.6,2197
24,9,2.18,-48.0,3.4,2186
8,9,0.0,126.0,2.0,2192
24,3,7.15,91.0,2.8,2100
25,1,2.42,-48.0,3.4,2081
11,1,2.46,193.0,1.6,2176
23,12,4.53,-47.0,3.3,2096
19,12,0.0,56.0,2.5,2111
21,6,6.74,123.0,2.7,2104
9,7,0.0,5.0,2.6,2114
1,6,0.71,21.0,2.5,2166
3,3,0.0,45.0,2.8,2130
3,7,6.45,17.0,3.4,2186
11,11,10.62,166.0,1.0,2095
10,2,7.58,128.0,2.4,2031
24,5,3.76,-33.0,2.0,2167
21,2,12.19,-48.0,3.4,2202
12,1,12.63,-48.0,3.2,2046
3,9,7.25,25.0,1.9,2131
24,8,4.05,-48.0,3.2,2071
24,12,5.55,145.0,1.8,2114
1,9,9.78,-42.0,2.2,2075
3,8,10.21,50.0,3.2,2062
14,9,16.0,-13.0,3.3,2130
2,6,0.0,140.0,2.8,2103
17,12,6.67,-48.0,3.4,2123
21,5,5.49,-9.0,3.5,2049
27,12,9.48,75.0,2.9,2065
3,3,16.11,101.0,2.8,2170
7,5,10.57,196.0,2.5,2146
3,10,14.63,-48.0,3.6,2154
25,4,12.85,-26.0,3.2,2077
10,1,19.6,57.0,3.4,2061
11,1,8.5,67.0,2.5,2023
9,8,3.97,156.0,1.8,2196
26,5,14.53,75.0,3.0,2122
13,4,5.85,69.0,2.8,2156
7,2,0.0,107.0,1.9,2163
13,7,5.29,-48.0,3.7,2136
27,5,6.91,-45.0,3.0,2178
10,3,10.29,-48.0,3.6,2091
12,1,10.54,207.0,1.9,2138
18,6,0.0,56.0,2.4,2027
29,4,22.34,92.0,2.7,2052
26,6,5.97,62.0,2.9,2053
8,1,1.44,129.0,1.9,2135
4,8,0.0,182.0,1.3,2023
27,1,2.92,250.0,2.9,2185
4,1,4.46,239.0,1.1,2121
26,10,19.96,121.0,1.5,2196
2,12,18.0,7.0,3.0,2133
14,7,5.34,-48.0,3.5,2136
8,7,5.28,-48.0,3.5,2045
5,3,3.15,-48.0,2.9,2122
29,4,5.09,-48.0,2.7,2090
26,1,0.72,15.0,2.4,2198
27,6,17.18,275.0,2.2,2085
9,9,9.21,45.0,2.0,2075
2,5,5.03,60.0,3.6,2052
3,4,13.25,7.0,3.1,2182
25,11,23.1,320.0,1.0,2023
13,7,0.0,220.0,2.0,2023
18,12,0.24,-48.0,3.4,2056
23,7,3.7,-48.0,2.6,2146
13,9,14.06,-48.0,3.5,2125
9,5,12.97,-1.0,3.2,2051
22,10,0.0,-48.0,3.1,2067
3,1,2.61,9.0,3.0,2148
21,9,0.0,134.0,1.0,2136
21,12,1.83,-48.0,3.4,2152
13,7,0.0,157.0,1.2,2199
22,12,0.0,55.0,1.9,2083
6,6,10.01,-13.0,2.6,2205
26,4,8.03,-48.0,3.3,2156
23,2,9.6,-48.0,3.7,2078
11,12,10.51,134.0,1.9,2066
6,8,20.81,-47.0,2.5,2179
2,6,0.0,133.0,3.3,2119
23,11,0.0,71.0,2.8,2143
8,8,22.59,45.0,2.3,2173
5,9,0.0,25.0,2.2,2082
26,7,13.35,62.0,2.8,2056
27,5,1.73,141.0,2.1,2100
9,4,2.77,66.0,2.4,2104
18,8,16.47,264.0,1.1,2035
21,4,10.13,302.0,3.3,2045
20,5,11.54,140.0,2.5,2058
18,3,0.0,196.0,1.9,2092
5,7,4.96,217.0,1.4,2163
22,2,14.49,48.0,3.0,2027
16,11,13.39,132.0,2.6,2127
21,11,3.55,286.0,2.3,2170
6,6,11.62,-48.0,2.8,2167
20,9,8.17,-48.0,3.1,2117
18,8,8.41,145.0,2.5,2064
23,6,13.32,172.0,2.2,2063
29,8,7.74,-48.0,3.1,2028
10,10,3.63,56.0,3.3,2097
29,8,13.93,-48.0,3.9,2205
16,11,2.99,146.0,3.1,2098
6,3,6.6,22.0,3.0,2126
11,4,17.1,-33.0,3.1,2060
1,7,0.0,249.0,2.6,2094
15,4,10.72,-7.0,3.6,2125
18,10,14.92,-44.0,3.8,2192
17,6,1.83,-48.0,3.5,2122
15,3,10.43,52.0,2.4,2147
9,2,1.7,71.0,3.2,2140
30,7,0.0,168.0,1.5,2181
2,4,0.0,35.0,2.7,2129
28,6,18.47,54.0,1.6,2023
29,7,0.0,70.0,1.2,2026
7,4,0.0,140.0,2.0,2019
27,9,4.14,-48.0,2.9,2086
25,1,11.98,154.0,1.5,2084
7,7,8.82,29.0,2.5,2145
18,3,13.91,-48.0,3.3,2022
20,11,5.13,-13.0,2.7,2205
7,10,3.6,141.0,1.6,2041
7,12,3.14,4.0,2.9,2124
29,3,13.36,-48.0,3.4,2122
27,6,5.86,247.0,1.8,2025
31,5,0.0,111.0,2.4,2187
29,7,8.35,-48.0,3.4,2053
8,7,0.0,98.0,1.7,2184
30,6,8.61,-11.0,3.2,2165
7,4,12.93,108.0,2.9,2178
15,2,8.98,131.0,1.5,2206
29,10,13.9,202.0,2.4,2047
14,3,8.06,137.0,2.2,2167
5,6,0.0,220.0,1.0,2021
2,2,0.0,111.0,2.9,2140
6,10,1.08,-48.0,3.3,2039
13,4,4.22,-24.0,3.5,2084
10,2,2.28,-29.0,3.1,2062
25,9,0.0,15.0,2.7,2129
15,10,0.0,116.0,2.4,2088
12,8,11.29,-48.0,2.7,2058
18,4,0.38,-48.0,3.1,2180
27,1,0.22,41.0,3.0,2023
16,10,1.21,-48.0,3.1,2148
28,8,8.44,-11.0,3.2,2097
