DAY,MONTH,RAINFALL,WIND_DIRECTION,WIND_SPEED,YEAR
23,3,2.82,226.0,3.5,2079
28,9,9.85,67.0,2.6,2056
26,11,0.0,130.0,1.2,2180
13,4,14.49,139.0,1.2,2200
6,11,1.61,66.0,0.8,2169
8,11,3.99,44.0,1.8,2076
5,12,11.84,40.0,2.8,2097
31,5,2.69,139.0,1.4,2041
13,10,0.0,246.0,0.8,2079
11,9,1.9,16.0,1.3,2204
6,1,0.93,218.0,1.2,2176
22,3,0.0,236.0,2.5,2093
15,5,6.85,295.0,0.8,2054
2,7,14.02,27.0,1.6,2161
3,7,8.0,183.0,2.5,2150
16,3,6.58,175.0,0.8,2174
12,8,0.0,16.0,3.1,2125
8,7,12.04,102.0,0.8,2043
11,6,2.84,287.0,1.9,2191
8,11,0.52,182.0,0.8,2129
7,9,4.32,250.0,1.5,2161
9,5,5.77,108.0,2.3,2129
21,12,6.8,213.0,1.4,2101
20,3,3.72,277.0,0.8,2090
25,9,2.2,204.0,1.3,2083
18,4,15.4,16.0,2.3,2121
18,1,0.0,212.0,3.3,2091
6,6,0.6,16.0,1.8,2141
8,9,0.0,21.0,3.0,2021
7,10,8.7,45.0,2.2,2138
30,5,2.94,187.0,2.0,2164
29,6,0.14,201.0,0.8,2023
17,7,8.8,96.0,3.2,2152
16,5,1.75,77.0,2.5,2067
8,6,1.45,139.0,2.3,2085
16,6,4.29,150.0,1.1,2168
23,11,8.09,183.0,2.0,2120
23,8,11.25,16.0,2.8,2031
1,4,6.19,332.0,0.8,2197
10,4,6.78,35.0,1.3,2053
29,4,0.0,93.0,1.9,2158
30,11,4.06,40.0,1.7,2144
27,1,16.13,76.0,0.8,2101
8,10,12.26,16.0,1.5,2127
27,7,3.96,230.0,1.4,2099
25,7,6.46,115.0,2.5,2025
12,12,16.26,16.0,1.2,2090
12,9,13.91,111.0,0.8,2052
23,6,0.0,352.0,0.9,2139
4,5,2.82,29.0,1.6,2148
4,11,0.0,127.0,1.1,2049
18,6,3.03,190.0,1.6,2076
23,1,0.0,283.0,2.2,2112
15,2,2.0,274.0,0.8,2136
2,6,5.52,196.0,0.8,2161
5,1,0.0,187.0,3.1,2180
30,5,11.87,16.0,2.4,2092
20,4,5.85,164.0,1.6,2204
5,8,7.54,272.0,0.8,2060
5,10,5.15,134.0,1.4,2115
26,5,13.82,29.0,2.0,2143
13,4,1.92,309.0,0.8,2094
21,8,0.56,48.0,1.1,2058
22,8,7.56,254.0,1.3,2072
6,5,18.95,73.0,1.8,2069
15,9,9.83,90.0,2.5,2198
5,2,3.44,345.0,1.1,2186
12,2,0.0,16.0,1.5,2052
3,1,4.4,20.0,3.0,2022
7,11,7.64,240.0,1.1,2154
17,11,0.0,142.0,2.3,2061
10,7,27.25,364.0,2.2,2104
9,6,0.0,208.0,1.9,2035
3,7,0.0,147.0,1.3,2104
8,2,2.68,34.0,2.2,2177
26,9,5.76,94.0,2.8,2054
22,1,5.57,80.0,3.0,2036
16,2,10.25,212.0,2.0,2110
25,11,0.97,180.0,2.1,2022
2,5,6.8,129.0,2.1,2120
14,4,6.64,270.0,2.4,2141
13,7,0.0,18.0,2.5,2032
28,11,6.79,169.0,1.8,2099
25,12,0.0,231.0,1.0,2041
14,8,1.16,144.0,1.1,2109
25,4,10.24,33.0,2.5,2069
8,7,7.02,150.0,2.2,2184
4,1,0.0,18.0,3.0,2025
6,12,4.85,16.0,2.2,2065
20,2,10.18,186.0,1.1,2112
8,6,12.29,21.0,2.1,2182
27,3,5.79,160.0,1.7,2081
15,8,8.11,21.0,2.1,2173
7,8,7.77,156.0,1.6,2023
26,8,8.3,56.0,1.7,2039
6,6,1.96,201.0,0.9,2057
4,5,0.0,207.0,2.8,2048
9,9,6.78,100.0,2.7,2129
14,6,6.26,162.0,3.0,2121
8,6,2.05,312.0,1.1,2191
24,8,7.68,184.0,1.6,2109
13,5,10.83,222.0,1.0,2109
8,8,3.97,23.0,1.9,2200
27,6,1.01,130.0,0.8,2063
18,4,6.49,199.0,0.8,2110
15,5,9.83,64.0,1.5,2160
14,1,13.8,71.0,2.0,2125
9,11,87.2,40.0,3.0,2021
24,12,14.45,72.0,2.4,2128
16,8,0.0,214.0,1.9,2080
26,9,0.0,180.0,3.0,2022
15,1,10.97,33.0,2.5,2117
12,3,19.87,232.0,1.0,2076
5,11,8.36,65.0,2.0,2134
26,7,5.33,30.0,1.8,2152
30,3,0.02,308.0,1.6,2100
31,5,6.02,191.0,2.1,2030
2,6,1.9,86.0,1.7,2103
26,9,3.78,204.0,1.9,2034
19,3,5.62,179.0,1.5,2173
13,8,5.48,65.0,1.7,2153
10,8,18.45,23.0,2.8,2104
19,10,13.79,16.0,2.3,2053
24,10,0.0,204.0,2.4,2075
5,6,8.69,248.0,0.9,2080
10,7,0.0,130.0,2.8,2113
6,12,14.35,276.0,3.7,2150
7,6,5.19,308.0,1.1,2072
6,9,7.23,152.0,2.7,2189
5,4,1.32,229.0,1.7,2090
16,1,10.75,336.0,0.8,2194
19,12,11.27,350.0,0.8,2106
7,12,2.13,153.0,2.3,2028
20,1,9.47,154.0,1.9,2202
10,3,0.0,40.0,3.0,2017
28,2,0.0,298.0,1.2,2157
25,2,0.0,192.0,2.5,2050
6,3,7.18,106.0,1.6,2183
2,6,9.79,52.0,2.4,2150
28,3,4.4,20.0,2.0,2018
19,10,2.47,64.0,2.4,2079
16,12,0.0,16.0,2.6,2102
20,4,0.0,129.0,2.6,2054
8,1,8.29,57.0,1.9,2125
22,5,9.42,114.0,2.6,2077
13,12,0.0,223.0,2.0,2165
18,5,8.59,209.0,1.1,2168
27,3,0.89,16.0,2.5,2196
1,10,5.12,178.0,3.5,2193
4,7,0.0,316.0,1.0,2185
24,9,0.0,156.0,1.9,2043
13,2,0.0,298.0,1.4,2026
16,2,9.28,138.0,2.4,2169
1,11,4.93,324.0,0.8,2073
4,3,4.85,43.0,1.1,2154
14,7,0.99,280.0,0.8,2174
23,9,11.21,308.0,2.3,2113
14,7,11.19,107.0,1.5,2076
24,1,5.51,125.0,3.1,2172
15,4,0.63,298.0,1.5,2024
26,12,3.14,297.0,0.8,2034
10,12,1.17,126.0,1.4,2130
24,2,2.25,163.0,1.4,2037
21,2,1.81,120.0,1.3,2206
23,6,14.6,48.0,0.8,2196
31,8,3.86,243.0,3.6,2168
14,10,2.64,117.0,1.8,2025
15,12,6.07,72.0,1.5,2064
30,12,5.41,243.0,2.1,2075
21,6,0.0,198.0,1.7,2179
30,5,12.25,49.0,1.8,2204
9,6,2.24,343.0,2.3,2087
25,12,8.19,296.0,1.2,2020
26,2,16.23,317.0,0.8,2108
24,11,6.56,157.0,2.8,2100
9,3,9.1,16.0,2.4,2140
6,5,1.99,242.0,3.0,2169
23,10,2.45,56.0,1.6,2031
4,5,0.14,105.0,1.3,2098
11,11,3.51,66.0,1.4,2065
26,8,0.0,236.0,1.1,2157
24,12,0.0,185.0,1.9,2136
19,9,0.0,60.0,2.0,2023
24,10,9.63,25.0,1.4,2195
11,5,4.82,171.0,2.1,2082
11,5,13.59,191.0,2.4,2041
1,5,4.73,213.0,1.9,2178
1,2,5.29,201.0,1.4,2045
24,3,7.6,327.0,0.8,2134
28,3,14.59,253.0,1.4,2039
10,2,1.31,162.0,1.4,2185
5,11,8.56,147.0,0.8,2027
27,11,2.69,16.0,1.5,2146
20,9,0.0,270.0,2.1,2145
21,5,2.76,232.0,2.2,2074
4,8,6.0,180.0,4.0,2019
14,7,7.1,21.0,1.9,2157
23,9,14.35,161.0,2.1,2115
11,7,10.42,192.0,1.2,2161
15,12,0.0,200.0,1.4,2101
21,6,0.09,156.0,1.9,2144
4,1,0.0,191.0,1.5,2137
3,8,5.44,187.0,1.0,2202
3,3,3.23,132.0,1.0,2128
2,5,8.51,131.0,2.2,2129
17,12,0.0,323.0,1.4,2133
14,2,2.04,147.0,2.1,2169
6,12,0.0,66.0,1.0,2096
15,10,22.23,16.0,2.2,2036
20,4,12.82,39.0,1.9,2076
29,4,0.0,170.0,2.6,2143
1,7,14.05,16.0,0.8,2043
6,4,0.0,136.0,2.0,2152
8,12,2.36,40.0,2.5,2200
11,2,1.69,84.0,1.6,2181
22,5,0.8,163.0,2.3,2131
8,2,4.09,69.0,2.8,2107
22,5,4.82,96.0,3.2,2099
19,9,0.95,175.0,2.4,2090
25,5,8.85,266.0,2.0,2202
20,5,12.15,221.0,0.8,2205
10,12,22.78,16.0,1.7,2201
6,4,2.57,94.0,3.2,2087
23,9,0.16,125.0,1.6,2189
4,12,6.33,52.0,1.6,2102
15,3,1.48,255.0,1.6,2169
20,5,2.49,198.0,1.9,2181
29,11,19.49,16.0,1.9,2062
15,12,0.0,240.0,2.1,2105
22,6,0.0,230.0,1.0,2156
15,9,2.68,105.0,1.0,2129
28,10,17.03,271.0,1.3,2044
1,3,15.77,115.0,1.9,2028
28,3,5.66,123.0,2.8,2186
13,12,0.0,16.0,2.2,2184
7,7,4.37,36.0,2.1,2156
28,9,6.09,16.0,1.6,2080
27,10,0.0,96.0,3.0,2170
23,4,5.05,16.0,2.9,2190
1,11,9.26,16.0,1.9,2167
11,10,9.77,238.0,2.2,2035
10,11,3.81,65.0,2.1,2076
3,1,12.61,70.0,1.3,2135
30,7,0.0,180.0,3.0,2020
26,9,0.0,195.0,1.9,2130
5,2,11.79,110.0,2.1,2206
27,1,11.4,343.0,3.6,2193
4,6,3.75,33.0,1.1,2116
14,12,2.33,16.0,1.6,2055
3,7,14.01,16.0,2.0,2079
6,4,6.96,253.0,2.5,2127
13,5,12.94,361.0,2.1,2054
19,10,13.44,99.0,1.7,2162
29,7,9.99,124.0,2.1,2134
15,9,5.18,71.0,1.0,2096
6,3,0.0,22.0,2.5,2046
20,3,1.64,164.0,2.5,2112
24,4,1.22,260.0,2.3,2024
2,1,0.38,17.0,2.6,2108
1,9,9.15,16.0,1.4,2203
15,1,0.0,243.0,2.9,2185
25,1,6.41,145.0,1.6,2157
27,4,28.15,138.0,1.4,2204
28,12,6.37,249.0,1.8,2078
14,9,17.44,81.0,1.7,2200
20,8,0.0,220.0,2.0,2020
2,7,5.31,27.0,2.3,2128
21,7,3.06,42.0,1.2,2058
27,12,15.72,216.0,0.8,2139
21,3,1.67,250.0,2.9,2083
27,12,12.75,99.0,1.6,2096
14,7,3.0,16.0,2.7,2061
8,6,0.0,117.0,2.1,2109
4,10,0.41,16.0,1.4,2179
18,4,3.22,27.0,2.8,2111
3,2,0.0,259.0,2.0,2179
24,8,0.0,178.0,1.5,2141
15,1,4.57,180.0,3.2,2044
10,2,11.91,16.0,1.5,2195
3,1,18.08,300.0,0.8,2054
21,7,6.91,58.0,0.8,2064
26,4,11.91,293.0,1.5,2200
8,12,13.46,125.0,2.5,2184
18,6,0.0,231.0,0.8,2179
2,1,0.0,162.0,2.8,2071
13,2,6.68,119.0,2.1,2206
7,12,0.0,135.0,3.1,2128
16,11,15.24,16.0,1.4,2031
7,10,9.21,16.0,2.5,2069
20,3,5.47,224.0,1.6,2037
11,4,10.34,183.0,2.4,2153
25,1,3.3,324.0,1.1,2037
31,12,0.0,253.0,2.3,2078
30,4,7.9,84.0,2.5,2041
18,6,6.71,99.0,1.7,2122
18,5,23.64,108.0,1.2,2071
12,7,7.58,194.0,0.9,2154
21,6,7.57,104.0,2.6,2054
14,12,0.0,310.0,1.0,2112
30,8,0.0,217.0,0.9,2076
26,6,2.52,331.0,2.2,2095
28,9,0.0,290.0,2.0,2128
2,1,7.18,98.0,1.8,2102
16,3,24.16,95.0,2.3,2139
28,1,0.0,140.0,2.9,2165
2,8,0.0,154.0,3.2,2037
10,2,7.12,202.0,0.8,2118
14,7,0.0,133.0,1.4,2183
21,2,9.41,56.0,2.3,2021
24,12,8.99,16.0,2.6,2090
20,4,0.0,222.0,1.3,2079
8,3,0.0,159.0,1.7,2114
4,8,0.0,95.0,1.9,2143
23,5,8.61,160.0,2.0,2190
22,1,1.31,136.0,0.8,2065
9,10,0.0,238.0,1.6,2176
6,4,0.0,24.0,2.0,2195
1,11,4.56,179.0,2.4,2166
24,4,15.63,148.0,2.0,2135
29,7,18.95,215.0,2.7,2083
11,4,0.0,315.0,1.0,2129
16,12,9.82,170.0,1.7,2048
12,9,6.29,165.0,2.4,2080
4,8,8.86,95.0,2.2,2150
30,1,0.0,16.0,3.2,2112
8,8,12.6,90.0,2.4,2203
18,1,0.0,95.0,2.4,2045
17,8,16.0,100.0,1.5,2181
24,7,0.71,148.0,1.8,2127
22,5,8.22,210.0,0.8,2060
18,7,0.0,81.0,2.7,2159
28,5,3.2,194.0,1.9,2047
25,1,12.11,94.0,2.5,2114
31,10,0.44,199.0,1.8,2153
9,8,1.35,176.0,1.4,2089
1,1,11.82,16.0,1.5,2193
7,12,0.66,63.0,2.3,2032
11,5,0.0,39.0,2.0,2117
29,7,3.0,77.0,1.8,2076
26,5,9.37,155.0,2.2,2030
19,9,3.85,358.0,1.3,2178
20,10,4.41,122.0,1.9,2107
10,1,7.01,257.0,2.2,2045
10,5,16.77,40.0,0.8,2151
28,7,19.99,108.0,1.9,2028
19,11,12.72,79.0,1.2,2106
21,7,6.81,85.0,1.8,2042
10,6,0.0,204.0,2.5,2145
28,9,0.0,173.0,1.7,2138
19,9,7.08,212.0,2.3,2030
26,10,0.0,327.0,1.3,2064
8,5,0.0,347.0,0.8,2205
8,6,1.09,340.0,0.8,2058
9,1,0.23,123.0,1.8,2115
27,1,0.0,104.0,1.7,2200
24,10,12.72,213.0,1.2,2087
30,4,1.82,223.0,1.6,2032
21,10,5.86,195.0,1.8,2068
17,10,9.05,191.0,1.1,2057
21,1,4.39,167.0,2.3,2124
30,10,12.07,55.0,0.8,2180
15,9,15.2,249.0,1.3,2098
18,6,9.57,110.0,0.9,2135
14,3,4.44,145.0,0.8,2112
28,10,8.45,82.0,2.5,2117
9,2,18.51,16.0,1.2,2043
1,12,0.0,129.0,0.8,2190
10,5,0.0,16.0,2.2,2056
26,6,8.42,16.0,3.0,2157
8,9,12.48,16.0,2.1,2066
23,3,1.44,37.0,2.6,2189
25,5,11.75,16.0,2.7,2165
5,6,1.1,174.0,1.7,2194
19,4,9.92,129.0,3.5,2034
26,6,2.55,289.0,0.9,2123
8,1,2.57,16.0,0.9,2059
6,1,0.92,281.0,0.9,2177
17,1,8.58,127.0,0.8,2032
6,2,1.19,286.0,1.7,2057
3,10,0.0,32.0,2.0,2107
13,8,9.45,16.0,2.3,2186
24,12,0.0,116.0,1.2,2147
9,8,11.07,16.0,1.1,2128
15,9,7.82,177.0,2.8,2097
9,12,13.7,72.0,1.3,2090
22,5,0.0,63.0,1.6,2103
30,1,0.0,47.0,2.4,2192
6,4,6.6,214.0,1.3,2114
3,2,6.38,104.0,2.8,2035
3,3,8.63,254.0,0.8,2124
9,9,0.0,232.0,1.6,2075
12,8,3.72,204.0,0.9,2056
19,6,10.84,145.0,2.0,2202
22,4,0.0,258.0,1.0,2083
25,12,4.58,308.0,1.1,2068
5,8,2.7,129.0,1.0,2140
29,6,3.79,194.0,0.8,2063
20,1,2.08,47.0,2.5,2059
24,6,0.0,16.0,2.2,2099
2,10,1.11,183.0,2.2,2037
5,7,10.66,111.0,1.5,2155
23,7,0.0,237.0,1.7,2066
10,4,12.35,16.0,0.9,2043
22,3,0.0,227.0,1.4,2184
18,5,3.64,64.0,2.5,2031
13,12,21.1,264.0,1.3,2045
27,9,11.0,140.0,2.0,2023
16,1,1.95,106.0,2.6,2119
23,12,7.35,72.0,2.1,2185
19,1,9.22,85.0,1.7,2135
2,10,10.63,16.0,2.6,2112
29,10,0.0,271.0,0.9,2068
28,10,2.54,283.0,1.3,2074
9,1,0.84,154.0,1.1,2096
13,11,17.95,44.0,1.5,2168
28,3,0.9,78.0,2.3,2116
4,9,6.1,264.0,1.3,2118
7,5,8.9,20.0,1.7,2171
11,7,9.4,220.0,1.0,2018
6,5,11.56,293.0,2.5,2099
30,10,0.0,234.0,2.1,2154
4,7,9.64,210.0,1.1,2188
7,9,2.59,235.0,1.4,2065
10,8,7.54,16.0,2.0,2112
11,8,0.0,90.0,2.3,2124
4,10,0.0,313.0,1.0,2043
13,11,0.0,68.0,2.9,2140
5,2,9.48,16.0,1.0,2115
7,9,2.79,302.0,2.8,2185
31,8,3.46,222.0,0.8,2144
14,6,8.87,167.0,2.9,2175
13,10,0.0,227.0,0.9,2091
27,2,0.0,258.0,0.9,2197
5,8,2.38,43.0,3.4,2156
7,6,9.36,90.0,2.5,2121
10,5,0.0,280.0,1.0,2019
13,1,6.36,16.0,1.9,2142
27,1,5.72,16.0,3.3,2182
10,9,0.0,274.0,1.4,2044
25,11,3.05,131.0,2.5,2111
21,1,0.0,205.0,1.5,2201
23,3,11.29,149.0,1.5,2144
25,6,10.77,186.0,1.4,2098
17,6,7.84,16.0,1.4,2038
28,3,0.0,270.0,0.8,2145
17,12,7.44,324.0,1.1,2027
17,1,4.3,95.0,2.0,2192
9,2,0.0,140.0,0.8,2139
7,10,0.0,150.0,1.4,2074
8,1,0.0,197.0,1.1,2172
1,9,0.0,293.0,1.0,2119
2,1,0.0,53.0,1.6,2100
13,9,2.12,225.0,0.8,2202
5,8,0.0,200.0,3.5,2132
24,2,4.52,167.0,2.0,2133
25,10,26.96,252.0,1.2,2112
8,7,4.84,94.0,2.3,2163
8,8,2.72,16.0,3.0,2104
4,6,4.21,290.0,0.8,2028
23,10,5.19,16.0,2.8,2046
8,9,1.82,55.0,3.2,2178
25,10,11.02,251.0,2.2,2202
17,2,1.19,125.0,0.8,2191
29,4,0.0,302.0,1.0,2132
18,4,8.61,104.0,2.2,2092
16,9,0.71,105.0,1.9,2183
12,12,11.42,101.0,0.8,2204
11,3,0.0,299.0,2.6,2117
10,9,11.94,174.0,1.1,2023
27,2,4.11,152.0,3.1,2163
22,6,0.0,56.0,2.4,2104
13,12,6.49,117.0,1.4,2132
8,3,3.62,97.0,1.0,2206
14,10,0.0,328.0,1.8,2114
23,2,0.0,97.0,1.6,2060
16,8,13.06,16.0,2.2,2047
27,2,3.8,131.0,2.2,2158
10,10,6.71,25.0,2.3,2149
2,4,7.49,16.0,1.4,2182
4,6,6.45,263.0,0.8,2070
25,1,8.1,48.0,2.1,2096
16,10,3.88,33.0,2.1,2167
6,8,10.58,148.0,2.8,2132
16,12,5.96,16.0,2.1,2103
26,1,0.08,121.0,0.9,2064
10,6,10.75,76.0,1.8,2204
6,2,9.36,141.0,1.7,2039
7,11,0.0,16.0,2.3,2121
2,4,0.0,16.0,1.5,2088
26,12,11.54,133.0,2.7,2064
16,9,43.4,180.0,1.0,2020
31,1,3.26,327.0,1.0,2191
6,9,19.59,146.0,2.0,2123
9,2,0.0,138.0,2.1,2088
20,2,14.76,16.0,1.7,2146
3,11,0.0,51.0,2.2,2081
26,10,12.75,133.0,1.3,2146
22,11,0.74,171.0,1.8,2205
11,9,17.7,79.0,1.8,2043
21,8,0.0,108.0,2.3,2104
25,7,0.4,180.0,2.0,2019
21,11,0.11,130.0,2.9,2057
30,8,9.86,134.0,1.1,2059
29,9,8.26,195.0,1.4,2122
9,1,7.01,16.0,1.9,2203
24,2,11.23,91.0,1.0,2088
2,10,9.24,58.0,2.2,2167
15,8,0.29,134.0,2.6,2077
15,12,2.02,16.0,1.9,2052
18,10,0.77,199.0,1.1,2128
18,12,1.59,230.0,2.2,2133
1,10,4.43,44.0,2.8,2196
8,6,3.69,198.0,2.4,2076
2,11,3.94,16.0,3.0,2060
10,12,1.52,263.0,1.3,2153
19,3,0.0,128.0,2.2,2202
10,9,7.27,263.0,0.8,2050
14,9,4.35,78.0,2.5,2035
4,7,0.0,180.0,1.0,2019
10,6,0.62,218.0,1.0,2095
4,9,12.47,217.0,0.8,2160
23,6,12.9,46.0,2.0,2194
26,12,0.0,229.0,1.5,2068
25,11,13.63,16.0,1.9,2182
6,1,5.42,182.0,1.7,2164
11,5,7.93,154.0,2.8,2125
9,5,0.0,291.0,0.8,2127
21,3,1.46,250.0,1.2,2184
15,5,10.21,111.0,1.9,2087
18,6,0.0,310.0,1.9,2156
3,12,15.13,189.0,2.2,2175
11,6,4.37,61.0,2.3,2196
30,11,11.43,109.0,2.4,2074
10,12,6.65,231.0,0.8,2141
26,5,11.79,125.0,1.4,2094
20,3,10.58,124.0,1.9,2066
7,11,0.0,55.0,2.4,2079
8,1,19.47,168.0,1.8,2192
24,7,1.15,183.0,2.3,2048
29,8,0.0,91.0,1.4,2039
16,10,19.71,156.0,2.0,2168
20,6,0.0,53.0,1.2,2130
21,7,0.0,238.0,2.6,2185
2,5,0.0,51.0,2.4,2079
6,7,0.0,356.0,0.9,2067
2,11,0.76,127.0,2.4,2035
14,3,8.5,281.0,2.4,2164
20,8,0.0,16.0,2.2,2138
10,8,5.88,95.0,1.7,2098
17,10,0.0,159.0,0.8,2164
30,3,14.8,90.0,3.0,2022
21,12,11.81,136.0,1.6,2148
8,12,0.0,244.0,2.2,2147
30,1,9.85,117.0,2.8,2073
4,3,13.03,16.0,2.3,2141
11,4,0.0,16.0,2.4,2064
22,6,1.21,285.0,0.8,2117
14,4,0.0,192.0,2.6,2195
9,4,2.48,16.0,1.8,2175
17,2,13.69,89.0,2.3,2192
20,2,0.0,188.0,2.1,2087
11,11,0.5,240.0,0.8,2197
20,2,1.02,137.0,1.3,2170
4,8,8.26,304.0,0.9,2020
22,5,14.19,26.0,2.7,2123
14,2,7.13,263.0,2.6,2173
13,7,0.0,216.0,2.4,2175
16,3,7.82,37.0,2.2,2055
14,7,10.14,89.0,1.1,2194
4,5,5.04,155.0,1.3,2052
16,8,0.0,304.0,1.4,2033
8,11,1.98,227.0,1.4,2163
23,6,10.76,54.0,2.5,2157
31,5,0.0,181.0,1.1,2064
23,12,9.97,88.0,1.3,2146
29,3,8.19,332.0,0.8,2177
21,11,0.0,242.0,2.3,2083
6,6,0.0,96.0,0.9,2093
17,4,10.07,191.0,0.8,2155
27,1,5.64,108.0,2.5,2050
4,6,16.78,16.0,1.8,2143
28,9,7.84,102.0,2.2,2144
26,11,11.07,90.0,1.7,2119
5,8,0.0,295.0,2.0,2113
16,8,0.0,326.0,1.2,2113
21,11,2.5,100.0,2.1,2120
28,10,1.87,171.0,1.6,2196
10,3,8.58,173.0,2.2,2188
7,4,9.2,114.0,3.0,2165
21,1,13.27,205.0,0.8,2171
10,5,5.86,132.0,1.5,2203
14,1,5.25,370.0,2.5,2201
6,8,10.49,214.0,1.1,2120
6,3,0.0,121.0,2.5,2173
6,2,2.7,219.0,1.8,2201
6,11,5.21,168.0,1.8,2069
3,10,9.08,288.0,1.7,2178
9,5,8.68,16.0,1.7,2171
14,7,2.97,190.0,2.2,2055
19,2,6.09,332.0,2.0,2175
11,7,4.71,28.0,1.4,2159
8,4,0.0,16.0,2.4,2151
18,7,13.52,158.0,1.2,2077
26,2,11.52,175.0,0.8,2047
24,5,12.27,124.0,3.0,2175
30,1,7.85,154.0,1.7,2157
1,7,0.0,16.0,2.7,2038
27,3,0.0,314.0,1.5,2032
19,7,2.18,41.0,2.5,2042
25,12,9.82,189.0,0.8,2193
18,1,14.1,67.0,2.0,2110
18,4,6.23,210.0,1.4,2089
18,3,0.0,307.0,2.1,2131
8,10,4.77,117.0,1.4,2162
6,7,6.14,170.0,1.7,2033
17,6,12.97,183.0,1.0,2047
28,10,18.58,319.0,1.4,2034
30,4,5.49,125.0,1.5,2062
29,1,5.12,208.0,2.0,2184
28,5,3.8,40.0,1.0,2018
12,1,0.0,250.0,1.1,2160
31,7,7.34,104.0,1.6,2161
22,8,10.8,16.0,2.7,2199
23,7,4.87,50.0,2.4,2167
18,2,2.59,116.0,0.8,2170
16,11,10.08,209.0,0.8,2094
19,2,0.0,125.0,2.0,2152
19,3,4.01,237.0,1.1,2053
11,1,5.15,16.0,1.6,2157
7,1,0.0,214.0,1.2,2138
18,4,17.44,285.0,0.8,2196
23,8,0.0,239.0,1.4,2030
5,10,10.5,16.0,1.8,2112
13,1,2.14,81.0,2.6,2043
29,9,9.85,126.0,1.5,2083
17,9,0.0,212.0,1.9,2194
15,7,14.63,180.0,1.1,2168
19,2,1.47,288.0,1.0,2202
26,10,25.1,17.0,2.5,2055
17,8,0.0,112.0,2.3,2093
17,9,0.44,47.0,2.1,2025
18,9,0.4,204.0,1.4,2117
1,10,10.35,16.0,2.4,2152
31,1,0.0,187.0,0.8,2032
16,8,8.44,123.0,2.5,2171
30,11,1.15,303.0,0.8,2127
17,9,0.0,21.0,1.8,2176
20,6,5.37,338.0,0.8,2093
27,1,5.44,27.0,2.3,2058
2,9,4.16,100.0,2.5,2100
26,5,6.34,216.0,2.2,2115
16,11,0.0,286.0,1.2,2179
18,3,2.66,143.0,2.1,2080
18,5,1.7,116.0,1.4,2138
20,5,8.84,16.0,1.9,2077
24,5,3.91,163.0,2.4,2048
10,11,3.12,82.0,0.8,2138
26,11,0.0,115.0,0.8,2070
4,3,17.82,173.0,1.6,2172
31,10,15.53,55.0,2.2,2147
5,3,9.16,43.0,2.0,2062
14,10,9.51,21.0,2.0,2150
2,3,12.57,49.0,2.5,2171
31,1,1.77,87.0,2.6,2036
19,2,8.45,194.0,1.6,2206
2,10,3.81,223.0,1.6,2189
16,1,0.0,234.0,1.4,2049
26,12,8.81,153.0,1.3,2080
7,5,0.0,192.0,2.6,2124
25,5,0.0,157.0,1.9,2173
30,1,1.93,106.0,2.4,2188
17,8,0.0,42.0,2.3,2186
24,7,5.83,195.0,1.8,2126
7,3,16.4,100.0,2.7,2056
30,7,10.34,228.0,0.8,2201
6,8,0.0,35.0,2.5,2200
13,5,0.0,95.0,2.4,2143
25,8,15.5,117.0,1.1,2102
22,8,0.0,196.0,2.0,2074
10,5,2.99,118.0,3.0,2055
28,2,12.36,212.0,1.5,2041
16,4,1.63,111.0,1.4,2176
2,5,7.6,78.0,2.7,2102
9,2,19.4,40.0,2.0,2019
21,10,7.12,138.0,2.1,2185
7,1,10.24,200.0,1.9,2179
5,2,4.94,106.0,1.4,2048
31,12,1.81,57.0,1.2,2130
10,3,2.47,61.0,1.7,2035
7,9,0.0,16.0,3.1,2022
11,12,0.0,116.0,2.4,2187
7,2,7.37,272.0,0.8,2149
25,1,5.19,275.0,1.0,2175
31,7,9.33,16.0,1.0,2159
27,11,8.24,216.0,2.2,2026
12,5,13.28,315.0,0.9,2076
6,2,0.22,80.0,1.1,2142
21,3,0.39,56.0,2.5,2029
31,10,0.0,158.0,1.8,2196
1,7,7.5,44.0,2.8,2134
1,6,0.0,178.0,1.6,2041
12,2,11.11,16.0,3.3,2138
7,2,14.21,16.0,2.4,2154
26,12,7.76,149.0,2.7,2130
28,8,0.0,209.0,0.8,2040
26,7,5.22,144.0,1.7,2061
16,4,6.73,52.0,1.9,2137
6,7,10.5,234.0,1.3,2047
25,4,3.36,308.0,1.5,2140
17,7,4.04,47.0,2.2,2064
1,1,19.2,122.0,1.0,2089
29,9,16.56,37.0,1.4,2149
15,10,5.83,16.0,1.5,2117
2,8,0.0,16.0,3.0,2052
4,8,9.7,16.0,2.8,2058
11,6,6.46,133.0,1.7,2152
22,5,0.0,248.0,1.0,2104
3,10,0.11,341.0,1.1,2202
23,9,3.15,205.0,1.8,2156
19,11,16.01,238.0,1.0,2177
5,7,6.29,255.0,1.4,2097
20,11,0.0,212.0,1.2,2201
7,7,6.09,84.0,1.8,2179
12,5,0.83,53.0,1.3,2088
23,2,8.2,316.0,0.9,2080
9,8,0.48,97.0,2.5,2203
1,7,6.67,16.0,1.9,2152
13,2,8.58,128.0,2.2,2179
20,8,9.32,243.0,1.2,2061
24,10,3.86,257.0,1.5,2064
29,6,0.76,59.0,2.4,2197
23,8,23.95,16.0,2.3,2090
29,12,3.64,221.0,0.8,2169
14,9,1.33,164.0,1.6,2185
