DAY,MONTH,RAINFALL,WIND_DIRECTION,WIND_SPEED,YEAR
28,2,26.64,105.0,3.8,2151
1,2,12.41,157.0,4.0,2093
15,1,30.4,292.0,3.5,2060
14,12,29.35,190.0,3.2,2186
3,3,9.35,56.0,2.3,2083
30,3,19.89,64.0,2.8,2145
13,6,18.5,-15.0,4.0,2083
4,12,1.73,184.0,3.1,2070
9,1,28.71,283.0,3.7,2184
20,4,28.14,46.0,3.5,2093
26,4,30.14,261.0,3.8,2110
29,6,17.09,192.0,2.4,2173
9,10,24.66,161.0,3.7,2085
19,5,6.7,161.0,3.9,2021
25,3,11.53,46.0,3.1,2172
20,2,19.91,114.0,1.7,2080
7,9,0.28,197.0,3.7,2191
5,9,2.42,128.0,3.7,2132
9,10,30.34,2.0,3.9,2049
28,10,2.8,90.0,2.0,2021
23,2,2.99,64.0,3.1,2205
21,4,28.9,82.0,2.4,2133
1,2,0.0,124.0,3.2,2181
16,11,30.37,32.0,3.5,2021
19,4,0.0,2.0,3.4,2057
28,5,17.15,139.0,3.9,2145
19,9,30.39,192.0,3.8,2141
1,2,0.02,51.0,3.8,2177
7,7,30.4,112.0,3.4,2119
30,6,29.29,203.0,2.3,2132
3,5,0.0,163.0,3.9,2197
28,1,2.97,59.0,4.0,2042
25,3,5.73,-15.0,3.4,2142
15,3,3.56,128.0,3.4,2201
15,11,16.73,80.0,3.6,2104
7,9,8.7,121.0,4.0,2109
20,4,11.29,79.0,3.8,2157
19,11,25.44,24.0,4.0,2152
28,3,0.6,90.0,1.0,2022
13,5,24.17,196.0,1.7,2121
25,11,4.97,63.0,1.9,2129
11,12,22.9,166.0,2.3,2160
3,1,27.85,74.0,3.9,2151
7,7,0.0,58.0,2.3,2067
23,7,4.35,-1.0,3.8,2150
27,11,28.05,35.0,4.0,2122
12,7,30.4,355.0,3.8,2023
30,9,30.22,105.0,3.9,2076
5,12,20.65,167.0,4.0,2109
21,5,12.87,240.0,2.0,2045
1,5,27.57,47.0,1.1,2033
4,9,30.4,178.0,3.9,2143
3,12,1.25,-5.0,3.8,2178
4,8,16.92,-7.0,3.9,2205
27,10,25.99,325.0,1.8,2048
24,6,0.0,93.0,3.9,2185
22,10,21.04,155.0,3.6,2126
26,10,6.83,141.0,2.8,2041
18,7,30.39,-15.0,3.9,2095
12,5,10.43,123.0,2.8,2106
26,3,22.37,299.0,4.0,2039
12,9,19.92,254.0,1.8,2155
9,3,0.0,20.0,2.0,2021
22,11,0.0,72.0,1.9,2148
1,2,0.0,-15.0,2.8,2197
6,10,25.16,158.0,1.9,2146
11,5,30.39,211.0,3.9,2050
5,9,23.04,125.0,3.7,2097
20,4,24.12,39.0,1.0,2190
19,2,22.3,103.0,4.0,2044
11,2,2.4,-11.0,4.0,2113
30,6,21.27,324.0,3.4,2198
6,6,0.0,67.0,4.0,2123
10,1,0.0,199.0,3.6,2167
4,1,28.31,22.0,2.4,2114
6,2,30.4,220.0,4.0,2184
5,7,26.18,173.0,3.6,2044
13,1,17.04,98.0,3.9,2147
21,9,2.69,167.0,1.7,2199
23,2,-1.0,90.0,1.0,2021
30,4,29.8,46.0,1.7,2037
12,9,30.25,29.0,3.1,2154
10,11,7.53,199.0,3.5,2112
11,5,29.13,306.0,3.2,2029
6,11,19.42,-15.0,4.0,2056
8,7,0.0,12.0,2.9,2150
25,1,8.06,-15.0,3.8,2185
10,9,20.42,79.0,3.1,2045
22,12,21.18,274.0,2.8,2048
8,5,30.4,143.0,3.6,2188
2,1,0.0,-15.0,3.9,2026
7,7,30.4,189.0,3.9,2087
21,11,14.99,157.0,3.7,2118
10,9,16.49,184.0,2.5,2122
30,4,7.83,-9.0,1.8,2176
25,7,0.09,179.0,3.1,2184
21,4,0.88,103.0,3.2,2173
25,5,0.0,90.0,2.0,2018
19,6,21.79,111.0,3.7,2063
8,3,0.0,-15.0,4.0,2047
24,8,16.68,167.0,3.1,2167
10,3,27.13,21.0,3.2,2194
19,8,0.0,215.0,3.8,2057
14,3,18.7,152.0,4.0,2068
21,6,23.29,47.0,1.2,2141
28,9,13.26,145.0,1.8,2164
17,2,26.38,141.0,3.0,2188
28,10,28.71,123.0,1.2,2093
13,7,9.25,20.0,3.4,2088
8,6,0.0,-15.0,2.6,2190
9,7,29.2,104.0,2.3,2182
3,5,15.44,227.0,3.5,2123
18,1,3.64,132.0,3.8,2079
3,5,12.22,51.0,2.5,2024
14,7,11.57,-15.0,3.7,2195
14,9,21.46,42.0,3.8,2147
13,4,17.0,323.0,3.6,2201
23,6,7.53,72.0,2.8,2087
23,1,15.17,-12.0,3.9,2024
14,9,16.56,126.0,3.7,2188
11,5,0.0,117.0,3.4,2036
20,12,0.19,71.0,3.7,2177
2,12,0.8,360.0,2.0,2021
11,3,25.51,136.0,1.9,2044
27,3,14.45,6.0,3.9,2070
5,1,0.0,81.0,3.8,2131
31,10,15.5,132.0,3.5,2053
6,3,8.5,247.0,4.0,2097
20,11,0.0,120.0,1.0,2017
10,10,14.63,55.0,3.1,2100
21,3,30.28,63.0,4.0,2182
7,2,8.79,197.0,1.6,2065
4,3,15.06,182.0,1.5,2101
22,11,14.27,24.0,3.7,2167
11,10,25.41,257.0,2.6,2115
10,11,0.0,-15.0,3.9,2029
23,10,2.72,36.0,3.8,2142
28,5,17.62,151.0,3.8,2098
23,4,14.0,63.0,3.5,2024
18,3,0.0,216.0,3.6,2184
11,7,18.1,38.0,3.0,2169
18,4,14.83,-15.0,2.3,2132
1,8,17.17,2.0,3.9,2051
18,5,0.0,81.0,2.9,2206
13,6,4.41,98.0,2.3,2041
13,3,29.3,36.0,3.8,2073
2,1,30.2,85.0,3.8,2182
22,4,5.72,72.0,4.0,2152
10,6,22.33,206.0,4.0,2065
1,10,17.34,287.0,1.9,2111
29,5,21.73,41.0,3.6,2149
25,8,30.04,3.0,4.0,2049
20,6,0.0,-15.0,3.7,2056
16,12,0.0,74.0,3.3,2081
22,10,0.0,254.0,3.9,2200
1,7,21.83,163.0,3.2,2085
4,8,28.93,209.0,2.3,2178
3,3,29.77,240.0,3.1,2024
16,3,17.03,2.0,3.8,2103
28,3,10.12,-14.0,3.8,2058
4,4,12.35,64.0,3.9,2113
14,12,0.0,125.0,2.7,2110
14,9,12.07,79.0,1.6,2087
9,11,13.39,57.0,2.1,2052
24,7,14.05,95.0,2.8,2190
6,2,20.08,94.0,3.8,2165
31,7,30.39,174.0,4.0,2126
17,11,0.0,70.0,1.0,2021
6,1,1.84,102.0,2.3,2094
4,1,9.58,65.0,1.9,2175
8,11,3.35,142.0,4.0,2157
6,8,28.9,-15.0,4.0,2194
26,2,28.72,203.0,1.7,2029
25,12,30.39,96.0,4.0,2064
30,7,11.23,-15.0,4.0,2177
12,11,15.0,258.0,3.7,2148
4,5,24.0,-15.0,4.0,2027
13,5,0.0,38.0,3.6,2155
11,5,18.01,61.0,3.8,2028
13,2,23.32,-15.0,3.8,2177
29,5,30.34,9.0,3.8,2159
28,2,9.14,79.0,3.9,2037
31,3,16.65,3.0,2.5,2058
2,1,12.28,-15.0,0.9,2169
3,6,18.04,157.0,2.4,2180
21,6,27.73,219.0,2.2,2118
16,10,4.28,172.0,2.6,2028
28,10,20.74,61.0,3.9,2195
25,10,28.92,76.0,3.7,2052
28,11,9.95,136.0,2.1,2021
4,1,9.32,249.0,2.0,2031
14,10,0.0,60.0,4.0,2200
22,6,0.8,90.0,2.0,2020
9,7,25.24,188.0,3.8,2048
25,12,30.4,243.0,4.0,2060
7,6,21.46,64.0,4.0,2067
25,4,8.01,-6.0,3.8,2025
5,11,7.13,148.0,3.3,2150
10,7,9.24,144.0,3.1,2031
8,6,17.01,120.0,1.8,2061
20,3,10.57,223.0,3.4,2023
22,9,6.74,178.0,3.2,2148
1,2,21.56,163.0,3.8,2173
12,1,8.21,87.0,3.9,2036
19,3,1.83,124.0,3.8,2023
21,5,30.38,157.0,3.8,2037
24,12,16.35,216.0,3.5,2071
15,9,17.41,-15.0,4.0,2111
14,6,15.26,-15.0,3.2,2059
24,4,19.85,174.0,3.5,2074
3,7,12.77,111.0,2.5,2158
29,2,4.35,138.0,3.5,2152
17,2,26.99,195.0,1.9,2089
9,7,30.1,148.0,4.0,2098
28,6,15.22,-1.0,4.0,2115
28,12,14.11,190.0,3.3,2114
25,5,19.68,194.0,3.8,2197
4,7,13.35,212.0,3.5,2154
27,2,30.4,306.0,2.1,2121
20,4,9.73,219.0,2.7,2103
1,10,1.14,57.0,3.0,2141
15,7,0.0,-15.0,3.8,2149
10,8,29.87,222.0,3.9,2125
18,12,9.1,133.0,2.5,2183
2,11,30.4,105.0,1.6,2179
14,5,22.22,68.0,2.5,2147
15,1,30.39,6.0,4.0,2077
1,4,30.4,216.0,4.0,2031
12,7,27.87,151.0,3.3,2152
26,1,29.86,84.0,3.8,2118
25,1,22.35,176.0,3.4,2124
7,5,0.0,219.0,0.5,2088
19,7,21.4,317.0,1.0,2188
19,5,28.73,307.0,1.5,2077
24,1,24.75,18.0,3.7,2052
11,10,30.39,144.0,3.9,2060
22,12,30.35,80.0,4.0,2075
15,11,30.37,303.0,2.4,2119
18,5,29.98,33.0,4.0,2145
27,10,14.91,238.0,3.7,2090
17,11,0.0,61.0,3.9,2199
20,10,27.96,82.0,3.9,2203
19,5,14.54,168.0,3.3,2079
4,4,29.97,224.0,2.4,2168
29,6,11.31,261.0,3.4,2134
5,5,25.88,182.0,3.9,2113
27,5,0.0,131.0,3.9,2024
11,7,30.17,174.0,0.7,2081
29,3,7.56,70.0,1.7,2028
15,8,56.5,220.0,2.0,2023
9,7,24.55,225.0,2.3,2054
3,8,30.39,-15.0,4.0,2115
6,12,28.66,-15.0,2.1,2095
12,8,7.18,179.0,1.5,2052
16,8,6.66,129.0,4.0,2031
5,8,23.6,164.0,2.6,2070
17,10,25.56,150.0,3.6,2167
23,1,0.0,-15.0,4.0,2141
23,9,1.0,139.0,2.3,2096
13,11,7.28,-15.0,3.8,2037
4,4,21.98,53.0,3.3,2097
20,8,16.83,131.0,3.6,2108
24,3,29.51,186.0,2.6,2203
9,1,22.42,169.0,1.5,2140
5,11,30.36,193.0,2.0,2158
8,5,26.12,90.0,3.5,2112
20,12,10.33,316.0,2.9,2080
22,12,24.74,324.0,3.3,2060
8,5,25.91,103.0,3.1,2121
17,5,26.07,221.0,3.1,2026
28,4,11.56,81.0,1.5,2075
3,2,20.42,93.0,2.3,2021
7,3,10.99,93.0,3.2,2107
9,4,0.0,104.0,3.3,2129
3,11,30.36,-15.0,4.0,2052
12,9,56.8,250.0,1.0,2023
25,4,6.3,41.0,1.9,2067
5,2,28.9,279.0,2.8,2041
10,5,23.84,184.0,2.3,2163
15,12,0.0,-15.0,4.0,2154
30,6,21.2,251.0,2.4,2054
12,12,29.42,-15.0,1.3,2023
17,12,26.26,187.0,3.0,2164
23,1,30.4,340.0,4.0,2128
27,7,17.27,71.0,3.6,2109
22,5,12.41,186.0,2.5,2089
26,3,18.58,128.0,3.9,2064
20,3,30.38,150.0,3.9,2113
22,6,28.48,164.0,2.1,2150
28,3,0.0,143.0,3.6,2072
3,5,30.39,101.0,3.8,2033
23,11,30.39,88.0,4.0,2138
18,11,9.0,26.0,3.0,2038
7,4,27.72,208.0,2.0,2093
28,1,12.65,59.0,2.3,2137
9,2,29.64,-15.0,3.8,2051
11,9,2.69,112.0,2.1,2035
11,1,19.63,52.0,4.0,2031
26,8,16.06,1.0,3.9,2201
3,1,20.16,149.0,3.4,2138
20,7,7.41,39.0,3.8,2063
12,5,0.0,75.0,2.7,2174
28,12,10.47,96.0,3.9,2091
16,6,6.93,54.0,3.8,2193
4,2,28.0,-1.0,3.9,2099
10,6,27.26,168.0,4.0,2099
8,11,5.76,180.0,4.0,2131
21,7,12.87,78.0,3.5,2092
6,5,12.07,-15.0,2.4,2054
16,3,18.32,-15.0,3.9,2077
22,10,0.0,106.0,3.8,2098
8,3,10.09,55.0,4.0,2143
12,4,0.0,144.0,2.5,2120
2,7,17.07,41.0,2.1,2096
15,3,0.0,59.0,4.0,2140
15,1,16.98,93.0,2.8,2048
16,11,13.59,54.0,4.0,2037
25,6,21.72,84.0,3.4,2110
25,4,6.29,-15.0,2.1,2175
18,4,20.72,174.0,2.3,2172
29,8,28.22,156.0,3.9,2173
11,11,0.0,87.0,2.5,2064
21,11,14.06,63.0,3.5,2168
6,12,23.64,117.0,2.2,2182
27,12,25.04,331.0,3.5,2095
19,2,0.0,87.0,2.9,2108
5,9,5.93,115.0,3.1,2114
1,10,14.04,5.0,3.8,2184
29,1,30.39,204.0,3.0,2168
26,11,11.14,206.0,3.2,2133
29,10,27.35,-15.0,3.8,2201
28,2,18.8,6.0,3.2,2154
15,4,23.14,239.0,3.8,2100
7,11,0.0,-12.0,3.0,2040
25,1,16.26,-15.0,3.6,2040
1,5,9.38,99.0,3.7,2084
11,6,11.37,130.0,1.9,2040
3,7,0.0,-15.0,2.4,2038
25,4,0.0,58.0,3.4,2130
26,6,12.01,61.0,3.7,2173
22,12,10.4,78.0,3.3,2056
19,3,8.49,71.0,4.0,2198
6,7,22.35,88.0,4.0,2068
3,4,10.4,21.0,4.0,2058
2,10,0.0,91.0,2.9,2102
12,3,4.91,-15.0,3.4,2035
1,2,24.1,4.0,3.3,2105
25,3,30.37,-15.0,3.9,2099
12,2,0.0,40.0,1.0,2017
18,11,20.7,316.0,3.0,2165
8,10,27.41,250.0,2.7,2204
18,4,30.33,79.0,1.9,2038
4,5,27.86,152.0,4.0,2093
3,4,8.85,85.0,2.4,2192
16,12,24.75,253.0,3.9,2164
4,6,0.0,102.0,3.9,2077
22,11,12.06,93.0,2.5,2030
7,2,14.18,218.0,3.4,2108
5,4,16.3,67.0,3.5,2057
14,10,14.37,67.0,3.4,2159
28,11,22.59,298.0,3.6,2066
3,8,0.0,84.0,3.2,2091
26,4,4.89,230.0,2.2,2132
25,4,8.72,90.0,2.7,2102
18,8,30.39,139.0,3.5,2038
12,5,19.49,84.0,3.9,2186
9,1,0.48,191.0,3.0,2169
13,3,30.39,71.0,3.9,2164
20,9,29.54,298.0,3.7,2203
23,7,23.24,5.0,3.5,2053
24,3,26.36,189.0,3.9,2204
9,10,16.18,54.0,3.9,2159
7,2,17.36,60.0,2.8,2132
11,5,23.69,144.0,2.4,2026
9,1,28.1,176.0,2.0,2021
22,4,21.48,131.0,1.8,2129
29,3,0.0,174.0,3.1,2148
18,11,1.6,90.0,1.0,2022
30,1,23.63,136.0,3.4,2201
11,3,8.29,154.0,2.0,2077
1,4,0.0,70.0,1.0,2021
22,2,6.55,42.0,3.6,2130
8,11,26.89,146.0,4.0,2091
24,10,20.05,89.0,2.1,2169
30,10,0.0,37.0,2.8,2044
5,10,22.73,184.0,3.1,2133
22,9,17.3,145.0,2.6,2045
20,8,6.5,-15.0,2.6,2160
23,5,10.6,-15.0,4.0,2081
19,11,18.24,45.0,4.0,2065
22,12,10.15,178.0,4.0,2192
1,3,23.59,230.0,2.6,2150
9,7,6.4,302.0,4.0,2122
22,8,15.64,192.0,2.5,2161
16,8,27.45,102.0,3.7,2021
5,5,30.39,76.0,4.0,2047
6,8,0.0,-15.0,2.4,2048
13,1,25.84,72.0,3.2,2153
10,3,0.0,101.0,3.9,2153
26,5,0.0,-15.0,2.6,2153
26,11,21.24,197.0,2.5,2111
17,9,30.4,181.0,3.0,2047
25,3,30.4,238.0,3.8,2178
29,6,24.9,-4.0,3.9,2165
9,8,30.39,73.0,3.3,2094
3,2,0.0,5.0,3.4,2032
4,8,14.8,200.0,2.0,2018
9,2,20.93,243.0,3.4,2119
1,3,18.72,147.0,2.2,2148
2,8,10.04,102.0,2.7,2203
4,1,19.26,219.0,3.0,2119
26,9,11.62,146.0,3.1,2116
12,7,0.0,97.0,2.9,2064
5,2,12.72,83.0,3.8,2064
26,3,6.48,-15.0,3.6,2153
25,1,0.0,92.0,2.3,2044
3,10,9.78,73.0,3.5,2060
29,9,18.47,107.0,3.7,2172
28,7,18.53,105.0,4.0,2189
12,8,0.0,88.0,3.4,2134
21,10,12.13,75.0,2.4,2041
12,12,0.0,-15.0,4.0,2066
29,5,14.18,132.0,1.5,2049
1,6,0.0,-9.0,3.8,2061
12,4,30.13,78.0,3.0,2036
1,5,0.0,82.0,4.0,2171
18,1,24.56,-15.0,3.9,2197
30,1,8.48,136.0,3.8,2149
20,9,28.47,142.0,2.8,2130
16,6,13.57,129.0,3.4,2133
24,10,29.95,241.0,3.4,2111
29,6,27.37,301.0,3.7,2151
22,3,14.53,-15.0,3.9,2176
2,8,3.8,220.0,2.0,2019
16,10,29.96,57.0,3.8,2145
30,12,28.07,174.0,4.0,2021
10,12,27.29,25.0,3.5,2057
12,9,13.4,-15.0,4.0,2091
5,8,24.17,213.0,2.1,2179
12,11,22.6,4.0,3.7,2175
18,11,30.34,221.0,3.7,2124
26,9,15.4,140.0,2.1,2126
15,1,10.0,161.0,3.9,2108
21,3,24.96,104.0,3.7,2020
16,5,30.37,149.0,2.2,2080
4,9,30.36,225.0,1.6,2126
21,9,16.28,222.0,2.3,2021
14,5,27.37,39.0,3.6,2066
19,9,8.33,51.0,1.8,2062
24,5,19.93,79.0,1.6,2022
16,6,30.38,155.0,4.0,2039
11,6,29.82,293.0,3.5,2195
7,10,30.4,290.0,2.6,2188
27,1,0.0,15.0,4.0,2026
14,7,2.36,141.0,2.1,2196
3,1,18.58,-15.0,4.0,2033
6,1,23.68,155.0,3.6,2186
5,5,28.84,357.0,3.0,2175
17,6,5.13,123.0,2.2,2178
11,4,18.78,-4.0,3.6,2182
9,9,0.0,110.0,2.8,2070
4,2,6.02,62.0,4.0,2132
22,3,28.25,361.0,3.4,2125
17,11,0.0,-15.0,4.0,2036
19,1,7.69,82.0,3.6,2092
5,4,18.44,26.0,4.0,2091
21,6,8.4,122.0,3.9,2122
5,2,14.1,166.0,1.3,2140
11,4,20.23,83.0,3.7,2177
22,11,13.76,209.0,2.7,2060
26,6,29.98,141.0,3.9,2093
12,11,0.1,-15.0,4.0,2130
13,7,16.7,253.0,2.8,2159
12,4,27.67,240.0,3.8,2195
12,11,22.01,100.0,2.2,2076
20,6,4.8,200.0,2.0,2021
13,1,11.69,-15.0,3.9,2067
28,4,15.26,54.0,4.0,2085
16,11,8.51,3.0,3.6,2056
28,12,30.38,-15.0,4.0,2110
17,3,29.05,147.0,2.5,2149
2,1,21.47,199.0,1.9,2056
26,10,5.51,13.0,3.3,2193
16,3,30.39,113.0,3.9,2125
23,6,9.36,169.0,3.4,2078
22,2,27.11,256.0,3.8,2024
14,12,30.4,244.0,3.7,2107
27,8,0.0,195.0,2.5,2164
18,10,0.0,77.0,1.9,2120
28,4,11.65,315.0,3.3,2089
12,5,6.92,71.0,2.4,2104
2,7,30.39,115.0,2.0,2024
18,10,0.0,-15.0,3.8,2142
23,12,27.82,-15.0,4.0,2070
12,11,10.0,156.0,1.1,2166
22,5,1.77,-15.0,4.0,2192
11,8,25.83,64.0,1.6,2151
3,6,30.24,-15.0,3.9,2125
18,3,23.82,149.0,3.8,2113
22,11,24.08,158.0,4.0,2026
15,7,0.29,154.0,2.1,2023
5,8,10.75,47.0,2.4,2096
22,4,0.0,209.0,4.0,2204
30,7,16.88,172.0,1.6,2070
11,8,28.52,110.0,3.9,2144
3,12,11.54,174.0,3.5,2192
25,12,25.03,270.0,3.6,2128
6,4,11.23,65.0,1.0,2049
22,11,30.1,105.0,3.8,2076
23,2,30.4,142.0,3.8,2048
27,8,27.66,151.0,3.3,2088
26,1,8.98,133.0,4.0,2052
29,12,24.5,9.0,3.8,2092
16,8,26.27,211.0,1.7,2185
9,4,6.36,53.0,3.2,2059
13,7,30.39,353.0,3.8,2023
16,5,22.78,110.0,1.7,2151
6,5,0.32,70.0,4.0,2053
31,8,18.91,91.0,3.5,2202
16,5,11.48,87.0,1.9,2045
8,4,30.1,-10.0,3.8,2022
17,6,10.89,-15.0,3.8,2067
13,1,30.39,214.0,3.6,2129
26,5,0.0,35.0,2.6,2108
30,5,24.33,169.0,3.8,2045
14,11,30.37,100.0,4.0,2095
30,10,29.3,218.0,3.9,2142
22,2,14.6,320.0,1.0,2021
5,10,0.62,-0.0,4.0,2206
5,8,8.54,-15.0,2.9,2112
12,7,28.49,101.0,1.6,2197
25,1,11.05,129.0,3.5,2113
16,5,23.6,53.0,3.6,2164
13,5,2.6,85.0,1.2,2195
24,6,9.68,125.0,1.9,2168
21,8,16.2,81.0,3.8,2081
7,10,19.21,123.0,4.0,2191
1,5,30.39,260.0,3.9,2059
24,6,23.48,117.0,3.4,2105
20,5,17.78,288.0,2.3,2029
17,8,30.25,23.0,1.0,2070
18,10,0.0,-15.0,3.9,2166
3,1,6.17,94.0,2.2,2056
11,6,5.17,-15.0,3.7,2128
30,3,27.17,122.0,4.0,2071
3,11,30.4,255.0,3.8,2103
10,4,0.0,35.0,3.8,2128
15,7,15.02,-15.0,4.0,2042
25,12,8.65,296.0,3.9,2102
11,11,22.6,141.0,3.8,2095
19,9,18.05,220.0,1.8,2045
11,2,18.8,197.0,3.9,2116
4,6,7.84,-15.0,3.2,2142
15,7,6.53,-14.0,3.8,2028
16,2,0.0,90.0,2.0,2020
6,2,22.82,53.0,3.6,2183
6,8,8.85,153.0,1.9,2103
23,6,27.34,277.0,3.9,2054
9,10,30.18,263.0,1.9,2188
9,12,4.99,28.0,2.5,2150
29,12,6.95,175.0,3.3,2198
1,11,3.92,131.0,3.3,2082
17,6,7.45,155.0,3.9,2091
24,9,22.53,143.0,2.4,2062
13,1,24.73,142.0,3.7,2078
7,1,28.35,272.0,2.4,2167
8,10,30.29,-15.0,3.9,2180
17,6,26.84,305.0,3.6,2071
19,12,18.82,-15.0,4.0,2174
4,8,26.61,218.0,2.9,2046
8,2,29.5,131.0,1.0,2047
16,5,19.41,326.0,2.3,2071
16,1,28.8,201.0,3.9,2120
25,1,15.35,315.0,2.4,2176
29,10,12.55,221.0,3.0,2170
25,11,25.52,74.0,3.8,2042
31,8,21.33,101.0,4.0,2059
25,9,12.23,45.0,3.9,2159
4,12,18.75,215.0,1.1,2128
5,1,27.86,153.0,3.5,2043
27,2,2.43,91.0,3.9,2177
19,11,30.4,149.0,4.0,2112
8,10,0.0,-15.0,3.7,2030
26,10,0.0,45.0,3.9,2068
13,1,23.41,64.0,2.7,2132
28,10,4.85,126.0,4.0,2111
19,1,22.46,11.0,4.0,2026
24,11,0.0,186.0,3.9,2124
1,8,26.31,321.0,3.3,2111
23,11,16.42,-15.0,2.9,2066
1,7,25.67,80.0,3.8,2076
5,12,25.16,226.0,2.8,2094
28,2,25.76,102.0,3.6,2060
8,12,9.44,208.0,3.4,2203
7,3,22.35,223.0,2.8,2131
16,1,0.0,84.0,3.1,2041
21,8,5.92,141.0,3.0,2143
6,5,16.47,271.0,3.8,2204
10,3,0.0,60.0,3.9,2063
13,3,12.57,-0.0,3.2,2149
10,3,19.95,230.0,3.0,2157
29,6,11.96,40.0,3.5,2099
18,6,15.16,82.0,2.6,2133
8,9,0.76,152.0,3.0,2036
24,8,19.01,95.0,3.1,2128
4,11,13.03,-15.0,3.8,2135
22,8,14.91,203.0,1.6,2197
5,7,1.6,90.0,1.0,2020
18,2,28.6,331.0,2.8,2136
3,4,28.41,-15.0,4.0,2193
26,12,14.57,48.0,2.3,2044
24,11,28.89,330.0,3.9,2128
25,8,16.31,-15.0,4.0,2128
5,10,22.05,117.0,2.5,2147
30,5,0.0,81.0,2.7,2175
20,7,28.08,274.0,2.9,2130
16,9,20.79,309.0,3.8,2114
29,10,0.0,83.0,2.1,2187
4,6,3.23,-15.0,0.9,2031
26,10,24.68,61.0,3.8,2059
31,10,0.0,91.0,3.8,2039
14,8,27.54,173.0,2.2,2162
1,2,0.0,94.0,2.1,2175
22,11,11.25,59.0,1.4,2086
14,1,13.71,177.0,3.3,2135
13,7,0.0,-15.0,3.9,2191
3,7,7.61,223.0,1.8,2180
17,4,22.41,338.0,2.0,2109
12,4,29.97,304.0,1.9,2190
15,5,19.19,172.0,2.3,2202
1,10,25.1,-15.0,3.9,2045
28,1,28.32,-15.0,4.0,2192
26,7,30.4,115.0,3.0,2097
21,12,7.72,158.0,2.6,2036
19,9,19.77,335.0,3.2,2205
18,7,18.71,8.0,1.7,2049
29,1,0.0,56.0,3.1,2061
2,10,7.2,360.0,1.0,2021
18,11,7.97,84.0,1.0,2183
26,3,24.85,32.0,0.7,2126
9,12,13.55,172.0,3.6,2188
31,10,29.38,350.0,2.4,2109
9,3,30.4,267.0,3.9,2024
24,9,23.42,215.0,3.7,2058
26,11,15.83,186.0,1.5,2073
27,9,0.0,220.0,3.0,2018
28,9,0.0,201.0,2.8,2175
28,4,26.24,130.0,4.0,2121
10,1,29.21,311.0,3.0,2092
4,8,30.34,45.0,4.0,2107
4,10,23.56,275.0,3.8,2092
3,2,30.17,301.0,1.0,2191
19,7,0.4,90.0,3.0,2020
24,4,30.32,247.0,3.1,2155
15,9,29.21,-4.0,3.7,2062
18,7,0.0,11.0,3.5,2068
24,1,0.0,152.0,2.5,2175
11,2,27.91,205.0,2.5,2062
26,3,26.15,268.0,2.9,2162
7,9,0.0,84.0,3.9,2184
23,3,1.62,24.0,3.9,2071
19,2,0.0,165.0,2.0,2028
11,2,16.07,160.0,1.5,2167
28,1,26.57,126.0,2.9,2041
26,1,0.0,40.0,1.8,2093
1,5,20.93,158.0,2.5,2105
19,4,18.43,70.0,3.6,2149
8,12,23.8,-9.0,4.0,2057
22,11,4.48,105.0,2.6,2195
5,5,30.4,171.0,3.7,2193
20,1,21.22,234.0,3.2,2200
26,9,30.4,226.0,3.9,2025
24,3,22.49,92.0,3.3,2036
8,12,30.38,99.0,3.9,2096
31,1,10.2,36.0,2.1,2177
9,2,5.95,213.0,3.7,2025
12,6,4.17,60.0,3.3,2098
5,10,2.0,180.0,2.0,2021
1,8,25.94,157.0,3.3,2081
22,5,11.54,51.0,4.0,2157
12,8,24.2,-9.0,2.8,2141
29,9,11.57,119.0,1.4,2113
20,1,27.41,171.0,3.7,2158
18,3,6.99,28.0,2.6,2168
19,8,30.18,200.0,3.6,2150
24,5,5.45,85.0,1.7,2029
21,12,6.41,180.0,3.5,2067
13,6,8.51,236.0,2.8,2195
3,10,30.09,-8.0,4.0,2172
29,7,1.05,43.0,2.3,2175
20,3,10.23,-15.0,4.0,2100
20,2,2.94,253.0,2.7,2182
22,3,0.0,73.0,2.7,2163
29,3,0.0,110.0,2.0,2020
27,1,1.39,110.0,2.2,2187
24,12,26.92,293.0,3.1,2133
21,5,4.97,90.0,2.8,2024
24,10,24.5,74.0,2.1,2074
8,8,12.15,320.0,3.3,2053
13,4,27.18,-12.0,2.6,2167
24,7,12.15,61.0,4.0,2186
14,9,30.34,-15.0,4.0,2145
19,3,0.0,122.0,3.9,2048
9,2,0.0,95.0,3.4,2118
15,2,12.34,124.0,3.4,2125
9,6,0.0,-15.0,4.0,2072
21,2,0.0,122.0,3.0,2058
17,4,0.0,-15.0,2.3,2099
30,5,19.58,52.0,2.3,2202
11,3,0.0,67.0,2.8,2187
9,6,6.24,259.0,1.9,2144
5,1,30.39,253.0,3.3,2046
9,3,15.04,49.0,4.0,2138
30,7,0.0,85.0,3.7,2163
19,6,12.33,93.0,3.8,2157
10,3,1.73,29.0,3.6,2074
13,1,30.4,-15.0,3.9,2180
19,3,25.58,28.0,3.9,2031
5,6,7.86,201.0,3.6,2147
25,12,0.0,-15.0,3.6,2107
11,6,26.88,302.0,1.7,2179
9,11,26.34,184.0,1.5,2020
7,8,20.39,-15.0,3.7,2199
29,1,20.91,138.0,3.9,2076
23,4,3.78,218.0,2.1,2137
2,4,18.7,129.0,2.2,2096
5,11,0.0,35.0,2.9,2053
29,3,22.07,122.0,2.9,2126
27,2,3.61,174.0,3.9,2103
