DAY,MONTH,RAINFALL,WIND_DIRECTION,WIND_SPEED,YEAR
5,3,2.94,282.0,1.6,2179
27,10,0.0,253.0,2.1,2061
7,12,0.0,273.0,2.0,2154
23,4,0.0,297.0,1.9,2037
28,10,15.05,66.0,2.3,2136
29,10,0.0,155.0,1.9,2079
14,12,0.0,93.0,2.4,2097
26,2,0.0,126.0,1.3,2046
6,1,8.63,283.0,1.0,2120
9,1,0.0,43.0,1.8,2043
5,3,5.26,159.0,0.7,2101
16,12,8.86,316.0,1.5,2095
3,3,5.92,109.0,1.8,2143
2,8,0.0,119.0,2.7,2117
6,7,0.0,200.0,0.8,2155
24,4,2.58,42.0,2.5,2094
28,9,3.55,235.0,0.7,2179
23,10,0.0,122.0,2.7,2044
24,10,0.0,258.0,1.7,2083
1,8,7.4,255.0,2.0,2180
4,12,7.83,1.0,2.4,2055
17,11,12.23,174.0,1.7,2158
7,6,10.05,188.0,1.9,2196
19,7,4.22,156.0,1.9,2046
22,5,2.09,143.0,2.4,2101
7,5,6.95,187.0,3.1,2085
26,12,3.41,99.0,1.6,2080
15,4,9.79,154.0,1.5,2065
14,7,3.83,233.0,1.7,2186
27,8,11.44,214.0,2.5,2190
12,12,11.49,102.0,1.7,2058
15,9,0.0,339.0,2.9,2062
24,4,18.69,204.0,2.6,2044
11,3,2.66,191.0,2.2,2198
3,9,2.63,141.0,2.6,2123
10,1,0.0,239.0,2.3,2068
25,1,0.0,111.0,1.9,2068
31,1,0.0,235.0,2.1,2104
6,1,9.3,50.0,1.9,2054
25,11,0.0,20.0,3.0,2020
14,6,5.26,204.0,0.9,2117
20,5,3.05,1.0,1.8,2034
22,9,11.15,240.0,1.1,2078
4,1,9.71,271.0,1.6,2116
8,11,6.27,98.0,2.9,2188
21,3,7.44,121.0,1.5,2031
9,5,6.36,165.0,0.9,2079
9,5,0.0,1.0,1.9,2024
14,4,2.33,276.0,1.5,2062
30,9,69.3,280.0,2.0,2018
18,2,0.0,66.0,1.8,2150
17,9,1.77,34.0,2.8,2045
10,9,0.0,261.0,1.9,2203
4,8,10.22,108.0,1.7,2199
1,9,0.0,203.0,1.7,2073
27,10,5.92,168.0,1.2,2190
13,6,0.0,354.0,2.0,2189
12,3,0.0,195.0,2.0,2097
7,9,0.0,220.0,1.8,2170
17,8,1.92,267.0,2.4,2195
1,5,0.0,68.0,2.0,2170
28,6,11.05,211.0,1.8,2186
8,1,1.47,344.0,2.0,2047
1,6,20.55,140.0,1.9,2078
3,12,0.0,191.0,1.8,2029
24,1,2.35,189.0,2.3,2116
7,8,0.0,171.0,1.2,2078
30,5,0.0,59.0,1.9,2193
16,1,0.0,148.0,2.0,2192
5,11,4.55,74.0,2.0,2157
7,4,1.85,148.0,2.3,2048
21,8,0.0,288.0,1.8,2139
28,2,4.52,215.0,1.4,2156
7,12,12.19,88.0,2.7,2173
4,9,14.52,268.0,2.6,2122
19,2,6.97,163.0,1.3,2053
10,10,0.0,110.0,1.5,2054
26,8,1.82,181.0,1.2,2062
20,1,3.74,294.0,2.2,2164
29,7,0.0,181.0,1.7,2172
22,9,3.67,256.0,1.3,2116
20,5,0.0,50.0,1.6,2206
18,4,0.57,53.0,2.6,2094
29,5,0.0,130.0,1.0,2024
22,5,5.16,233.0,1.8,2158
27,7,0.0,63.0,1.7,2206
2,6,8.1,262.0,1.6,2126
29,1,11.94,147.0,2.2,2145
12,7,2.82,171.0,1.4,2165
16,12,2.19,136.0,1.7,2041
19,4,5.05,245.0,1.6,2191
28,7,0.0,101.0,2.1,2021
30,8,8.9,325.0,1.0,2172
25,7,1.64,363.0,2.6,2105
20,10,4.03,289.0,1.5,2076
17,4,3.07,190.0,1.2,2033
4,1,16.17,11.0,2.3,2021
30,4,0.0,206.0,1.7,2201
16,6,0.0,121.0,1.7,2114
21,11,6.22,224.0,2.8,2145
17,9,4.52,270.0,2.3,2194
2,11,0.0,178.0,2.4,2093
5,4,0.0,216.0,2.2,2177
30,11,7.58,236.0,1.3,2125
4,8,3.0,146.0,2.0,2070
5,2,2.9,233.0,2.3,2161
1,1,4.56,251.0,1.3,2128
11,6,19.49,352.0,3.6,2184
26,5,0.74,349.0,2.3,2110
14,2,0.0,182.0,1.8,2174
27,4,0.0,184.0,1.3,2079
12,7,0.0,232.0,1.5,2051
22,5,0.0,234.0,1.8,2192
19,1,0.0,225.0,1.9,2023
16,1,3.68,225.0,1.4,2111
17,6,1.58,207.0,1.4,2113
15,9,0.0,112.0,1.5,2073
29,1,8.8,270.0,1.3,2138
14,3,5.82,106.0,3.1,2123
3,3,7.4,40.0,3.0,2021
15,12,1.93,187.0,1.5,2178
4,2,1.8,216.0,1.7,2205
23,10,6.08,1.0,2.6,2155
21,4,3.42,287.0,2.6,2060
29,12,10.97,161.0,2.0,2062
24,9,0.0,300.0,2.3,2036
30,12,0.0,249.0,2.2,2121
5,5,0.0,325.0,1.7,2069
31,1,0.0,163.0,2.3,2023
16,12,10.58,238.0,1.4,2042
30,7,6.91,359.0,1.8,2197
17,6,10.08,135.0,1.4,2154
22,12,8.71,197.0,1.6,2112
5,2,18.65,139.0,2.4,2186
4,5,0.0,115.0,2.0,2030
17,7,0.0,298.0,1.9,2086
8,10,0.0,46.0,2.7,2127
22,7,6.3,132.0,1.8,2070
23,7,9.73,179.0,1.3,2161
3,11,0.0,137.0,1.3,2106
12,7,8.48,298.0,1.8,2169
9,12,12.14,282.0,1.4,2074
19,11,7.07,1.0,2.2,2034
9,10,0.52,95.0,1.7,2024
31,12,3.54,253.0,1.0,2196
14,6,0.0,270.0,1.1,2205
15,3,0.0,283.0,1.7,2027
2,11,10.53,222.0,1.2,2138
10,10,18.57,151.0,1.3,2062
31,7,8.17,232.0,1.3,2170
19,5,10.01,164.0,1.8,2181
29,5,0.76,113.0,3.1,2082
13,2,0.0,229.0,1.7,2148
1,9,0.0,227.0,2.1,2051
22,6,0.0,273.0,1.2,2064
23,12,0.0,82.0,1.3,2108
8,4,6.53,125.0,2.6,2159
3,4,0.0,199.0,1.9,2162
29,7,0.05,70.0,2.8,2199
1,2,0.4,30.0,3.0,2020
5,8,0.0,12.0,2.2,2076
26,3,8.74,7.0,2.2,2149
14,3,1.0,60.0,2.0,2018
9,8,0.15,1.0,1.8,2072
13,12,0.0,304.0,2.5,2152
15,12,1.8,30.0,3.0,2021
4,8,16.28,142.0,1.0,2116
16,1,0.0,223.0,1.9,2102
27,8,0.0,161.0,1.2,2073
6,9,0.0,7.0,1.0,2027
7,10,0.0,322.0,2.2,2069
20,12,0.0,204.0,2.0,2110
21,5,0.0,289.0,1.5,2198
15,11,8.52,287.0,1.5,2179
16,8,0.43,287.0,1.5,2179
13,1,9.62,1.0,1.9,2152
18,8,0.0,57.0,2.2,2183
29,3,7.71,197.0,1.5,2146
7,7,0.0,284.0,1.5,2110
22,3,2.92,176.0,2.0,2049
10,8,0.0,1.0,1.5,2178
10,2,4.05,144.0,0.9,2152
18,7,2.4,251.0,1.0,2052
20,9,0.0,295.0,0.8,2204
7,2,5.99,186.0,2.4,2154
9,3,1.0,348.0,2.1,2039
1,12,0.0,129.0,1.0,2137
11,9,0.0,1.0,1.2,2188
24,2,1.9,100.0,1.8,2064
6,6,12.52,24.0,3.2,2198
17,5,0.0,237.0,2.2,2033
15,9,16.76,203.0,2.0,2092
1,10,0.0,180.0,1.0,2024
22,5,9.04,77.0,1.0,2048
1,9,0.0,240.0,2.2,2195
29,1,4.32,196.0,2.3,2070
4,12,1.46,227.0,1.1,2174
26,4,0.0,141.0,1.6,2160
24,12,0.62,215.0,2.9,2049
16,1,15.15,228.0,1.9,2190
8,10,0.0,135.0,1.4,2145
24,4,0.0,199.0,1.2,2116
8,12,0.0,286.0,1.8,2095
30,12,0.0,306.0,1.8,2030
26,1,4.95,155.0,1.6,2147
1,8,19.43,355.0,3.1,2175
13,10,12.14,1.0,1.4,2103
18,9,9.5,28.0,1.4,2166
20,3,8.54,280.0,2.1,2113
20,1,9.96,324.0,1.6,2135
18,12,5.94,260.0,1.6,2048
29,3,0.0,33.0,2.4,2074
15,6,1.04,255.0,1.2,2063
5,11,0.0,262.0,1.5,2028
20,8,10.24,59.0,1.0,2069
10,4,11.69,24.0,2.9,2133
12,2,0.0,201.0,1.4,2024
27,11,15.89,252.0,1.2,2127
23,6,10.38,257.0,2.3,2198
28,6,0.0,117.0,1.6,2087
10,1,0.0,208.0,1.5,2146
12,8,0.0,361.0,0.5,2087
13,8,0.0,189.0,1.8,2139
11,7,6.23,216.0,1.7,2182
9,8,10.73,61.0,1.7,2027
19,4,0.0,197.0,1.9,2120
29,5,0.66,259.0,1.3,2125
6,6,13.26,305.0,1.8,2024
6,5,0.0,88.0,0.6,2073
17,6,11.18,229.0,1.0,2134
2,1,6.31,13.0,2.3,2126
20,3,14.19,255.0,1.8,2057
12,7,5.1,230.0,2.0,2018
21,1,0.0,287.0,2.1,2072
23,10,1.07,86.0,1.9,2139
23,11,0.0,89.0,0.9,2183
25,6,6.21,180.0,1.7,2063
7,8,12.64,234.0,1.6,2149
27,2,0.0,95.0,2.5,2178
24,4,0.0,80.0,2.0,2017
19,10,15.21,197.0,2.4,2117
21,10,12.98,98.0,0.8,2167
29,6,0.0,214.0,2.0,2057
30,11,0.0,111.0,1.9,2046
24,12,0.0,284.0,1.8,2033
16,3,0.33,148.0,2.1,2092
9,7,6.05,171.0,2.0,2124
21,1,6.71,48.0,1.7,2145
23,6,0.0,178.0,2.5,2038
12,4,0.0,23.0,2.3,2197
31,3,0.36,130.0,2.7,2172
22,9,0.0,84.0,1.4,2127
5,3,14.29,179.0,1.2,2076
5,1,5.97,206.0,1.9,2032
1,2,4.56,141.0,2.7,2174
5,4,0.0,80.0,2.0,2019
22,10,0.0,287.0,2.0,2192
7,5,6.94,105.0,1.4,2038
25,6,4.17,174.0,1.4,2134
16,1,4.54,49.0,1.0,2043
1,12,11.27,201.0,1.1,2101
4,2,16.54,132.0,2.5,2203
28,7,2.46,195.0,1.5,2024
19,3,1.69,259.0,1.5,2121
29,1,3.9,170.0,1.7,2161
11,2,0.0,252.0,1.5,2188
22,10,4.75,108.0,1.8,2090
20,1,6.43,98.0,1.9,2057
8,10,0.0,222.0,1.6,2103
3,2,20.5,40.0,3.0,2017
10,1,5.2,30.0,2.0,2023
13,12,1.27,282.0,1.7,2021
26,12,4.99,1.0,2.6,2176
16,1,0.0,314.0,1.5,2028
13,8,10.0,292.0,1.8,2188
1,4,0.0,212.0,1.7,2184
26,6,14.39,165.0,1.4,2154
27,8,0.0,292.0,1.1,2063
17,7,0.0,204.0,1.9,2062
28,11,0.0,256.0,2.3,2195
10,10,14.83,288.0,1.2,2096
7,1,0.0,84.0,1.8,2069
15,10,0.0,230.0,2.4,2085
22,8,1.2,240.0,2.0,2019
16,11,15.66,306.0,1.5,2033
27,2,8.36,324.0,1.4,2163
13,6,10.95,235.0,1.7,2091
24,7,0.0,177.0,1.4,2203
9,11,10.16,1.0,1.8,2064
13,8,3.5,270.0,2.1,2176
3,11,0.0,311.0,1.7,2081
19,10,1.92,122.0,2.1,2150
30,3,10.57,295.0,1.8,2080
17,3,9.14,29.0,3.0,2126
20,5,0.0,282.0,1.8,2123
21,7,8.69,226.0,1.0,2027
5,11,5.07,227.0,1.1,2061
29,9,-1.0,230.0,2.0,2019
18,6,6.72,160.0,0.4,2161
12,9,6.23,186.0,1.4,2052
1,1,0.62,111.0,1.7,2170
17,4,10.54,209.0,1.8,2119
27,4,0.0,203.0,2.3,2172
1,2,0.0,56.0,1.9,2194
7,10,0.0,147.0,2.4,2024
20,7,7.1,303.0,1.9,2073
20,9,0.0,108.0,1.7,2154
16,12,7.42,243.0,0.7,2061
17,10,0.0,100.0,1.5,2189
16,6,14.53,201.0,1.4,2089
27,10,0.0,62.0,2.0,2095
7,3,0.0,44.0,1.7,2151
9,7,0.0,197.0,1.3,2031
3,12,0.0,30.0,2.4,2158
31,5,7.16,227.0,1.7,2045
18,7,4.87,133.0,1.4,2151
12,6,0.0,192.0,1.7,2033
23,1,2.37,295.0,1.6,2173
25,3,5.55,270.0,1.8,2104
1,5,8.18,132.0,1.7,2077
15,4,11.76,104.0,0.7,2109
12,1,5.48,340.0,2.6,2074
19,1,0.0,158.0,1.2,2044
28,8,0.0,265.0,2.2,2111
31,8,0.0,243.0,1.7,2050
3,8,3.94,224.0,1.0,2189
5,8,8.47,1.0,2.0,2134
29,3,0.0,237.0,1.1,2103
30,4,2.36,153.0,2.2,2072
6,8,0.0,185.0,1.7,2024
15,5,19.89,166.0,0.7,2061
5,8,6.97,146.0,2.3,2147
23,8,6.1,68.0,2.0,2117
7,10,0.0,203.0,2.1,2106
17,5,0.0,188.0,1.6,2072
3,5,81.6,30.0,2.0,2023
1,4,2.41,356.0,1.7,2087
5,9,0.0,326.0,1.8,2206
20,12,2.21,1.0,2.0,2171
12,2,2.12,72.0,1.6,2041
12,6,0.0,183.0,1.5,2028
11,10,20.79,118.0,2.2,2144
9,3,0.0,137.0,1.6,2138
7,4,0.14,272.0,2.3,2106
8,12,0.71,199.0,1.6,2154
27,5,0.0,183.0,1.9,2053
16,2,1.42,211.0,1.3,2061
16,6,7.19,74.0,2.8,2164
11,5,0.0,367.0,3.6,2082
16,2,0.0,274.0,2.3,2203
27,11,0.0,228.0,1.8,2022
11,1,22.2,40.0,3.0,2017
27,1,0.0,279.0,1.5,2033
3,1,6.62,89.0,1.0,2118
3,3,3.76,242.0,1.7,2184
12,9,0.0,232.0,2.1,2157
22,7,7.88,211.0,1.8,2179
15,2,17.22,187.0,1.3,2022
9,10,9.0,80.0,1.3,2106
18,1,14.2,50.0,1.0,2024
9,2,4.19,278.0,2.3,2068
17,1,0.0,183.0,1.8,2090
28,12,16.04,8.0,1.0,2130
6,9,0.0,277.0,1.8,2131
12,9,14.77,194.0,2.3,2117
23,6,4.35,276.0,1.2,2037
27,5,11.45,101.0,1.5,2161
7,4,0.0,119.0,2.3,2021
20,12,3.45,270.0,0.6,2166
11,1,1.98,212.0,1.9,2137
4,3,0.0,98.0,0.8,2101
30,9,8.33,268.0,1.7,2054
11,4,6.29,239.0,1.1,2206
3,10,0.46,165.0,1.8,2136
27,4,13.61,177.0,0.8,2068
18,10,2.43,61.0,2.4,2086
24,9,1.56,242.0,0.9,2090
13,9,8.15,156.0,1.7,2117
29,3,0.0,2.0,2.6,2090
20,2,2.57,193.0,1.9,2087
18,12,0.0,210.0,2.3,2197
24,8,0.0,141.0,1.7,2109
13,10,20.0,270.0,2.0,2022
31,3,0.35,354.0,1.6,2029
7,6,0.0,248.0,1.4,2177
28,7,1.14,203.0,1.0,2080
24,4,0.0,280.0,1.9,2204
21,10,0.0,223.0,2.4,2134
31,5,0.0,1.0,2.7,2163
26,4,3.68,201.0,2.3,2139
11,6,0.0,63.0,2.5,2147
23,9,13.69,48.0,1.7,2107
24,8,0.1,240.0,2.0,2105
1,6,4.34,328.0,2.2,2025
19,5,2.23,128.0,0.8,2136
21,12,0.0,240.0,1.8,2046
13,9,6.89,272.0,1.7,2089
5,6,0.0,100.0,1.9,2166
28,3,6.28,218.0,1.7,2157
23,11,4.0,216.0,1.3,2039
4,4,0.0,163.0,2.6,2176
27,2,0.0,196.0,2.1,2053
3,10,0.0,190.0,2.3,2171
10,12,0.0,157.0,2.1,2140
20,8,4.96,162.0,1.6,2158
28,2,26.83,271.0,1.1,2181
15,6,0.0,43.0,1.9,2158
22,4,0.0,346.0,2.2,2189
7,12,8.5,134.0,2.3,2145
6,12,5.31,293.0,1.3,2095
25,12,0.0,170.0,1.8,2060
21,11,1.49,140.0,1.7,2133
3,3,0.0,178.0,1.9,2046
6,8,0.0,257.0,1.5,2138
15,9,9.78,362.0,2.1,2114
21,2,1.79,206.0,2.1,2046
4,2,3.65,162.0,2.3,2163
8,11,0.0,192.0,2.2,2176
8,6,0.0,216.0,2.1,2109
9,7,4.94,201.0,1.0,2073
16,7,11.56,189.0,2.2,2094
13,12,6.47,174.0,1.6,2048
6,4,10.05,185.0,1.7,2204
20,10,19.33,78.0,2.4,2063
13,7,6.32,251.0,2.3,2104
18,7,0.0,119.0,1.3,2156
24,11,3.47,52.0,2.2,2047
13,6,14.23,1.0,2.9,2029
21,12,0.0,223.0,1.7,2098
13,4,0.0,180.0,1.9,2078
3,1,0.0,168.0,1.7,2101
14,1,0.41,259.0,1.6,2028
17,11,10.55,10.0,2.9,2125
1,11,0.0,317.0,1.6,2191
31,5,5.52,270.0,2.4,2052
17,8,0.0,230.0,1.5,2173
23,7,0.0,240.0,1.8,2061
17,2,6.07,62.0,1.7,2167
31,7,12.42,273.0,1.5,2121
12,6,7.6,272.0,2.2,2197
15,1,0.0,122.0,1.8,2031
22,12,13.37,303.0,1.7,2081
4,2,0.0,153.0,2.3,2067
1,3,4.21,182.0,0.8,2066
16,3,0.0,253.0,2.0,2047
21,1,4.74,146.0,0.9,2068
3,12,2.43,210.0,2.1,2069
24,2,18.92,1.0,2.3,2091
2,11,0.0,131.0,2.0,2078
25,2,1.72,167.0,2.3,2099
10,11,0.0,181.0,1.2,2073
6,5,0.0,188.0,1.8,2137
30,4,12.94,173.0,1.7,2068
8,2,0.0,169.0,1.8,2075
29,1,1.07,218.0,1.5,2104
20,12,0.0,99.0,3.0,2109
24,6,14.15,157.0,2.1,2036
15,4,1.55,1.0,2.2,2042
31,1,5.82,354.0,1.5,2139
15,3,16.7,115.0,3.0,2087
4,12,2.63,12.0,2.6,2205
29,1,0.0,220.0,1.9,2193
21,7,7.35,277.0,1.1,2052
14,7,0.0,344.0,2.4,2194
1,2,13.39,300.0,1.9,2121
8,6,0.0,272.0,1.0,2041
27,3,2.22,219.0,1.9,2095
18,1,0.0,114.0,2.5,2061
7,2,1.78,255.0,0.7,2042
2,4,13.36,134.0,0.7,2038
10,9,2.01,194.0,1.9,2074
30,4,6.46,271.0,1.0,2126
4,10,0.0,152.0,1.5,2080
1,7,11.28,80.0,2.9,2142
23,12,3.31,168.0,1.6,2083
25,1,30.06,336.0,3.4,2205
21,7,0.0,216.0,1.9,2047
28,11,0.4,20.0,2.0,2019
19,2,1.39,7.0,2.7,2161
5,2,40.8,20.0,2.0,2021
1,7,4.26,230.0,3.1,2026
23,6,12.73,229.0,2.3,2041
7,12,0.0,204.0,1.3,2063
8,11,1.01,223.0,2.0,2137
22,12,14.8,181.0,2.5,2182
3,8,11.88,100.0,2.3,2084
6,1,7.11,190.0,0.7,2125
28,9,4.33,221.0,1.2,2124
10,12,8.5,132.0,1.7,2170
28,8,0.0,256.0,2.4,2127
18,10,0.0,174.0,1.8,2135
27,6,14.01,216.0,1.4,2056
2,1,0.0,309.0,2.1,2072
20,6,0.0,1.0,1.4,2205
24,4,0.0,167.0,1.2,2077
26,1,0.06,84.0,3.0,2171
18,2,19.45,85.0,1.5,2190
16,10,4.21,242.0,1.3,2134
22,7,0.0,232.0,1.5,2043
5,7,11.1,147.0,0.5,2094
22,6,3.19,211.0,2.3,2075
10,5,1.14,248.0,2.4,2186
25,9,9.01,112.0,2.1,2170
16,2,1.68,261.0,1.6,2024
7,12,8.4,261.0,2.2,2068
7,5,0.2,60.0,3.0,2022
15,3,6.86,273.0,1.3,2171
15,5,5.4,148.0,1.8,2049
23,7,9.78,327.0,1.6,2079
25,9,0.0,308.0,1.8,2094
18,4,0.0,266.0,2.1,2171
10,3,6.26,71.0,1.8,2180
28,11,9.08,156.0,0.9,2100
16,9,0.0,146.0,2.0,2182
5,12,9.34,166.0,1.3,2109
20,9,13.07,164.0,1.6,2043
10,1,0.51,239.0,1.1,2092
20,10,11.0,275.0,1.4,2041
14,2,0.0,275.0,1.8,2097
16,6,0.0,308.0,2.0,2170
2,10,1.06,46.0,2.5,2100
5,9,3.76,319.0,1.8,2166
28,6,1.35,1.0,2.8,2135
17,3,0.0,183.0,2.2,2107
1,9,0.0,240.0,1.6,2112
21,3,2.4,52.0,1.8,2051
26,1,14.75,190.0,1.1,2052
5,12,2.98,213.0,2.0,2117
25,5,12.06,1.0,2.4,2148
10,9,16.37,1.0,2.4,2140
25,9,0.82,268.0,1.7,2104
5,7,2.45,77.0,1.3,2031
23,3,0.84,112.0,1.5,2148
1,1,7.0,241.0,1.7,2179
19,5,7.37,282.0,1.6,2158
4,2,9.35,270.0,2.5,2174
16,2,2.39,1.0,1.8,2172
18,9,2.74,227.0,1.3,2032
21,10,18.95,153.0,0.3,2193
16,6,8.42,108.0,1.8,2190
15,6,0.0,21.0,2.3,2145
8,11,2.17,171.0,1.5,2120
9,6,1.18,216.0,1.6,2051
3,1,0.0,266.0,2.5,2155
8,9,7.96,242.0,2.5,2156
28,7,2.93,172.0,1.2,2076
6,5,6.24,244.0,2.0,2196
12,4,9.6,0.0,0.0,2022
12,11,0.0,91.0,2.5,2155
3,6,11.3,256.0,2.1,2107
11,1,0.0,130.0,1.7,2068
23,2,0.0,201.0,2.1,2043
10,3,0.0,307.0,2.2,2104
3,10,0.0,259.0,1.7,2165
25,7,0.0,204.0,2.1,2206
7,10,1.78,229.0,2.0,2108
8,5,7.01,252.0,1.6,2067
15,8,0.0,168.0,1.1,2099
1,8,1.33,319.0,2.5,2156
8,9,1.2,1.0,2.3,2060
26,7,2.78,135.0,1.2,2189
30,12,0.0,284.0,2.0,2162
7,8,4.28,17.0,2.8,2090
15,1,1.68,190.0,2.0,2143
3,2,2.8,40.0,2.0,2019
16,12,0.0,232.0,1.3,2170
6,8,4.44,129.0,2.0,2117
11,10,9.34,256.0,2.3,2060
28,5,5.47,205.0,2.4,2165
13,10,0.0,250.0,1.8,2096
15,11,7.25,172.0,0.8,2173
10,2,7.47,244.0,1.1,2183
14,6,0.0,212.0,2.1,2045
2,10,0.0,1.0,1.6,2025
1,7,6.65,269.0,2.1,2020
21,6,7.07,1.0,1.7,2189
27,5,0.0,73.0,2.0,2021
28,8,1.3,240.0,3.0,2023
14,11,0.0,283.0,1.8,2022
22,3,0.0,64.0,2.8,2048
8,3,0.0,164.0,1.5,2173
4,7,2.3,282.0,1.6,2170
20,9,0.0,202.0,2.1,2189
1,9,0.0,1.0,2.7,2061
24,1,6.38,301.0,1.6,2072
1,5,12.22,186.0,1.7,2022
2,4,0.0,197.0,1.3,2076
30,10,7.39,207.0,1.2,2083
27,4,6.03,276.0,2.3,2134
5,4,0.0,221.0,2.3,2106
18,4,0.0,194.0,1.7,2182
31,12,0.01,186.0,2.6,2132
3,12,1.88,30.0,1.3,2132
7,4,2.91,66.0,2.1,2025
6,3,0.0,40.0,2.0,2021
24,2,9.0,40.0,2.0,2017
8,3,10.29,308.0,1.5,2183
25,11,4.69,246.0,1.4,2201
17,11,13.92,269.0,1.9,2086
10,6,7.9,295.0,2.0,2179
10,11,0.0,332.0,2.1,2104
19,3,0.0,357.0,2.3,2107
17,10,3.46,167.0,1.3,2190
10,5,0.0,53.0,2.0,2097
3,1,0.0,125.0,2.5,2109
15,3,0.0,276.0,2.0,2182
12,2,9.56,346.0,1.3,2165
1,6,5.86,127.0,1.5,2034
20,1,0.0,116.0,1.6,2147
13,9,0.0,179.0,1.6,2102
2,4,1.05,157.0,1.8,2068
4,12,23.52,218.0,2.0,2191
20,7,0.0,228.0,1.8,2093
28,10,7.48,232.0,1.5,2081
25,9,8.87,237.0,1.6,2159
11,12,0.0,267.0,2.7,2093
31,8,12.17,143.0,1.3,2197
18,10,0.0,30.0,2.0,2019
27,8,9.95,238.0,1.2,2150
20,12,1.05,236.0,1.6,2024
21,6,0.0,268.0,1.0,2165
18,3,0.0,167.0,1.7,2104
27,1,5.14,208.0,0.7,2186
8,8,0.0,140.0,2.4,2175
13,9,5.4,260.0,2.0,2019
31,10,17.4,294.0,1.3,2053
26,4,3.38,322.0,1.7,2057
4,10,11.83,299.0,0.7,2051
3,11,27.4,320.0,2.2,2021
24,10,4.05,176.0,1.2,2186
6,5,32.1,50.0,3.0,2021
9,3,7.35,31.0,2.3,2147
6,4,0.0,196.0,2.5,2024
14,7,12.33,202.0,1.7,2096
22,10,21.24,159.0,1.3,2126
1,11,0.0,272.0,2.1,2078
5,3,1.77,222.0,1.6,2021
31,1,8.79,16.0,2.2,2070
11,3,0.0,249.0,1.7,2140
23,4,9.1,270.0,1.5,2072
2,12,4.01,181.0,2.0,2167
20,9,0.0,274.0,1.5,2195
9,10,0.15,141.0,1.4,2102
26,3,0.0,134.0,1.0,2063
14,4,0.0,158.0,2.3,2021
20,5,0.0,329.0,2.5,2163
13,12,2.63,231.0,1.4,2060
9,11,1.83,248.0,1.2,2173
24,7,8.27,337.0,2.3,2027
24,9,7.1,278.0,1.4,2085
6,7,15.42,317.0,1.9,2087
24,12,8.3,89.0,2.3,2068
21,6,7.61,182.0,1.3,2050
12,11,0.0,121.0,1.4,2142
28,2,14.4,57.0,2.5,2040
26,8,3.72,155.0,1.2,2159
13,10,0.0,195.0,1.6,2177
22,6,11.87,188.0,1.9,2066
16,9,15.59,288.0,2.1,2116
21,10,0.0,261.0,1.7,2048
6,10,11.56,223.0,2.0,2021
24,8,0.0,1.0,2.1,2078
16,7,9.7,213.0,1.7,2155
27,10,0.0,343.0,1.1,2130
2,3,4.71,190.0,2.1,2187
1,2,1.8,40.0,2.0,2019
21,10,6.6,336.0,1.8,2142
16,3,4.86,228.0,2.4,2124
16,9,9.11,1.0,2.0,2201
23,6,0.0,118.0,2.1,2029
3,1,9.87,228.0,2.1,2117
14,2,56.2,40.0,2.0,2018
30,3,11.29,199.0,2.8,2136
9,4,0.0,250.0,1.5,2155
6,8,1.53,82.0,2.5,2091
24,2,0.49,186.0,1.9,2127
10,3,1.72,251.0,2.1,2084
30,4,5.86,163.0,0.6,2062
26,9,12.4,202.0,1.7,2109
13,3,8.96,312.0,0.9,2176
12,9,0.0,260.0,2.0,2019
12,8,3.79,274.0,1.5,2125
22,9,15.32,281.0,1.0,2161
5,8,9.44,218.0,1.3,2182
2,12,3.76,285.0,1.8,2069
28,10,3.49,283.0,2.2,2203
20,1,10.11,290.0,0.8,2180
31,12,113.5,50.0,1.0,2018
4,12,8.16,162.0,1.4,2022
3,11,0.0,3.0,0.5,2202
9,11,0.0,132.0,2.1,2194
7,4,2.1,248.0,1.7,2154
29,10,0.5,50.0,1.0,2019
21,2,0.0,237.0,1.9,2115
31,10,0.0,103.0,2.1,2158
1,7,0.0,220.0,1.4,2058
26,6,9.81,166.0,2.4,2051
19,4,4.01,23.0,2.6,2055
4,12,0.0,250.0,1.9,2187
10,3,7.53,261.0,1.0,2027
24,1,0.0,176.0,1.4,2126
6,10,7.27,179.0,2.0,2092
5,8,1.88,32.0,2.7,2088
10,2,17.45,211.0,3.0,2047
29,5,7.33,67.0,1.7,2161
12,8,0.87,188.0,1.1,2023
9,3,1.57,196.0,2.3,2074
5,1,6.35,21.0,1.3,2199
22,5,3.4,192.0,1.5,2180
13,9,10.27,59.0,1.6,2063
17,6,1.5,110.0,2.9,2040
8,6,0.0,136.0,1.9,2056
15,2,3.5,353.0,1.9,2203
3,3,9.0,40.0,3.0,2023
7,2,10.37,293.0,2.3,2105
5,6,2.76,285.0,1.9,2051
4,8,5.92,252.0,1.4,2073
25,3,0.0,175.0,1.5,2049
17,6,0.0,124.0,3.2,2148
13,7,0.0,1.0,2.2,2088
20,9,6.83,286.0,2.1,2025
27,8,0.0,184.0,2.3,2059
9,9,0.0,1.0,3.0,2041
25,3,0.62,159.0,1.4,2115
15,2,2.85,214.0,1.8,2038
12,7,9.57,158.0,2.0,2124
18,6,0.0,188.0,1.9,2049
9,6,0.0,233.0,2.0,2183
16,2,9.42,254.0,1.0,2042
21,8,17.67,201.0,1.8,2152
11,4,0.67,98.0,1.0,2069
17,8,9.9,142.0,2.4,2058
20,6,13.06,84.0,2.4,2091
23,7,0.0,274.0,2.7,2038
