DAY,MONTH,RAINFALL,WIND_DIRECTION,WIND_SPEED,YEAR
7,10,0.93,144.0,2.4,2190
2,10,15.6,146.0,1.9,2205
7,9,11.69,158.0,1.9,2033
12,1,15.62,147.0,2.7,2036
19,11,4.21,140.0,2.5,2064
10,5,8.98,179.0,2.1,2077
2,6,12.66,243.0,2.2,2191
10,3,7.34,172.0,2.4,2175
29,8,18.71,181.0,1.6,2191
8,8,14.46,178.0,2.1,2029
1,4,17.19,175.0,1.8,2187
23,9,0.69,138.0,2.6,2053
7,9,5.84,229.0,2.2,2088
12,2,14.08,85.0,2.4,2117
25,1,6.2,90.0,2.0,2020
14,8,5.39,90.0,2.1,2027
21,10,15.64,198.0,1.9,2157
18,11,4.7,20.0,6.0,2023
3,6,0.0,10.0,2.6,2151
9,9,15.04,104.0,2.1,2097
9,12,6.61,148.0,2.4,2181
13,1,11.42,181.0,1.7,2066
20,9,19.56,200.0,1.7,2075
16,4,0.0,203.0,2.7,2098
9,7,3.87,248.0,1.8,2037
9,12,3.46,190.0,2.1,2056
7,10,11.41,217.0,1.8,2020
15,5,14.48,10.0,2.3,2030
14,1,4.6,360.0,5.0,2020
3,3,0.0,116.0,2.5,2038
6,1,0.0,146.0,2.6,2202
2,5,0.0,166.0,2.4,2084
5,7,13.86,124.0,2.1,2115
23,3,7.09,204.0,3.3,2199
21,10,77.3,360.0,4.0,2024
8,4,12.78,161.0,2.0,2128
1,8,8.89,246.0,2.2,2034
16,2,0.91,167.0,2.4,2147
23,7,10.8,181.0,1.9,2117
5,10,10.38,234.0,1.9,2189
28,8,13.02,208.0,2.1,2191
21,4,4.72,105.0,2.2,2040
15,10,16.02,108.0,2.6,2183
19,10,0.0,180.0,2.7,2053
26,2,3.78,111.0,2.3,2171
12,5,1.33,99.0,2.1,2104
24,10,0.0,10.0,2.2,2118
25,6,19.66,189.0,1.1,2056
1,3,0.0,252.0,2.5,2041
8,3,10.33,84.0,2.2,2194
6,9,6.62,102.0,2.3,2095
1,11,0.0,174.0,2.4,2159
15,3,0.0,40.0,3.0,2020
1,10,4.95,65.0,2.3,2032
27,3,6.28,229.0,2.3,2152
26,2,12.7,116.0,1.7,2142
18,6,0.0,139.0,2.6,2129
3,10,11.43,83.0,1.7,2192
12,9,4.24,197.0,2.4,2159
5,2,23.13,235.0,1.1,2145
2,9,20.94,117.0,1.7,2192
27,2,0.0,55.0,2.6,2130
4,10,11.95,290.0,1.9,2184
16,2,8.63,53.0,2.2,2085
27,2,0.0,60.0,2.8,2045
24,4,9.31,92.0,2.2,2072
24,12,2.3,125.0,2.5,2169
18,9,0.0,180.0,1.0,2017
21,6,16.72,49.0,1.9,2061
29,3,17.46,90.0,1.2,2187
2,7,10.54,158.0,1.9,2093
29,3,0.78,10.0,3.1,2118
25,4,11.02,195.0,2.1,2204
31,10,0.71,10.0,2.5,2128
23,9,2.46,107.0,2.3,2144
10,4,3.96,175.0,2.5,2145
25,9,3.83,169.0,2.2,2072
22,10,8.19,151.0,2.3,2049
8,7,6.47,132.0,2.4,2091
8,6,10.34,192.0,2.1,2114
4,8,0.0,116.0,2.7,2077
15,4,1.94,110.0,3.1,2069
3,7,1.98,133.0,2.3,2021
29,12,18.13,147.0,2.2,2181
16,11,12.27,263.0,2.1,2078
3,7,5.37,48.0,1.7,2128
17,7,15.58,97.0,1.8,2100
13,7,5.44,100.0,2.5,2096
7,2,13.76,227.0,1.9,2057
13,3,3.58,231.0,2.6,2174
4,4,1.06,171.0,2.2,2169
19,1,21.56,73.0,1.8,2093
11,4,5.56,190.0,2.0,2063
11,3,3.77,152.0,2.9,2108
22,12,7.57,245.0,2.0,2075
20,4,22.81,191.0,1.9,2052
20,7,0.48,108.0,2.4,2060
22,8,11.48,169.0,2.0,2197
30,7,11.0,145.0,2.3,2115
19,1,10.89,205.0,1.9,2141
19,2,16.86,192.0,1.7,2134
11,7,0.0,281.0,2.0,2075
4,7,2.16,136.0,2.2,2132
26,11,20.82,92.0,2.1,2142
28,10,3.43,10.0,1.5,2037
8,2,7.55,140.0,2.4,2130
20,3,18.12,159.0,1.8,2199
25,7,19.22,151.0,1.8,2103
9,7,3.22,182.0,2.6,2061
19,7,11.77,128.0,1.6,2023
25,9,12.02,167.0,2.2,2178
25,11,11.97,21.0,1.7,2169
29,1,0.0,180.0,2.4,2032
9,5,5.4,40.0,2.0,2018
23,3,9.35,233.0,2.2,2118
21,9,13.47,210.0,1.8,2147
2,11,9.6,60.0,2.3,2187
7,6,3.79,141.0,2.4,2020
4,8,24.29,58.0,1.5,2185
28,1,6.93,235.0,2.0,2047
10,5,0.0,30.0,2.0,2020
22,2,13.7,197.0,2.5,2126
12,6,12.21,166.0,2.0,2108
13,10,7.55,57.0,2.0,2112
17,4,5.84,218.0,2.0,2191
25,8,15.63,122.0,1.7,2035
6,4,10.62,141.0,2.3,2155
4,3,15.57,42.0,2.2,2169
20,8,13.29,233.0,2.0,2141
3,10,0.09,165.0,2.8,2108
6,7,10.31,164.0,2.4,2034
30,9,14.98,143.0,1.7,2064
24,12,8.08,175.0,2.4,2063
15,5,15.78,125.0,1.8,2124
16,1,12.75,256.0,1.6,2091
27,5,10.42,297.0,2.4,2098
18,4,0.91,132.0,2.6,2126
21,3,3.62,147.0,2.4,2175
21,11,19.44,337.0,1.9,2067
19,11,0.0,218.0,2.9,2149
30,9,0.0,113.0,2.4,2172
18,12,4.86,96.0,2.8,2064
3,6,0.0,10.0,1.9,2088
24,5,0.0,155.0,2.5,2051
1,10,0.0,141.0,2.3,2174
19,2,6.29,277.0,2.6,2030
20,6,2.83,148.0,2.6,2050
25,12,6.25,156.0,2.2,2124
13,1,16.43,77.0,2.0,2128
13,1,0.13,10.0,3.0,2035
13,2,5.31,132.0,2.4,2127
26,7,1.64,114.0,2.5,2030
30,6,5.55,217.0,2.4,2092
3,10,11.87,16.0,1.8,2042
1,4,15.89,224.0,2.0,2052
28,2,7.28,164.0,2.2,2106
7,4,11.05,78.0,1.6,2187
30,11,11.74,147.0,1.9,2158
11,7,9.25,133.0,2.4,2049
2,5,18.15,236.0,1.9,2150
7,9,9.49,151.0,2.0,2048
27,11,6.09,23.0,2.3,2107
19,9,9.25,111.0,2.1,2042
23,6,10.68,146.0,1.9,2040
3,9,2.87,138.0,2.1,2060
31,12,0.0,165.0,2.4,2114
22,11,4.29,143.0,2.6,2030
27,4,0.0,10.0,2.5,2147
22,8,11.82,284.0,2.2,2078
16,9,0.0,90.0,2.3,2065
26,10,7.4,174.0,2.1,2083
19,4,5.21,127.0,2.4,2022
13,5,12.13,145.0,2.2,2078
5,7,8.96,211.0,2.5,2097
15,10,2.5,122.0,2.7,2105
3,5,0.0,10.0,1.1,2035
14,12,0.2,188.0,2.7,2163
24,2,13.0,40.0,2.0,2023
14,11,10.53,203.0,2.3,2125
8,10,19.93,123.0,2.0,2164
1,11,16.15,245.0,2.2,2181
28,10,0.0,191.0,2.5,2159
11,10,9.71,58.0,1.5,2064
4,4,5.69,138.0,2.1,2134
13,4,0.0,119.0,2.6,2064
18,7,0.0,58.0,2.3,2045
25,6,6.54,250.0,1.9,2083
27,8,9.47,213.0,2.4,2182
17,11,14.57,227.0,2.2,2112
24,8,0.0,165.0,2.9,2101
14,12,3.04,184.0,2.2,2029
3,2,4.59,196.0,2.4,2094
16,9,16.4,206.0,2.1,2198
5,8,0.1,11.0,3.0,2054
12,7,11.67,268.0,1.9,2041
28,8,11.86,185.0,2.0,2051
3,4,19.82,155.0,2.0,2193
1,7,24.25,330.0,2.0,2204
3,8,6.14,225.0,2.2,2029
10,2,15.87,138.0,2.0,2043
6,4,9.96,102.0,2.0,2197
30,6,8.14,144.0,2.1,2090
24,6,0.0,233.0,2.4,2074
4,8,9.81,142.0,2.1,2058
29,1,1.0,50.0,5.0,2024
24,8,3.56,119.0,2.1,2077
30,1,2.47,164.0,2.5,2101
29,4,8.74,203.0,2.0,2050
21,9,12.62,238.0,2.3,2089
3,7,0.0,90.0,2.0,2019
12,2,5.94,29.0,2.0,2064
17,9,9.96,140.0,2.0,2174
23,3,8.94,190.0,2.5,2201
25,7,6.98,116.0,2.2,2093
26,1,4.88,78.0,1.9,2072
13,1,3.34,149.0,2.2,2048
20,1,0.0,260.0,2.1,2092
13,7,18.44,301.0,1.6,2024
24,6,0.0,105.0,2.1,2206
4,10,0.0,180.0,1.0,2017
6,8,13.9,128.0,2.0,2051
30,11,0.0,139.0,3.1,2111
4,10,17.92,221.0,2.0,2050
25,8,11.53,264.0,2.1,2098
22,5,0.0,108.0,2.4,2131
20,9,8.02,281.0,2.3,2184
22,9,7.08,199.0,2.2,2179
28,12,14.87,184.0,1.9,2154
25,6,0.0,89.0,2.1,2148
1,2,2.56,59.0,2.3,2200
11,4,6.38,180.0,2.5,2038
19,4,21.83,263.0,2.0,2094
8,5,12.94,108.0,1.9,2190
14,2,7.65,291.0,2.4,2030
28,4,6.77,285.0,2.1,2034
31,3,11.26,265.0,2.0,2156
5,1,1.53,179.0,2.5,2077
3,9,13.74,186.0,2.8,2101
24,12,1.67,118.0,2.3,2029
14,7,0.0,255.0,2.5,2092
10,12,5.05,196.0,2.5,2068
23,6,10.69,154.0,2.1,2032
28,4,12.93,98.0,2.4,2146
2,4,5.32,34.0,2.2,2109
5,3,3.02,327.0,2.3,2125
6,9,0.0,80.0,3.4,2024
1,6,8.03,187.0,2.3,2190
3,4,17.31,70.0,1.9,2136
28,7,20.29,105.0,1.6,2168
23,12,17.71,199.0,1.8,2100
2,6,9.78,87.0,2.0,2070
24,7,5.57,191.0,2.5,2114
2,1,0.0,89.0,3.5,2032
3,11,12.44,200.0,1.8,2102
31,1,0.0,134.0,2.2,2056
18,11,12.02,109.0,2.0,2082
16,12,15.02,101.0,1.9,2043
2,2,6.31,36.0,2.3,2118
23,6,8.94,128.0,1.9,2064
25,3,0.0,40.0,2.0,2017
28,11,13.8,40.0,4.0,2017
23,5,0.9,90.0,1.0,2024
15,2,14.2,129.0,2.2,2108
29,6,0.03,116.0,2.2,2090
5,12,7.94,291.0,2.2,2182
23,9,21.42,120.0,1.6,2116
3,11,0.0,34.0,2.2,2076
3,6,18.64,24.0,1.6,2099
20,4,19.01,289.0,1.1,2034
11,7,24.77,174.0,1.6,2149
19,3,12.36,148.0,2.0,2195
7,2,15.96,35.0,2.1,2032
11,3,6.83,218.0,2.2,2022
30,8,11.19,139.0,2.3,2061
19,2,17.95,169.0,1.7,2187
2,6,17.44,160.0,2.3,2167
20,8,20.31,121.0,1.4,2081
13,8,11.02,62.0,2.1,2196
4,9,7.63,87.0,2.1,2034
24,3,4.81,113.0,2.4,2101
17,5,12.2,137.0,2.3,2169
3,10,9.16,135.0,2.7,2047
2,11,10.37,153.0,2.0,2202
25,9,10.0,215.0,2.4,2155
5,11,12.6,183.0,2.0,2056
18,11,14.59,291.0,1.9,2029
25,6,0.78,144.0,2.4,2190
24,5,8.06,173.0,2.0,2132
26,9,2.9,10.0,2.5,2192
2,1,20.96,230.0,1.7,2138
31,3,0.3,90.0,2.0,2020
14,8,7.49,37.0,2.5,2196
17,6,5.05,196.0,2.6,2180
26,10,105.6,40.0,4.0,2022
22,12,9.59,207.0,2.0,2099
6,9,20.54,61.0,1.9,2186
7,12,18.1,10.0,2.9,2060
10,1,0.0,160.0,2.1,2065
10,11,13.59,149.0,2.3,2093
3,10,3.82,26.0,2.0,2046
31,10,13.46,139.0,1.9,2136
3,6,4.73,25.0,2.0,2084
15,7,0.0,102.0,2.6,2120
8,7,7.12,89.0,2.1,2130
21,11,0.0,54.0,1.8,2124
5,12,9.96,82.0,2.2,2039
30,10,5.85,204.0,2.8,2123
17,11,6.38,209.0,1.8,2069
16,1,1.3,168.0,2.6,2037
14,6,17.11,217.0,2.1,2078
21,7,19.43,264.0,1.9,2191
21,8,4.47,215.0,1.9,2183
5,9,19.43,327.0,1.7,2142
4,11,0.97,164.0,2.5,2063
16,10,16.26,146.0,2.1,2079
1,7,0.72,107.0,2.5,2185
3,11,5.33,300.0,2.4,2057
9,8,4.56,27.0,2.2,2032
24,11,14.59,116.0,1.8,2045
1,2,12.58,241.0,1.9,2127
24,3,12.0,216.0,2.7,2131
6,2,12.86,200.0,2.2,2196
13,7,0.0,337.0,1.7,2092
27,4,6.5,289.0,2.2,2090
21,8,9.97,140.0,1.8,2123
21,4,4.23,170.0,2.4,2031
17,1,5.23,161.0,2.4,2176
4,5,5.5,184.0,1.9,2193
14,3,89.8,360.0,5.0,2021
8,8,2.77,177.0,2.5,2137
12,9,0.76,147.0,2.2,2164
26,6,6.2,213.0,2.6,2136
2,3,23.3,195.0,1.8,2137
1,10,9.93,207.0,2.4,2084
29,6,18.39,223.0,1.9,2145
7,4,55.5,40.0,4.0,2018
4,9,9.86,173.0,2.2,2030
19,3,10.74,189.0,1.9,2166
25,4,17.6,134.0,1.9,2126
28,8,20.47,133.0,1.5,2035
5,6,5.37,116.0,2.2,2082
30,4,9.54,209.0,2.0,2079
28,1,0.0,208.0,2.5,2048
23,11,22.01,85.0,1.7,2092
15,12,14.26,65.0,1.8,2045
3,3,13.77,74.0,2.1,2027
26,12,2.08,125.0,2.3,2102
26,7,8.35,41.0,2.0,2055
11,9,0.0,86.0,2.3,2167
30,10,10.02,168.0,2.2,2030
21,7,19.15,201.0,1.6,2071
28,6,14.63,125.0,2.2,2161
30,4,5.17,223.0,2.1,2050
25,8,5.61,77.0,2.2,2153
5,6,9.45,98.0,2.0,2090
27,1,0.0,133.0,2.1,2164
5,2,10.7,129.0,1.9,2130
7,6,16.2,90.0,2.0,2017
4,7,2.8,220.0,1.0,2021
19,2,10.4,164.0,2.3,2048
10,7,10.19,93.0,2.3,2096
14,3,0.0,148.0,2.4,2139
17,3,0.0,71.0,2.8,2122
29,6,0.3,112.0,2.3,2063
9,9,0.0,226.0,2.6,2032
1,7,4.86,125.0,1.9,2117
1,1,19.07,196.0,1.8,2194
8,10,21.34,84.0,1.8,2162
10,10,9.15,143.0,2.2,2086
3,12,18.61,108.0,2.1,2030
23,12,0.18,206.0,2.4,2143
30,3,12.65,192.0,2.1,2151
19,10,0.0,10.0,1.9,2178
25,10,5.59,104.0,2.3,2131
18,9,0.0,138.0,2.7,2179
20,6,13.05,89.0,1.8,2025
2,2,18.5,123.0,1.7,2144
14,1,1.71,180.0,2.4,2040
19,6,11.29,193.0,1.9,2102
13,7,17.02,172.0,1.4,2180
18,3,19.31,253.0,1.9,2192
24,10,6.07,65.0,2.5,2182
28,7,0.0,10.0,1.5,2069
3,7,5.69,284.0,2.5,2035
8,11,15.92,236.0,2.1,2129
10,9,18.66,317.0,2.3,2115
17,12,12.24,141.0,2.0,2187
7,1,0.0,132.0,2.5,2202
27,8,2.41,218.0,2.1,2084
17,12,9.47,119.0,2.2,2175
30,12,3.37,160.0,2.4,2177
17,11,1.18,116.0,2.4,2143
1,4,11.61,179.0,2.1,2195
9,11,0.0,113.0,2.7,2158
16,8,2.88,224.0,2.4,2080
22,4,9.71,198.0,2.0,2160
17,5,10.32,53.0,1.7,2138
17,11,2.82,127.0,2.7,2043
22,3,16.14,196.0,1.9,2067
23,4,7.26,217.0,2.7,2058
4,12,16.3,188.0,1.8,2097
14,6,8.42,163.0,1.8,2119
4,10,1.47,15.0,2.3,2146
7,12,0.0,151.0,2.5,2082
18,11,0.0,10.0,1.1,2122
24,10,20.49,171.0,1.5,2035
7,2,19.73,340.0,2.0,2184
20,10,20.37,87.0,2.2,2193
24,8,13.02,166.0,2.2,2205
27,12,30.34,187.0,1.6,2038
30,10,3.22,97.0,2.4,2159
17,7,0.11,91.0,2.0,2132
27,1,0.2,30.0,6.0,2021
31,3,0.93,118.0,2.1,2089
6,1,7.44,106.0,2.1,2201
2,6,5.68,123.0,2.3,2075
18,10,1.48,85.0,2.1,2109
1,6,15.71,189.0,2.0,2200
7,11,14.35,290.0,2.3,2085
29,7,0.0,133.0,2.2,2122
22,2,18.28,10.0,3.0,2172
21,8,0.0,10.0,1.1,2166
14,12,0.0,164.0,2.6,2046
28,4,12.4,269.0,2.1,2087
25,1,14.29,147.0,1.7,2040
19,2,0.0,109.0,2.2,2135
11,10,5.98,178.0,2.4,2101
13,1,8.12,199.0,2.1,2074
6,4,5.05,151.0,2.3,2027
1,11,14.36,157.0,2.4,2167
30,4,0.84,228.0,2.4,2184
25,5,0.0,91.0,2.3,2081
19,5,14.27,25.0,1.9,2134
12,4,0.0,275.0,2.6,2205
9,12,10.0,215.0,2.3,2159
3,1,5.81,149.0,2.2,2196
26,1,12.27,136.0,1.9,2063
1,7,11.41,255.0,2.4,2108
10,5,16.15,102.0,1.8,2138
26,5,2.65,10.0,2.4,2033
28,2,2.41,169.0,2.3,2104
22,6,1.8,140.0,1.0,2022
27,1,0.0,10.0,2.3,2130
5,4,3.39,82.0,2.0,2118
18,5,17.85,110.0,2.2,2129
21,10,2.5,265.0,2.2,2085
21,7,6.57,51.0,2.0,2097
14,6,10.87,27.0,2.3,2058
16,12,6.26,137.0,2.6,2180
28,4,0.41,181.0,2.7,2144
19,3,4.59,10.0,1.1,2051
24,12,19.84,10.0,1.7,2026
8,6,7.15,136.0,2.0,2198
8,7,13.55,175.0,2.3,2183
21,4,7.28,142.0,2.3,2041
19,6,26.36,108.0,1.5,2113
22,12,5.77,114.0,2.4,2025
23,10,11.61,70.0,1.9,2151
16,10,5.97,251.0,2.4,2191
21,12,13.74,190.0,2.2,2174
16,12,9.73,202.0,2.2,2050
24,10,7.88,245.0,1.9,2159
16,11,3.8,90.0,3.0,2021
18,4,10.52,64.0,1.9,2169
15,1,3.0,156.0,2.2,2048
15,11,7.12,41.0,2.2,2166
13,3,8.44,225.0,2.2,2153
15,8,1.18,10.0,1.1,2139
29,11,7.24,144.0,2.7,2144
10,12,0.7,121.0,2.4,2200
11,11,3.47,84.0,2.5,2151
8,7,4.43,221.0,2.2,2113
25,6,15.81,226.0,1.7,2054
23,9,6.81,116.0,2.3,2123
2,9,0.0,10.0,2.4,2164
23,7,19.93,291.0,2.1,2160
5,10,9.59,205.0,2.0,2123
19,7,8.11,171.0,2.4,2161
27,10,9.01,211.0,2.3,2057
17,6,11.06,194.0,1.9,2142
12,4,12.0,199.0,2.1,2192
15,9,5.37,139.0,2.3,2040
12,1,10.5,72.0,2.0,2094
20,11,10.58,314.0,2.1,2021
1,7,4.65,134.0,2.2,2061
29,5,16.28,101.0,2.0,2145
16,1,12.76,144.0,2.3,2120
20,8,13.08,151.0,2.1,2179
8,4,11.96,212.0,2.1,2136
10,7,11.78,58.0,1.8,2101
9,12,9.08,39.0,2.2,2105
11,5,4.24,154.0,2.7,2024
29,4,20.83,56.0,1.6,2063
19,7,8.85,229.0,2.4,2191
26,7,13.1,231.0,1.9,2154
9,4,20.1,58.0,2.0,2050
22,12,7.35,102.0,2.3,2095
24,1,19.48,226.0,1.1,2022
7,1,4.54,10.0,2.2,2094
2,12,16.74,10.0,1.8,2026
16,8,21.18,232.0,1.8,2021
8,3,13.98,217.0,1.7,2033
30,6,10.22,100.0,2.1,2202
19,2,5.57,149.0,2.4,2176
18,12,7.48,124.0,2.4,2105
16,7,0.59,193.0,2.1,2092
26,4,21.33,111.0,2.3,2142
29,3,8.38,81.0,2.2,2050
10,6,14.45,191.0,2.0,2143
6,12,14.29,122.0,2.0,2193
5,1,12.35,229.0,2.0,2196
25,8,6.24,180.0,2.3,2156
20,10,8.72,109.0,2.2,2046
17,1,1.45,97.0,2.5,2133
6,5,6.99,87.0,1.6,2036
3,4,2.71,115.0,2.4,2172
7,12,11.43,10.0,2.5,2020
10,10,0.0,97.0,2.6,2191
4,3,0.0,151.0,2.3,2102
5,2,20.17,149.0,1.9,2155
5,7,8.66,164.0,2.2,2139
13,4,10.82,304.0,2.3,2162
15,2,0.0,10.0,1.3,2039
5,12,1.98,10.0,2.0,2026
4,4,10.17,157.0,2.2,2061
19,6,6.35,230.0,1.9,2185
1,12,11.71,245.0,2.2,2130
5,12,0.0,80.0,2.6,2196
1,10,0.0,108.0,2.4,2096
13,1,13.6,20.0,8.0,2018
26,8,15.62,103.0,1.7,2201
16,2,2.32,101.0,2.1,2062
24,9,18.1,327.0,2.5,2142
11,9,14.79,57.0,2.3,2042
8,1,0.0,10.0,1.6,2151
17,12,5.88,48.0,2.3,2114
14,10,9.69,88.0,2.5,2107
5,8,9.9,304.0,2.1,2160
26,2,1.59,128.0,1.9,2175
5,5,9.27,105.0,2.5,2121
12,4,8.87,117.0,1.7,2199
2,3,0.0,151.0,2.7,2158
3,6,2.3,215.0,2.3,2089
14,3,20.24,89.0,2.0,2178
22,4,0.0,10.0,3.3,2176
4,6,3.78,165.0,2.6,2074
15,4,11.07,183.0,2.1,2112
1,4,9.4,106.0,1.8,2166
28,6,18.59,261.0,1.8,2082
16,7,6.33,21.0,1.9,2101
1,12,10.79,129.0,2.7,2033
2,7,8.83,193.0,2.7,2105
6,9,14.04,197.0,2.6,2184
14,2,14.94,198.0,2.2,2186
14,5,5.39,192.0,1.9,2128
6,6,9.27,151.0,2.7,2159
18,10,0.0,186.0,2.7,2094
12,2,21.49,257.0,1.6,2076
24,7,40.5,270.0,3.0,2023
22,5,0.0,176.0,2.4,2080
3,12,0.0,193.0,2.3,2177
30,6,6.48,10.0,2.7,2186
6,12,10.1,99.0,1.7,2186
6,8,13.85,118.0,2.1,2155
5,9,11.08,238.0,2.2,2090
9,9,15.95,147.0,1.3,2064
22,12,7.12,125.0,2.3,2117
1,1,21.61,10.0,2.4,2152
27,7,0.0,169.0,2.0,2188
13,4,11.74,104.0,2.1,2112
4,11,6.58,97.0,1.9,2144
4,12,20.36,243.0,1.5,2092
20,6,17.14,315.0,3.0,2188
24,5,1.63,119.0,2.3,2054
13,8,9.44,131.0,2.2,2172
6,2,13.03,24.0,2.2,2051
22,4,12.41,223.0,2.3,2136
2,11,11.92,243.0,2.3,2126
30,8,2.09,10.0,2.0,2037
25,1,0.6,70.0,4.0,2019
12,12,11.91,185.0,2.2,2119
6,4,10.57,133.0,2.3,2147
31,8,8.03,169.0,1.7,2127
4,1,28.34,230.0,3.8,2026
23,11,14.4,129.0,1.1,2176
2,2,0.0,10.0,1.7,2106
29,9,6.19,158.0,1.9,2098
22,2,17.98,47.0,1.6,2162
11,8,0.34,50.0,1.5,2099
30,7,12.8,234.0,2.5,2045
29,7,8.82,228.0,2.7,2057
26,10,30.16,203.0,1.5,2112
13,8,0.0,165.0,2.8,2133
24,2,11.82,176.0,2.0,2173
18,9,10.34,189.0,2.3,2193
3,6,0.0,85.0,2.7,2029
29,11,12.16,124.0,1.7,2120
22,3,9.3,131.0,2.0,2117
11,8,9.9,156.0,1.9,2029
29,7,5.09,130.0,2.3,2160
5,8,0.0,10.0,1.9,2062
5,2,23.29,231.0,1.7,2181
25,11,8.9,174.0,2.5,2188
3,1,14.64,282.0,2.3,2082
20,1,8.98,180.0,2.3,2129
13,9,7.4,79.0,2.1,2126
2,11,13.42,72.0,1.8,2135
22,5,9.21,187.0,2.0,2098
5,1,9.8,219.0,2.2,2043
26,5,7.69,149.0,2.1,2168
11,11,11.51,116.0,2.1,2136
26,2,16.81,119.0,1.7,2172
19,5,21.67,223.0,1.7,2021
28,12,4.83,81.0,1.8,2192
22,11,13.54,101.0,1.6,2134
6,6,11.57,314.0,1.9,2082
19,4,15.06,197.0,1.8,2102
26,4,0.1,10.0,1.9,2181
14,5,10.16,144.0,2.0,2048
23,9,8.06,84.0,2.3,2056
30,6,2.04,208.0,2.8,2134
24,2,12.41,149.0,2.6,2041
28,10,18.24,161.0,1.9,2071
3,2,4.11,158.0,2.5,2085
8,4,10.85,249.0,2.1,2113
24,10,12.86,147.0,2.1,2199
7,11,14.34,231.0,2.7,2060
3,5,12.14,177.0,2.3,2093
20,12,7.78,176.0,1.6,2125
29,7,7.92,213.0,2.4,2149
2,8,24.97,286.0,2.1,2142
18,5,8.42,185.0,2.2,2202
1,11,13.99,230.0,1.7,2122
6,4,2.52,183.0,2.4,2047
23,5,0.0,10.0,2.9,2073
20,3,16.2,113.0,2.9,2154
1,12,1.32,235.0,2.1,2140
14,1,8.63,110.0,1.9,2135
27,1,11.15,97.0,2.0,2089
8,7,0.31,10.0,1.9,2169
17,2,0.0,249.0,2.4,2114
5,10,8.49,210.0,2.2,2184
26,6,14.9,115.0,1.9,2064
28,4,5.9,225.0,2.8,2166
14,7,5.97,95.0,2.5,2060
17,8,14.76,149.0,1.9,2071
9,8,19.72,104.0,1.4,2153
11,9,21.4,165.0,1.8,2196
28,11,18.9,281.0,1.5,2148
5,2,18.45,101.0,1.5,2132
11,7,8.66,198.0,1.9,2081
13,6,5.28,231.0,2.1,2093
12,6,9.76,111.0,1.8,2116
11,4,9.24,10.0,2.3,2088
14,10,10.42,85.0,2.1,2112
1,11,10.01,79.0,2.4,2115
30,5,19.66,165.0,1.7,2029
25,7,11.67,171.0,1.7,2041
2,5,0.0,90.0,2.2,2097
6,2,13.29,121.0,2.1,2067
27,3,12.88,142.0,2.0,2089
15,5,13.95,83.0,1.8,2066
23,6,9.7,219.0,2.1,2089
26,2,1.8,20.0,2.0,2020
13,6,0.0,190.0,2.4,2041
28,3,8.41,118.0,2.4,2023
29,7,1.37,183.0,2.5,2117
5,12,7.14,108.0,2.4,2184
11,8,2.87,314.0,2.7,2022
22,4,0.0,40.0,1.0,2023
24,10,0.38,68.0,2.2,2204
5,7,8.41,261.0,2.4,2174
25,6,14.66,80.0,2.0,2055
6,11,17.49,205.0,2.0,2084
22,4,13.17,276.0,2.0,2118
7,4,16.93,147.0,1.7,2193
3,6,0.0,115.0,3.0,2123
26,12,8.12,160.0,2.3,2156
15,10,3.89,225.0,2.1,2057
24,6,24.77,182.0,1.7,2058
3,11,9.71,88.0,2.0,2027
30,4,10.61,126.0,2.4,2047
24,11,9.67,68.0,2.4,2101
22,7,3.29,166.0,2.2,2109
23,11,12.08,169.0,2.3,2108
19,3,15.7,122.0,2.1,2159
20,11,8.97,161.0,2.0,2198
20,12,5.68,92.0,1.9,2080
8,3,1.87,160.0,2.1,2023
21,7,2.29,76.0,2.7,2103
26,1,11.59,247.0,1.6,2058
2,3,7.49,158.0,2.3,2161
13,2,0.0,158.0,2.3,2105
12,2,0.0,116.0,2.6,2185
12,6,8.82,215.0,2.1,2157
18,1,10.07,190.0,2.3,2153
15,1,13.07,76.0,2.0,2079
17,6,10.4,108.0,2.2,2039
12,3,14.67,222.0,1.9,2039
25,3,7.73,130.0,2.9,2075
19,2,4.54,231.0,2.6,2174
18,8,17.0,314.0,1.7,2130
8,4,14.16,157.0,1.8,2038
27,10,8.42,264.0,2.6,2028
25,5,12.0,121.0,1.9,2031
5,10,13.67,215.0,1.8,2102
17,11,0.13,79.0,2.5,2154
22,11,10.7,24.0,1.9,2057
13,8,7.78,60.0,1.6,2166
21,2,16.49,168.0,1.8,2106
30,10,0.0,10.0,3.3,2174
22,8,4.09,194.0,2.3,2100
17,12,13.48,115.0,2.4,2064
15,6,2.76,101.0,2.4,2123
24,6,17.09,197.0,1.8,2158
9,5,3.7,266.0,2.4,2137
24,11,24.97,132.0,2.7,2158
13,12,0.0,10.0,1.1,2093
15,12,0.0,73.0,2.3,2046
24,8,0.6,220.0,2.0,2023
27,4,11.03,320.0,2.4,2174
17,6,0.0,329.0,2.8,2091
3,2,4.09,89.0,2.5,2095
10,9,7.69,168.0,2.0,2187
14,3,10.24,39.0,2.1,2127
4,11,18.55,148.0,2.1,2043
8,2,2.41,121.0,2.3,2040
30,9,8.06,201.0,2.3,2194
31,12,3.07,103.0,2.5,2184
7,5,3.61,174.0,2.5,2171
9,6,2.54,89.0,2.6,2139
26,11,11.27,255.0,2.1,2024
4,8,15.14,218.0,2.4,2046
20,3,0.0,177.0,2.1,2036
